"STPSxx-SPCT Inductif_31031_20200131_143318.csv"
"Claire Julien"
"sn :";31031
"Cadence d'enregistrement :";"3600 s"

Date;"Température (-5 +35°C) (°C)";"Profondeur 30m (m)";"Salinité (g/l)"
"23/01/2020 13:00:00";2,91;0,46;27,99
"23/01/2020 14:00:00";3,63;0,46;27,99
"23/01/2020 15:00:00";4,25;0,48;27,94
"23/01/2020 16:00:00";4,54;0,49;27,94
"23/01/2020 17:00:00";4,37;0,47;27,93
"23/01/2020 18:00:00";3,94;0,44;27,94
"23/01/2020 19:00:00";3,70;0,44;27,95
"23/01/2020 20:00:00";3,43;0,42;27,95
"23/01/2020 21:00:00";3,42;0,42;27,96
"23/01/2020 22:00:00";3,48;0,42;27,96
"23/01/2020 23:00:00";3,47;0,41;27,97
"24/01/2020 00:00:00";3,40;0,41;27,96
"24/01/2020 01:00:00";3,39;0,41;27,95
"24/01/2020 02:00:00";3,41;0,41;27,97
"24/01/2020 03:00:00";3,47;0,38;27,97
"24/01/2020 04:00:00";3,39;0,38;27,96
"24/01/2020 05:00:00";3,35;0,37;27,97
"24/01/2020 06:00:00";3,25;0,35;27,97
"24/01/2020 07:00:00";3,17;0,37;27,97
"24/01/2020 08:00:00";5,57;0,60;28,91
"24/01/2020 09:00:00";5,37;0,59;28,95
"24/01/2020 10:00:00";5,24;0,57;28,91
"24/01/2020 11:00:00";5,21;0,57;28,87
"24/01/2020 12:00:00";5,45;0,57;28,83
"24/01/2020 13:00:00";5,52;0,56;28,81
"24/01/2020 14:00:00";5,43;0,55;28,68
"24/01/2020 15:00:00";5,64;0,54;28,58
"24/01/2020 16:00:00";6,14;0,55;28,65
"24/01/2020 17:00:00";5,64;0,52;28,40
"24/01/2020 18:00:00";5,75;0,53;28,60
"24/01/2020 19:00:00";5,91;0,54;28,62
"24/01/2020 20:00:00";5,75;0,54;28,58
"24/01/2020 21:00:00";5,28;0,52;28,43
"24/01/2020 22:00:00";5,44;0,53;28,43
"24/01/2020 23:00:00";5,39;0,53;28,35
"25/01/2020 00:00:00";5,30;0,52;28,33
"25/01/2020 01:00:00";5,24;0,51;28,30
"25/01/2020 02:00:00";5,05;0,49;28,29
"25/01/2020 03:00:00";5,15;0,49;28,33
"25/01/2020 04:00:00";5,13;0,48;28,34
"25/01/2020 05:00:00";5,04;0,46;28,32
"25/01/2020 06:00:00";4,93;0,46;28,28
"25/01/2020 07:00:00";4,85;0,45;28,25
"25/01/2020 08:00:00";5,50;0,59;28,63
"25/01/2020 09:00:00";5,77;0,78;30,16
"25/01/2020 10:00:00";5,95;0,74;30,42
"25/01/2020 11:00:00";6,15;0,72;30,35
"25/01/2020 12:00:00";6,42;0,75;30,31
"25/01/2020 13:00:00";6,66;0,74;30,27
"25/01/2020 14:00:00";7,03;0,74;30,27
"25/01/2020 15:00:00";7,44;0,72;30,24
"25/01/2020 16:00:00";7,69;0,72;30,23
"25/01/2020 17:00:00";7,65;0,70;30,24
"25/01/2020 18:00:00";7,52;0,69;30,19
"25/01/2020 19:00:00";7,22;0,69;30,15
"25/01/2020 20:00:00";7,06;0,69;30,08
"25/01/2020 21:00:00";7,12;0,85;29,86
"25/01/2020 22:00:00";7,03;0,78;29,85
"25/01/2020 23:00:00";6,85;0,76;29,59
"26/01/2020 00:00:00";6,82;0,75;29,22
"26/01/2020 01:00:00";6,85;0,75;29,83
"26/01/2020 02:00:00";6,89;0,75;29,84
"26/01/2020 03:00:00";6,72;0,75;29,79
"26/01/2020 04:00:00";6,62;0,72;29,56
"26/01/2020 05:00:00";6,59;0,70;29,39
"26/01/2020 06:00:00";6,60;0,70;29,25
"26/01/2020 07:00:00";6,58;0,69;29,25
"26/01/2020 08:00:00";6,71;0,74;29,75
"26/01/2020 09:00:00";7,14;0,92;30,88
"26/01/2020 10:00:00";7,13;1,00;30,70
"26/01/2020 11:00:00";7,19;0,91;30,46
"26/01/2020 12:00:00";7,34;0,89;30,36
"26/01/2020 13:00:00";7,49;0,89;30,39
"26/01/2020 14:00:00";7,70;0,87;30,44
"26/01/2020 15:00:00";7,84;0,86;30,45
"26/01/2020 16:00:00";7,92;0,86;30,42
"26/01/2020 17:00:00";8,01;0,83;30,41
"26/01/2020 18:00:00";8,05;0,82;30,35
"26/01/2020 19:00:00";8,07;0,81;30,28
"26/01/2020 20:00:00";8,09;0,82;30,29
"26/01/2020 21:00:00";8,15;0,88;30,17
"26/01/2020 22:00:00";8,19;0,93;30,86
"26/01/2020 23:00:00";8,12;0,87;30,34
"27/01/2020 00:00:00";8,03;0,85;30,34
"27/01/2020 01:00:00";7,94;0,86;30,37
"27/01/2020 02:00:00";7,84;0,85;30,37
"27/01/2020 03:00:00";7,74;0,83;30,38
"27/01/2020 04:00:00";7,67;0,82;30,38
"27/01/2020 05:00:00";7,58;0,81;30,39
"27/01/2020 06:00:00";7,55;0,79;30,40
"27/01/2020 07:00:00";7,53;0,78;30,40
"27/01/2020 08:00:00";7,49;0,78;30,40
"27/01/2020 09:00:00";7,53;0,85;30,48
"27/01/2020 10:00:00";7,60;0,99;31,00
"27/01/2020 11:00:00";7,64;0,94;30,73
"27/01/2020 12:00:00";7,78;0,87;30,67
"27/01/2020 13:00:00";8,05;0,85;30,69
"27/01/2020 14:00:00";8,05;0,82;30,67
"27/01/2020 15:00:00";8,10;0,80;30,46
"27/01/2020 16:00:00";8,15;0,80;30,43
"27/01/2020 17:00:00";8,19;0,78;30,44
"27/01/2020 18:00:00";8,17;0,78;30,45
"27/01/2020 19:00:00";8,12;0,78;30,44
"27/01/2020 20:00:00";7,91;0,77;30,41
"27/01/2020 21:00:00";7,68;0,77;30,17
"27/01/2020 22:00:00";7,70;0,85;30,09
"27/01/2020 23:00:00";7,60;0,86;30,20
"28/01/2020 00:00:00";7,56;0,80;30,23
"28/01/2020 01:00:00";7,48;0,79;30,23
"28/01/2020 02:00:00";7,37;0,79;30,23
"28/01/2020 03:00:00";7,19;0,78;30,23
"28/01/2020 04:00:00";6,99;0,77;30,22
"28/01/2020 05:00:00";6,79;0,77;30,20
"28/01/2020 06:00:00";6,60;0,77;30,14
"28/01/2020 07:00:00";6,46;0,78;30,13
"28/01/2020 08:00:00";6,35;0,78;30,12
"28/01/2020 09:00:00";6,20;0,79;28,52
"28/01/2020 10:00:00";6,13;0,87;29,97
"28/01/2020 11:00:00";6,20;0,93;30,08
"28/01/2020 12:00:00";6,07;0,88;30,07
"28/01/2020 13:00:00";6,23;0,87;30,04
"28/01/2020 14:00:00";6,31;0,88;29,96
"28/01/2020 15:00:00";6,33;0,88;29,92
"28/01/2020 16:00:00";6,33;0,86;29,88
"28/01/2020 17:00:00";6,34;0,87;29,71
"28/01/2020 18:00:00";6,31;0,87;29,80
"28/01/2020 19:00:00";6,24;0,88;29,76
"28/01/2020 20:00:00";6,17;0,87;29,75
"28/01/2020 21:00:00";6,11;0,88;29,76
"28/01/2020 22:00:00";6,04;0,87;29,75
"28/01/2020 23:00:00";6,00;0,88;29,75
"29/01/2020 00:00:00";5,96;0,87;29,74
"29/01/2020 01:00:00";5,93;0,87;29,74
"29/01/2020 02:00:00";5,94;0,87;29,73
"29/01/2020 03:00:00";5,95;0,87;29,73
"29/01/2020 04:00:00";5,91;0,86;29,74
"29/01/2020 05:00:00";5,92;0,87;29,73
"29/01/2020 06:00:00";5,92;0,87;29,73
"29/01/2020 07:00:00";5,87;0,88;29,73
"29/01/2020 08:00:00";5,82;0,88;29,71
"29/01/2020 09:00:00";5,83;0,88;29,71
"29/01/2020 10:00:00";5,89;0,88;29,71
"29/01/2020 11:00:00";6,04;0,83;29,69
"29/01/2020 12:00:00";6,33;0,80;29,69
"29/01/2020 13:00:00";6,73;0,80;29,68
"29/01/2020 14:00:00";7,08;0,79;29,67
"29/01/2020 15:00:00";7,37;0,80;29,68
"29/01/2020 16:00:00";7,63;0,80;29,67
"29/01/2020 17:00:00";7,68;0,79;29,66
"29/01/2020 18:00:00";7,55;0,78;29,67
"29/01/2020 19:00:00";7,41;0,78;29,67
"29/01/2020 20:00:00";7,27;0,76;29,66
"29/01/2020 21:00:00";7,11;0,76;29,66
"29/01/2020 22:00:00";7,02;0,75;29,67
"29/01/2020 23:00:00";6,97;0,75;29,67
"30/01/2020 00:00:00";6,87;0,74;29,65
"30/01/2020 01:00:00";6,75;0,72;29,66
"30/01/2020 02:00:00";6,63;0,70;29,65
"30/01/2020 03:00:00";6,62;0,68;29,67
"30/01/2020 04:00:00";6,71;0,68;29,68
"30/01/2020 05:00:00";6,83;0,66;29,68
"30/01/2020 06:00:00";6,97;0,66;27,91
"30/01/2020 07:00:00";7,09;0,65;29,65
"30/01/2020 08:00:00";7,23;0,65;29,61
"30/01/2020 09:00:00";7,40;0,66;29,54
"30/01/2020 10:00:00";7,57;0,65;29,54
"30/01/2020 11:00:00";7,84;0,67;29,55
"30/01/2020 12:00:00";8,12;0,67;29,54
"30/01/2020 13:00:00";8,35;0,67;29,54
"30/01/2020 14:00:00";8,54;0,66;29,53
"30/01/2020 15:00:00";8,75;0,66;29,51
"30/01/2020 16:00:00";8,92;0,65;29,49
"30/01/2020 17:00:00";8,99;0,66;29,50
"30/01/2020 18:00:00";9,04;0,66;29,48
"30/01/2020 19:00:00";9,14;0,66;29,49
"30/01/2020 20:00:00";9,13;0,67;29,46
"30/01/2020 21:00:00";9,13;0,66;29,47
"30/01/2020 22:00:00";9,15;0,66;29,47
"30/01/2020 23:00:00";9,18;0,68;29,45
"31/01/2020 00:00:00";9,12;0,68;29,46
"31/01/2020 01:00:00";9,19;0,67;29,41
"31/01/2020 02:00:00";9,18;0,67;29,42
"31/01/2020 03:00:00";9,22;0,67;29,43
"31/01/2020 04:00:00";9,20;0,68;29,43
"31/01/2020 05:00:00";9,20;0,67;29,36
"31/01/2020 06:00:00";9,20;0,66;29,38
"31/01/2020 07:00:00";9,17;0,66;29,36
"31/01/2020 08:00:00";9,13;0,66;29,38
"31/01/2020 09:00:00";9,12;0,65;29,39
"31/01/2020 10:00:00";9,16;0,65;29,36
"31/01/2020 11:00:00";9,32;0,65;29,38
"31/01/2020 12:00:00";9,73;0,66;29,41
"31/01/2020 13:00:00";10,04;0,64;29,34
"31/01/2020 14:00:00";10,42;0,63;29,42
