"STPSxx-SPCT Inductif_31029_20181008_102238.csv"
"Claire Julien Lafosse"
"sn :";31029
"Cadence d'enregistrement :";"3600 s"

Date;"Température (-5 +35°C) (øC)";"Profondeur 30m (m)";"Conductivité (g/l)"
"03/10/2018 02:00:00";14,54;0,98;36,56
"03/10/2018 03:00:00";14,56;0,97;36,55
"03/10/2018 04:00:00";14,54;0,98;36,56
"03/10/2018 05:00:00";14,49;0,98;36,56
"03/10/2018 06:00:00";14,51;0,98;36,57
"03/10/2018 07:00:00";14,52;0,97;36,58
"03/10/2018 08:00:00";14,51;0,97;36,57
"03/10/2018 09:00:00";14,52;0,98;36,58
"03/10/2018 10:00:00";14,54;0,98;36,58
"03/10/2018 11:00:00";14,62;0,99;36,58
"03/10/2018 12:00:00";14,81;1,00;36,61
"03/10/2018 13:00:00";15,18;1,00;36,58
"03/10/2018 14:00:00";15,65;0,99;36,60
"03/10/2018 15:00:00";16,19;0,98;36,59
"03/10/2018 16:00:00";16,69;0,97;36,58
"03/10/2018 17:00:00";17,06;0,97;36,60
"03/10/2018 18:00:00";17,29;0,98;36,59
"03/10/2018 19:00:00";17,38;0,98;36,59
"03/10/2018 20:00:00";17,30;0,97;36,59
"03/10/2018 21:00:00";17,18;0,97;36,59
"03/10/2018 22:00:00";17,03;0,96;36,60
"03/10/2018 23:00:00";16,86;0,96;36,61
"04/10/2018 00:00:00";16,66;0,96;36,60
"04/10/2018 01:00:00";16,57;0,96;36,60
"04/10/2018 02:00:00";16,40;0,97;36,61
"04/10/2018 03:00:00";16,33;0,97;36,62
"04/10/2018 04:00:00";16,30;0,97;36,61
"04/10/2018 05:00:00";16,25;0,96;36,62
"04/10/2018 06:00:00";16,18;0,93;36,62
"04/10/2018 07:00:00";16,08;0,93;36,62
"04/10/2018 08:00:00";15,96;0,94;36,62
"04/10/2018 09:00:00";15,96;0,94;36,62
"04/10/2018 10:00:00";15,97;0,94;36,63
"04/10/2018 11:00:00";16,00;0,93;36,63
"04/10/2018 12:00:00";16,18;0,92;36,64
"04/10/2018 13:00:00";16,59;0,92;36,64
"04/10/2018 14:00:00";17,08;0,91;36,65
"04/10/2018 15:00:00";17,56;0,90;36,63
"04/10/2018 16:00:00";18,01;0,90;36,64
"04/10/2018 17:00:00";18,39;0,90;36,63
"04/10/2018 18:00:00";18,64;0,88;36,64
"04/10/2018 19:00:00";18,68;0,87;36,63
"04/10/2018 20:00:00";18,55;0,87;36,65
"04/10/2018 21:00:00";18,35;0,86;36,64
"04/10/2018 22:00:00";18,15;0,86;36,66
"04/10/2018 23:00:00";17,95;0,86;36,67
"05/10/2018 00:00:00";17,76;0,85;36,65
"05/10/2018 01:00:00";17,57;0,85;36,68
"05/10/2018 02:00:00";17,27;0,85;36,67
"05/10/2018 03:00:00";17,13;0,84;36,67
"05/10/2018 04:00:00";16,99;0,84;36,67
"05/10/2018 05:00:00";16,69;0,82;36,67
"05/10/2018 06:00:00";16,56;0,82;36,70
"05/10/2018 07:00:00";16,36;0,82;36,67
"05/10/2018 08:00:00";16,14;0,82;36,69
"05/10/2018 09:00:00";15,95;0,82;36,72
"05/10/2018 10:00:00";15,81;0,82;36,72
"05/10/2018 11:00:00";15,91;0,81;36,73
"05/10/2018 12:00:00";16,15;0,81;36,74
"05/10/2018 13:00:00";16,56;0,80;36,76
"05/10/2018 14:00:00";17,07;0,80;36,75
"05/10/2018 15:00:00";17,60;0,79;36,75
"05/10/2018 16:00:00";18,07;0,78;36,76
"05/10/2018 17:00:00";18,45;0,79;36,76
"05/10/2018 18:00:00";18,69;0,77;36,76
"05/10/2018 19:00:00";18,74;0,77;36,76
"05/10/2018 20:00:00";18,61;0,77;36,77
"05/10/2018 21:00:00";18,41;0,77;36,77
"05/10/2018 22:00:00";18,20;0,75;36,78
"05/10/2018 23:00:00";18,02;0,77;36,79
"06/10/2018 00:00:00";17,83;0,76;36,78
"06/10/2018 01:00:00";17,64;0,75;36,79
"06/10/2018 02:00:00";17,49;0,75;36,79
"06/10/2018 03:00:00";17,28;0,75;36,80
"06/10/2018 04:00:00";17,09;0,74;36,80
"06/10/2018 05:00:00";16,96;0,74;36,79
"06/10/2018 06:00:00";16,79;0,74;36,80
"06/10/2018 07:00:00";16,61;0,74;36,82
"06/10/2018 08:00:00";16,45;0,73;36,83
"06/10/2018 09:00:00";16,30;0,75;36,82
"06/10/2018 10:00:00";16,27;0,74;36,84
"06/10/2018 11:00:00";16,14;0,73;36,83
"06/10/2018 12:00:00";16,09;0,73;36,84
"06/10/2018 13:00:00";16,06;0,72;36,84
"06/10/2018 14:00:00";16,12;0,72;36,78
"06/10/2018 15:00:00";16,18;0,70;36,84
"06/10/2018 16:00:00";16,24;0,72;36,83
"06/10/2018 17:00:00";16,29;0,70;36,84
"06/10/2018 18:00:00";16,30;0,73;36,83
"06/10/2018 19:00:00";16,20;0,72;36,81
"06/10/2018 20:00:00";15,98;0,74;36,76
"06/10/2018 21:00:00";15,94;0,74;36,74
"06/10/2018 22:00:00";15,91;0,76;36,71
"06/10/2018 23:00:00";15,81;0,78;36,66
"07/10/2018 00:00:00";15,71;0,77;36,59
"07/10/2018 01:00:00";15,59;0,79;36,47
"07/10/2018 02:00:00";15,50;0,80;36,39
"07/10/2018 03:00:00";15,34;0,82;36,27
"07/10/2018 04:00:00";15,19;0,82;36,24
"07/10/2018 05:00:00";14,92;0,84;36,16
"07/10/2018 06:00:00";14,54;0,84;36,09
"07/10/2018 07:00:00";13,97;0,84;35,89
"07/10/2018 08:00:00";13,73;0,86;35,85
"07/10/2018 09:00:00";13,34;0,85;35,78
"07/10/2018 10:00:00";13,39;0,86;35,72
"07/10/2018 11:00:00";13,34;0,87;35,69
"07/10/2018 12:00:00";13,31;0,88;35,71
"07/10/2018 13:00:00";13,50;0,89;35,72
"07/10/2018 14:00:00";13,71;0,88;35,69
"07/10/2018 15:00:00";13,95;0,89;35,66
"07/10/2018 16:00:00";14,21;0,88;35,65
"07/10/2018 17:00:00";14,47;0,89;35,65
"07/10/2018 18:00:00";14,70;0,89;35,63
"07/10/2018 19:00:00";14,80;0,90;35,64
"07/10/2018 20:00:00";14,78;0,91;35,65
"07/10/2018 21:00:00";14,63;0,90;35,62
"07/10/2018 22:00:00";14,44;0,91;35,60
"07/10/2018 23:00:00";14,21;0,91;35,59
"08/10/2018 00:00:00";14,03;0,91;35,60
"08/10/2018 01:00:00";13,96;0,92;35,62
"08/10/2018 02:00:00";13,88;0,91;35,61
"08/10/2018 03:00:00";13,66;0,89;35,63
"08/10/2018 04:00:00";13,50;0,90;35,62
"08/10/2018 05:00:00";13,30;0,90;35,62
"08/10/2018 06:00:00";13,14;0,90;35,63
"08/10/2018 07:00:00";12,97;0,89;35,63
"08/10/2018 08:00:00";12,81;0,90;35,63
"08/10/2018 09:00:00";12,74;0,90;35,61
"08/10/2018 10:00:00";12,75;0,92;35,62
