"STPSxx-SPCT Inductif_31029_20190603_112345.csv"
"Claire Julien Lafosse"
"sn :";31029
"Cadence d'enregistrement :";"3600 s"

Date;"Température (-5 +35°C) (øC)";"Profondeur 30m (m)";"Conductivité (g/l)"
"09/05/2019 06:00:00";14,47;0,25;34,06
"09/05/2019 07:00:00";13,93;0,25;33,85
"09/05/2019 08:00:00";13,82;0,26;33,72
"09/05/2019 09:00:00";13,96;0,27;33,87
"09/05/2019 10:00:00";14,27;0,27;33,97
"09/05/2019 11:00:00";14,67;0,29;34,05
"09/05/2019 12:00:00";15,01;0,31;34,17
"09/05/2019 13:00:00";15,34;0,32;34,31
"09/05/2019 14:00:00";15,72;0,31;34,32
"09/05/2019 15:00:00";16,42;0,32;34,28
"09/05/2019 16:00:00";17,20;0,32;34,30
"09/05/2019 17:00:00";17,81;0,35;34,30
"09/05/2019 18:00:00";18,07;0,33;34,26
"09/05/2019 19:00:00";17,66;0,30;34,26
"09/05/2019 20:00:00";17,05;0,30;34,30
"09/05/2019 21:00:00";16,39;0,31;34,39
"09/05/2019 22:00:00";15,82;0,32;34,29
"09/05/2019 23:00:00";15,56;0,32;34,26
"10/05/2019 00:00:00";15,30;0,35;34,21
"10/05/2019 01:00:00";15,13;0,32;34,23
"10/05/2019 02:00:00";15,07;0,35;34,26
"10/05/2019 03:00:00";14,98;0,35;34,32
"10/05/2019 04:00:00";14,70;0,33;34,33
"10/05/2019 05:00:00";14,52;0,35;34,33
"10/05/2019 06:00:00";14,36;0,33;34,30
"10/05/2019 07:00:00";14,10;0,35;34,30
"10/05/2019 08:00:00";14,14;0,33;34,30
"10/05/2019 09:00:00";14,23;0,33;34,33
"10/05/2019 10:00:00";14,50;0,35;34,35
"10/05/2019 11:00:00";14,68;0,36;34,34
"10/05/2019 12:00:00";14,97;0,37;34,32
"10/05/2019 13:00:00";15,22;0,36;34,34
"10/05/2019 14:00:00";15,40;0,36;34,35
"10/05/2019 15:00:00";15,54;0,36;34,36
"10/05/2019 16:00:00";15,63;0,35;34,39
"10/05/2019 17:00:00";15,80;0,35;34,35
"10/05/2019 18:00:00";15,90;0,33;34,33
"10/05/2019 19:00:00";15,87;0,35;34,39
"10/05/2019 20:00:00";15,69;0,33;34,37
"10/05/2019 21:00:00";15,35;0,33;34,33
"10/05/2019 22:00:00";15,07;0,33;34,26
"10/05/2019 23:00:00";14,81;0,35;34,22
"11/05/2019 00:00:00";14,66;0,35;34,22
"11/05/2019 01:00:00";14,56;0,36;34,21
"11/05/2019 02:00:00";14,45;0,37;34,24
"11/05/2019 03:00:00";14,38;0,37;34,22
"11/05/2019 04:00:00";14,30;0,37;34,18
"11/05/2019 05:00:00";14,00;0,38;34,15
"11/05/2019 06:00:00";13,61;0,38;34,08
"11/05/2019 07:00:00";13,65;0,40;34,14
"11/05/2019 08:00:00";13,50;0,42;34,11
"11/05/2019 09:00:00";13,67;0,42;33,99
"11/05/2019 10:00:00";13,87;0,44;33,97
"11/05/2019 11:00:00";14,38;0,44;33,96
"11/05/2019 12:00:00";15,19;0,45;33,94
"11/05/2019 13:00:00";15,87;0,48;33,93
"11/05/2019 14:00:00";16,49;0,50;33,84
"11/05/2019 15:00:00";17,28;0,50;33,77
"11/05/2019 16:00:00";18,12;0,50;33,73
"11/05/2019 17:00:00";18,87;0,51;33,72
"11/05/2019 18:00:00";19,22;0,50;33,71
"11/05/2019 19:00:00";19,18;0,50;33,70
"11/05/2019 20:00:00";18,73;0,51;33,75
"11/05/2019 21:00:00";18,18;0,51;33,76
"11/05/2019 22:00:00";17,66;0,52;33,79
"11/05/2019 23:00:00";17,25;0,53;33,78
"12/05/2019 00:00:00";16,87;0,54;33,78
"12/05/2019 01:00:00";16,58;0,54;33,80
"12/05/2019 02:00:00";16,24;0,56;33,83
"12/05/2019 03:00:00";15,97;0,55;33,83
"12/05/2019 04:00:00";15,73;0,54;33,84
"12/05/2019 05:00:00";15,49;0,56;33,85
"12/05/2019 06:00:00";15,23;0,55;33,86
"12/05/2019 07:00:00";14,99;0,57;33,85
"12/05/2019 08:00:00";14,89;0,59;33,83
"12/05/2019 09:00:00";14,94;0,59;33,82
"12/05/2019 10:00:00";15,27;0,60;33,81
"12/05/2019 11:00:00";15,78;0,59;33,82
"12/05/2019 12:00:00";16,53;0,60;33,81
"12/05/2019 13:00:00";17,56;0,60;33,81
"12/05/2019 14:00:00";18,70;0,60;33,85
"12/05/2019 15:00:00";19,86;0,59;33,93
"12/05/2019 16:00:00";20,82;0,59;33,95
"12/05/2019 17:00:00";21,56;0,57;33,94
"12/05/2019 18:00:00";21,69;0,55;34,07
"12/05/2019 19:00:00";21,19;0,54;34,00
"12/05/2019 20:00:00";20,66;0,54;34,14
"12/05/2019 21:00:00";19,90;0,56;34,13
"12/05/2019 22:00:00";18,98;0,57;34,19
"12/05/2019 23:00:00";18,39;0,57;34,15
"13/05/2019 00:00:00";17,84;0,59;34,16
"13/05/2019 01:00:00";17,14;0,57;34,13
"13/05/2019 02:00:00";16,85;0,59;34,18
"13/05/2019 03:00:00";16,68;0,59;34,15
"13/05/2019 04:00:00";16,35;0,60;34,14
"13/05/2019 05:00:00";15,96;0,60;34,12
"13/05/2019 06:00:00";15,64;0,59;34,15
"13/05/2019 07:00:00";15,42;0,60;34,17
"13/05/2019 08:00:00";15,26;0,60;34,16
"13/05/2019 09:00:00";15,22;0,59;34,15
"13/05/2019 10:00:00";15,37;0,60;34,15
"13/05/2019 11:00:00";15,89;0,60;34,17
"13/05/2019 12:00:00";16,67;0,60;34,14
"13/05/2019 13:00:00";17,66;0,60;34,17
"13/05/2019 14:00:00";18,80;0,59;34,18
"13/05/2019 15:00:00";19,90;0,57;34,20
"13/05/2019 16:00:00";20,82;0,56;34,26
"13/05/2019 17:00:00";21,15;0,53;34,33
"13/05/2019 18:00:00";20,85;0,53;34,30
"13/05/2019 19:00:00";20,61;0,53;34,33
"13/05/2019 20:00:00";20,14;0,54;34,41
"13/05/2019 21:00:00";19,30;0,54;34,44
"13/05/2019 22:00:00";18,57;0,54;34,36
"13/05/2019 23:00:00";17,94;0,55;34,39
"14/05/2019 00:00:00";17,60;0,55;34,37
"14/05/2019 01:00:00";17,16;0,55;34,38
"14/05/2019 02:00:00";16,79;0,55;34,37
"14/05/2019 03:00:00";16,47;0,55;34,37
"14/05/2019 04:00:00";16,07;0,52;34,39
"14/05/2019 05:00:00";15,73;0,53;34,43
"14/05/2019 06:00:00";15,37;0,54;34,41
"14/05/2019 07:00:00";15,09;0,53;34,39
"14/05/2019 08:00:00";15,17;0,53;34,39
"14/05/2019 09:00:00";15,22;0,53;34,35
"14/05/2019 10:00:00";15,48;0,53;34,34
"14/05/2019 11:00:00";15,98;0,53;34,33
"14/05/2019 12:00:00";16,71;0,52;34,38
"14/05/2019 13:00:00";17,70;0,52;34,39
"14/05/2019 14:00:00";18,77;0,51;34,38
"14/05/2019 15:00:00";19,83;0,51;34,38
"14/05/2019 16:00:00";20,70;0,49;33,99
"14/05/2019 17:00:00";21,20;0,48;34,07
"14/05/2019 18:00:00";21,10;0,47;34,04
"14/05/2019 19:00:00";20,80;0,44;34,05
"14/05/2019 20:00:00";20,26;0,44;34,10
"14/05/2019 21:00:00";19,42;0,45;34,14
"14/05/2019 22:00:00";18,43;0,48;34,15
"14/05/2019 23:00:00";18,27;0,47;34,12
"15/05/2019 00:00:00";17,80;0,47;34,16
"15/05/2019 01:00:00";17,42;0,48;34,16
"15/05/2019 02:00:00";17,10;0,47;34,15
"15/05/2019 03:00:00";16,74;0,47;34,19
"15/05/2019 04:00:00";16,46;0,48;34,20
"15/05/2019 05:00:00";16,23;0,45;34,17
"15/05/2019 06:00:00";15,93;0,48;34,20
"15/05/2019 07:00:00";15,59;0,47;34,24
"15/05/2019 08:00:00";15,48;0,48;34,24
"15/05/2019 09:00:00";15,59;0,48;34,21
"15/05/2019 10:00:00";15,92;0,47;34,19
"15/05/2019 11:00:00";16,43;0,45;34,17
"15/05/2019 12:00:00";17,17;0,47;34,08
"15/05/2019 13:00:00";18,23;0,47;34,04
"15/05/2019 14:00:00";19,39;0,45;34,54
"15/05/2019 15:00:00";20,58;0,44;34,51
"15/05/2019 16:00:00";21,61;0,43;34,44
"15/05/2019 17:00:00";22,29;0,42;34,49
"15/05/2019 18:00:00";22,15;0,39;33,69
"15/05/2019 19:00:00";21,62;0,39;33,79
"15/05/2019 20:00:00";21,07;0,40;33,86
"15/05/2019 21:00:00";20,22;0,40;33,91
"15/05/2019 22:00:00";19,33;0,40;34,00
"15/05/2019 23:00:00";18,76;0,42;33,96
"16/05/2019 00:00:00";18,37;0,42;33,99
"16/05/2019 01:00:00";17,94;0,41;34,03
"16/05/2019 02:00:00";17,54;0,40;34,55
"16/05/2019 03:00:00";17,26;0,40;34,49
"16/05/2019 04:00:00";16,94;0,40;34,53
"16/05/2019 05:00:00";16,68;0,40;34,53
"16/05/2019 06:00:00";16,41;0,39;34,73
"16/05/2019 07:00:00";16,20;0,39;34,74
"16/05/2019 08:00:00";16,05;0,39;34,73
"16/05/2019 09:00:00";15,99;0,40;34,73
"16/05/2019 10:00:00";16,10;0,39;34,70
"16/05/2019 11:00:00";16,42;0,38;34,80
"16/05/2019 12:00:00";16,80;0,38;34,62
"16/05/2019 13:00:00";17,56;0,36;34,57
"16/05/2019 14:00:00";18,48;0,37;34,52
"16/05/2019 15:00:00";19,43;0,35;34,52
"16/05/2019 16:00:00";20,17;0,35;34,39
"16/05/2019 17:00:00";20,80;0,32;34,37
"16/05/2019 18:00:00";20,85;0,31;34,41
"16/05/2019 19:00:00";20,64;0,30;34,40
"16/05/2019 20:00:00";19,96;0,31;34,50
"16/05/2019 21:00:00";19,14;0,32;34,53
"16/05/2019 22:00:00";17,91;0,31;34,47
"16/05/2019 23:00:00";17,51;0,32;34,50
"17/05/2019 00:00:00";16,85;0,32;34,50
"17/05/2019 01:00:00";16,45;0,31;34,51
"17/05/2019 02:00:00";16,20;0,30;34,56
"17/05/2019 03:00:00";16,19;0,30;34,64
"17/05/2019 04:00:00";16,17;0,30;34,67
"17/05/2019 05:00:00";15,82;0,30;34,65
"17/05/2019 06:00:00";15,59;0,30;34,68
"17/05/2019 07:00:00";15,52;0,29;34,72
"17/05/2019 08:00:00";15,27;0,29;34,78
"17/05/2019 09:00:00";15,63;0,29;34,74
"17/05/2019 10:00:00";15,61;0,29;34,81
"17/05/2019 11:00:00";15,70;0,29;34,83
"17/05/2019 12:00:00";15,87;0,31;34,86
"17/05/2019 13:00:00";16,23;0,30;34,83
"17/05/2019 14:00:00";16,68;0,29;34,83
"17/05/2019 15:00:00";17,23;0,28;34,83
"17/05/2019 16:00:00";17,75;0,29;34,81
"17/05/2019 17:00:00";17,85;0,29;34,79
"17/05/2019 18:00:00";17,51;0,27;35,12
"17/05/2019 19:00:00";17,33;0,28;35,09
"17/05/2019 20:00:00";17,21;0,26;35,08
"17/05/2019 21:00:00";15,91;0,29;34,65
"17/05/2019 22:00:00";15,12;0,29;34,64
"17/05/2019 23:00:00";14,68;0,28;34,62
"18/05/2019 00:00:00";14,41;0,29;34,64
"18/05/2019 01:00:00";14,25;0,27;34,57
"18/05/2019 02:00:00";14,43;0,28;34,52
"18/05/2019 03:00:00";14,38;0,29;34,54
"18/05/2019 04:00:00";14,25;0,27;34,54
"18/05/2019 05:00:00";14,21;0,28;34,56
"18/05/2019 06:00:00";14,12;0,29;34,58
"18/05/2019 07:00:00";14,00;0,28;34,57
"18/05/2019 08:00:00";13,93;0,28;34,43
"18/05/2019 09:00:00";14,17;0,28;34,40
"18/05/2019 10:00:00";14,29;0,27;34,43
"18/05/2019 11:00:00";14,45;0,28;34,45
"18/05/2019 12:00:00";14,63;0,28;34,42
"18/05/2019 13:00:00";14,79;0,29;34,41
"18/05/2019 14:00:00";15,03;0,29;34,34
"18/05/2019 15:00:00";15,17;0,29;34,48
"18/05/2019 16:00:00";15,34;0,30;34,49
"18/05/2019 17:00:00";15,83;0,29;34,46
"18/05/2019 18:00:00";16,38;0,30;34,46
"18/05/2019 19:00:00";16,69;0,29;34,48
"18/05/2019 20:00:00";16,38;0,30;34,52
"18/05/2019 21:00:00";15,78;0,30;34,61
"18/05/2019 22:00:00";15,18;0,30;34,61
"18/05/2019 23:00:00";14,67;0,29;34,61
"19/05/2019 00:00:00";14,25;0,30;34,60
"19/05/2019 01:00:00";13,86;0,30;34,55
"19/05/2019 02:00:00";13,73;0,29;34,58
"19/05/2019 03:00:00";13,67;0,30;34,62
"19/05/2019 04:00:00";13,59;0,30;34,64
"19/05/2019 05:00:00";13,50;0,30;34,63
"19/05/2019 06:00:00";13,32;0,30;34,59
"19/05/2019 07:00:00";13,16;0,31;34,51
"19/05/2019 08:00:00";13,29;0,31;34,46
"19/05/2019 09:00:00";13,46;0,32;34,46
"19/05/2019 10:00:00";13,77;0,32;34,06
"19/05/2019 11:00:00";13,99;0,32;34,48
"19/05/2019 12:00:00";14,18;0,32;34,39
"19/05/2019 13:00:00";14,41;0,32;34,44
"19/05/2019 14:00:00";14,69;0,32;34,51
"19/05/2019 15:00:00";14,90;0,35;34,49
"19/05/2019 16:00:00";15,16;0,33;34,50
"19/05/2019 17:00:00";15,38;0,33;34,50
"19/05/2019 18:00:00";15,54;0,33;34,51
"19/05/2019 19:00:00";15,67;0,32;34,49
"19/05/2019 20:00:00";15,63;0,32;34,50
"19/05/2019 21:00:00";15,40;0,32;34,50
"19/05/2019 22:00:00";15,06;0,33;34,52
"19/05/2019 23:00:00";14,75;0,33;34,52
"20/05/2019 00:00:00";14,55;0,33;34,54
"20/05/2019 01:00:00";14,36;0,35;34,53
"20/05/2019 02:00:00";14,21;0,33;34,54
"20/05/2019 03:00:00";14,12;0,35;34,54
"20/05/2019 04:00:00";13,98;0,33;34,56
"20/05/2019 05:00:00";13,92;0,33;34,55
"20/05/2019 06:00:00";13,83;0,33;34,57
"20/05/2019 07:00:00";13,79;0,33;34,59
"20/05/2019 08:00:00";13,91;0,35;34,59
"20/05/2019 09:00:00";14,17;0,36;34,58
"20/05/2019 10:00:00";14,63;0,36;34,58
"20/05/2019 11:00:00";15,13;0,37;34,53
"20/05/2019 12:00:00";15,74;0,37;34,49
"20/05/2019 13:00:00";16,47;0,38;34,47
"20/05/2019 14:00:00";17,25;0,37;34,58
"20/05/2019 15:00:00";18,20;0,38;34,59
"20/05/2019 16:00:00";19,17;0,37;34,52
"20/05/2019 17:00:00";19,85;0,37;34,38
"20/05/2019 18:00:00";20,23;0,37;34,38
"20/05/2019 19:00:00";20,39;0,36;34,56
"20/05/2019 20:00:00";20,16;0,35;34,56
"20/05/2019 21:00:00";19,57;0,36;34,63
"20/05/2019 22:00:00";18,80;0,36;34,88
"20/05/2019 23:00:00";17,92;0,37;34,92
"21/05/2019 00:00:00";17,58;0,38;34,85
"21/05/2019 01:00:00";16,97;0,37;34,68
"21/05/2019 02:00:00";16,58;0,37;34,78
"21/05/2019 03:00:00";16,30;0,38;34,68
"21/05/2019 04:00:00";16,03;0,37;34,65
"21/05/2019 05:00:00";15,62;0,38;34,63
"21/05/2019 06:00:00";15,38;0,39;34,60
"21/05/2019 07:00:00";15,27;0,40;34,60
"21/05/2019 08:00:00";15,61;0,40;34,68
"21/05/2019 09:00:00";15,76;0,41;34,67
"21/05/2019 10:00:00";16,12;0,40;34,65
"21/05/2019 11:00:00";16,80;0,41;34,63
"21/05/2019 12:00:00";17,62;0,41;34,63
"21/05/2019 13:00:00";18,71;0,41;34,60
"21/05/2019 14:00:00";19,77;0,42;34,58
"21/05/2019 15:00:00";20,82;0,40;34,58
"21/05/2019 16:00:00";21,64;0,39;34,52
"21/05/2019 17:00:00";22,32;0,39;34,50
"21/05/2019 18:00:00";22,83;0,37;34,57
"21/05/2019 19:00:00";22,82;0,38;34,71
"21/05/2019 20:00:00";22,06;0,36;33,66
"21/05/2019 21:00:00";21,07;0,36;33,81
"21/05/2019 22:00:00";20,36;0,37;33,83
"21/05/2019 23:00:00";19,91;0,37;33,81
"22/05/2019 00:00:00";19,60;0,39;33,75
"22/05/2019 01:00:00";19,05;0,38;33,21
"22/05/2019 02:00:00";18,66;0,39;33,28
"22/05/2019 03:00:00";18,34;0,38;33,42
"22/05/2019 04:00:00";18,08;0,38;33,50
"22/05/2019 05:00:00";17,80;0,39;33,62
"22/05/2019 06:00:00";17,49;0,39;33,60
"22/05/2019 07:00:00";17,33;0,39;33,73
"22/05/2019 08:00:00";17,56;0,40;33,79
"22/05/2019 09:00:00";17,82;0,41;33,84
"22/05/2019 10:00:00";18,02;0,40;33,69
"22/05/2019 11:00:00";18,51;0,41;33,56
"22/05/2019 12:00:00";19,20;0,41;33,39
"22/05/2019 13:00:00";19,90;0,40;34,01
"22/05/2019 14:00:00";20,82;0,39;34,47
"22/05/2019 15:00:00";21,70;0,39;34,37
"22/05/2019 16:00:00";22,55;0,37;34,63
"22/05/2019 17:00:00";23,31;0,36;34,59
"22/05/2019 18:00:00";24,06;0,36;35,04
"22/05/2019 19:00:00";24,40;0,36;35,13
"22/05/2019 20:00:00";23,99;0,32;35,26
"22/05/2019 21:00:00";23,16;0,32;35,29
"22/05/2019 22:00:00";22,01;0,33;35,27
"22/05/2019 23:00:00";21,18;0,32;35,15
"23/05/2019 00:00:00";20,77;0,33;35,11
"23/05/2019 01:00:00";20,27;0,35;35,19
"23/05/2019 02:00:00";19,91;0,33;35,18
"23/05/2019 03:00:00";19,48;0,33;35,12
"23/05/2019 04:00:00";19,13;0,33;35,11
"23/05/2019 05:00:00";19,01;0,36;35,07
"23/05/2019 06:00:00";18,72;0,35;35,13
"23/05/2019 07:00:00";18,37;0,36;35,14
"23/05/2019 08:00:00";18,71;0,35;35,19
"23/05/2019 09:00:00";18,93;0,36;35,17
"23/05/2019 10:00:00";19,22;0,36;35,12
"23/05/2019 11:00:00";19,78;0,35;35,10
"23/05/2019 12:00:00";20,45;0,37;35,07
"23/05/2019 13:00:00";21,10;0,35;35,07
"23/05/2019 14:00:00";22,06;0,36;35,04
"23/05/2019 15:00:00";23,07;0,35;35,05
"23/05/2019 16:00:00";23,76;0,32;35,25
"23/05/2019 17:00:00";23,84;0,31;35,29
"23/05/2019 18:00:00";23,79;0,31;35,32
"23/05/2019 19:00:00";23,64;0,31;34,76
"23/05/2019 20:00:00";23,13;0,31;34,76
"23/05/2019 21:00:00";22,17;0,31;34,81
"23/05/2019 22:00:00";21,56;0,32;34,77
"23/05/2019 23:00:00";20,99;0,32;35,12
"24/05/2019 00:00:00";20,57;0,33;35,17
"24/05/2019 01:00:00";20,26;0,33;35,37
"24/05/2019 02:00:00";19,92;0,32;35,37
"24/05/2019 03:00:00";19,58;0,35;35,33
"24/05/2019 04:00:00";19,16;0,33;35,36
"24/05/2019 05:00:00";18,86;0,33;35,32
"24/05/2019 06:00:00";18,60;0,33;35,34
"24/05/2019 07:00:00";18,55;0,36;35,40
"24/05/2019 08:00:00";18,39;0,37;35,42
"24/05/2019 09:00:00";18,60;0,38;35,43
"24/05/2019 10:00:00";18,70;0,37;35,43
"24/05/2019 11:00:00";19,12;0,37;35,43
"24/05/2019 12:00:00";19,83;0,37;35,44
"24/05/2019 13:00:00";20,76;0,38;35,42
"24/05/2019 14:00:00";21,71;0,37;35,38
"24/05/2019 15:00:00";22,58;0,36;35,42
"24/05/2019 16:00:00";23,18;0,36;35,70
"24/05/2019 17:00:00";23,06;0,33;35,76
"24/05/2019 18:00:00";22,93;0,33;35,80
"24/05/2019 19:00:00";22,77;0,35;35,80
"24/05/2019 20:00:00";22,44;0,32;35,81
"24/05/2019 21:00:00";21,71;0,33;35,79
"24/05/2019 22:00:00";21,18;0,33;35,74
"24/05/2019 23:00:00";20,63;0,33;35,76
"25/05/2019 00:00:00";19,98;0,35;35,77
"25/05/2019 01:00:00";19,55;0,35;35,88
"25/05/2019 02:00:00";19,24;0,33;35,91
"25/05/2019 03:00:00";19,04;0,35;35,86
"25/05/2019 04:00:00";18,76;0,35;35,88
"25/05/2019 05:00:00";18,59;0,36;35,79
"25/05/2019 06:00:00";18,26;0,35;35,81
"25/05/2019 07:00:00";18,04;0,36;35,90
"25/05/2019 08:00:00";18,34;0,36;35,79
"25/05/2019 09:00:00";18,35;0,37;35,78
"25/05/2019 10:00:00";18,70;0,38;35,81
"25/05/2019 11:00:00";19,29;0,38;35,79
"25/05/2019 12:00:00";19,80;0,38;35,81
"25/05/2019 13:00:00";20,50;0,38;35,81
"25/05/2019 14:00:00";21,44;0,39;35,79
"25/05/2019 15:00:00";22,38;0,38;35,80
"25/05/2019 16:00:00";23,30;0,36;35,81
"25/05/2019 17:00:00";23,96;0,33;35,94
"25/05/2019 18:00:00";24,33;0,33;36,01
"25/05/2019 19:00:00";24,08;0,31;36,12
"25/05/2019 20:00:00";23,50;0,33;36,13
"25/05/2019 21:00:00";22,65;0,32;36,15
"25/05/2019 22:00:00";21,84;0,33;36,21
"25/05/2019 23:00:00";21,31;0,33;36,20
"26/05/2019 00:00:00";20,78;0,35;36,22
"26/05/2019 01:00:00";20,57;0,35;36,12
"26/05/2019 02:00:00";20,20;0,35;36,23
"26/05/2019 03:00:00";19,90;0,33;36,19
"26/05/2019 04:00:00";19,79;0,33;36,13
"26/05/2019 05:00:00";19,48;0,33;36,15
"26/05/2019 06:00:00";19,21;0,33;36,25
"26/05/2019 07:00:00";19,06;0,35;36,15
"26/05/2019 08:00:00";18,91;0,33;36,15
"26/05/2019 09:00:00";19,05;0,35;36,13
"26/05/2019 10:00:00";19,15;0,36;36,13
"26/05/2019 11:00:00";19,23;0,35;36,16
"26/05/2019 12:00:00";19,50;0,35;36,13
"26/05/2019 13:00:00";19,74;0,35;36,17
"26/05/2019 14:00:00";19,87;0,35;36,20
"26/05/2019 15:00:00";20,00;0,35;36,20
"26/05/2019 16:00:00";20,06;0,32;36,22
"26/05/2019 17:00:00";20,04;0,32;36,21
"26/05/2019 18:00:00";19,99;0,32;36,22
"26/05/2019 19:00:00";19,72;0,32;36,17
"26/05/2019 20:00:00";19,21;0,31;36,19
"26/05/2019 21:00:00";19,00;0,32;36,16
"26/05/2019 22:00:00";18,81;0,30;36,16
"26/05/2019 23:00:00";18,48;0,31;36,22
"27/05/2019 00:00:00";18,53;0,31;36,14
"27/05/2019 01:00:00";18,30;0,31;36,11
"27/05/2019 02:00:00";17,98;0,31;36,10
"27/05/2019 03:00:00";17,68;0,30;36,04
"27/05/2019 04:00:00";17,52;0,30;36,02
"27/05/2019 05:00:00";17,66;0,29;35,97
"27/05/2019 06:00:00";17,45;0,31;36,13
"27/05/2019 07:00:00";17,57;0,31;36,19
"27/05/2019 08:00:00";17,53;0,31;36,22
"27/05/2019 09:00:00";17,66;0,32;36,24
"27/05/2019 10:00:00";17,89;0,32;36,50
"27/05/2019 11:00:00";18,43;0,32;36,23
"27/05/2019 12:00:00";19,26;0,32;36,24
"27/05/2019 13:00:00";20,00;0,31;36,29
"27/05/2019 14:00:00";21,05;0,33;36,29
"27/05/2019 15:00:00";22,04;0,31;36,31
"27/05/2019 16:00:00";22,74;0,30;36,32
"27/05/2019 17:00:00";22,73;0,28;36,45
"27/05/2019 18:00:00";22,46;0,28;36,50
"27/05/2019 19:00:00";22,26;0,28;36,53
"27/05/2019 20:00:00";21,62;0,28;36,48
"27/05/2019 21:00:00";20,74;0,28;36,43
"27/05/2019 22:00:00";20,16;0,29;36,40
"27/05/2019 23:00:00";19,50;0,29;36,46
"28/05/2019 00:00:00";18,82;0,28;36,45
"28/05/2019 01:00:00";18,54;0,28;36,43
"28/05/2019 02:00:00";17,95;0,28;36,51
"28/05/2019 03:00:00";17,72;0,27;36,45
"28/05/2019 04:00:00";17,45;0,27;36,47
"28/05/2019 05:00:00";17,15;0,27;36,51
"28/05/2019 06:00:00";17,24;0,28;36,45
"28/05/2019 07:00:00";17,13;0,29;36,49
"28/05/2019 08:00:00";16,92;0,29;36,48
"28/05/2019 09:00:00";17,06;0,30;36,51
"28/05/2019 10:00:00";17,26;0,31;36,53
"28/05/2019 11:00:00";17,37;0,32;36,52
"28/05/2019 12:00:00";18,13;0,32;36,53
"28/05/2019 13:00:00";19,14;0,32;36,59
"28/05/2019 14:00:00";20,16;0,33;36,63
"28/05/2019 15:00:00";21,05;0,32;36,70
"28/05/2019 16:00:00";21,74;0,32;36,73
"28/05/2019 17:00:00";22,17;0,32;36,81
"28/05/2019 18:00:00";22,33;0,32;36,83
"28/05/2019 19:00:00";22,05;0,31;36,81
"28/05/2019 20:00:00";21,62;0,33;36,83
"28/05/2019 21:00:00";20,89;0,33;36,79
"28/05/2019 22:00:00";19,83;0,33;36,82
"28/05/2019 23:00:00";19,24;0,35;36,77
"29/05/2019 00:00:00";18,74;0,35;36,74
"29/05/2019 01:00:00";18,11;0,35;36,78
"29/05/2019 02:00:00";17,87;0,36;36,76
"29/05/2019 03:00:00";17,80;0,36;36,75
"29/05/2019 04:00:00";17,49;0,37;36,79
"29/05/2019 05:00:00";17,16;0,36;36,78
"29/05/2019 06:00:00";16,98;0,38;36,78
"29/05/2019 07:00:00";16,68;0,37;36,76
"29/05/2019 08:00:00";16,89;0,39;36,79
"29/05/2019 09:00:00";17,12;0,40;36,77
"29/05/2019 10:00:00";17,31;0,40;36,74
"29/05/2019 11:00:00";17,41;0,39;36,76
