"STPSxx-SPCT Inductif_31029_20190808_095802.csv"
"Claire Julien Lafosse"
"sn :";31029
"Cadence d'enregistrement :";"3600 s"

Date;"Température (-5 +35°C) (øC)";"Profondeur 30m (m)";"Conductivité (g/l)"
"10/07/2019 09:00:00";21,65;1,04;40,96
"10/07/2019 10:00:00";21,60;1,04;40,97
"10/07/2019 11:00:00";21,56;1,03;40,96
"10/07/2019 12:00:00";21,54;1,03;40,96
"10/07/2019 13:00:00";21,52;1,04;40,97
"10/07/2019 14:00:00";21,53;1,03;40,97
"10/07/2019 15:00:00";21,54;1,03;40,96
"10/07/2019 16:00:00";21,51;1,03;40,96
"10/07/2019 17:00:00";21,48;1,02;40,96
"10/07/2019 18:00:00";21,43;1,02;40,97
"10/07/2019 19:00:00";21,36;1,01;40,96
"10/07/2019 20:00:00";21,28;1,00;40,97
"10/07/2019 21:00:00";21,26;0,99;41,05
"10/07/2019 22:00:00";21,26;0,99;41,13
"10/07/2019 23:00:00";21,24;0,99;41,18
"11/07/2019 00:00:00";21,28;0,98;41,18
"11/07/2019 01:00:00";21,29;0,98;41,22
"11/07/2019 02:00:00";21,34;0,98;41,23
"11/07/2019 03:00:00";21,37;0,97;41,27
"11/07/2019 04:00:00";21,41;0,98;41,27
"11/07/2019 05:00:00";21,58;0,98;41,31
"11/07/2019 06:00:00";21,66;0,97;41,33
"11/07/2019 07:00:00";21,77;0,97;41,35
"11/07/2019 08:00:00";21,80;0,97;41,35
"11/07/2019 09:00:00";21,87;0,97;41,37
"11/07/2019 10:00:00";21,91;0,97;41,38
"11/07/2019 11:00:00";21,92;0,96;41,39
"11/07/2019 12:00:00";22,00;0,96;41,42
"11/07/2019 13:00:00";21,99;0,97;41,44
"11/07/2019 14:00:00";22,02;0,96;41,45
"11/07/2019 15:00:00";22,05;0,96;41,43
"11/07/2019 16:00:00";22,09;0,97;41,44
"11/07/2019 17:00:00";22,10;0,98;41,46
"11/07/2019 18:00:00";22,08;0,96;41,46
"11/07/2019 19:00:00";22,04;0,96;41,47
"11/07/2019 20:00:00";21,98;0,96;41,47
"11/07/2019 21:00:00";21,90;0,96;41,49
"11/07/2019 22:00:00";21,85;0,94;41,48
"11/07/2019 23:00:00";21,87;0,96;41,53
"12/07/2019 00:00:00";21,88;0,96;41,57
"12/07/2019 01:00:00";21,91;0,96;41,59
"12/07/2019 02:00:00";21,97;0,94;41,65
"12/07/2019 03:00:00";22,00;0,96;41,69
"12/07/2019 04:00:00";22,04;0,94;41,71
"12/07/2019 05:00:00";22,16;0,96;41,68
"12/07/2019 06:00:00";22,37;0,96;41,75
"12/07/2019 07:00:00";22,36;0,94;41,75
"12/07/2019 08:00:00";22,39;0,96;41,76
"12/07/2019 09:00:00";22,45;0,96;41,77
"12/07/2019 10:00:00";22,48;0,97;41,80
"12/07/2019 11:00:00";22,48;0,96;41,83
"12/07/2019 12:00:00";22,47;0,96;41,83
"12/07/2019 13:00:00";22,45;0,97;41,83
"12/07/2019 14:00:00";22,44;0,97;41,82
"12/07/2019 15:00:00";22,43;0,98;41,80
"12/07/2019 16:00:00";22,42;0,96;41,81
"12/07/2019 17:00:00";22,41;0,97;41,81
"12/07/2019 18:00:00";22,41;0,97;41,82
"12/07/2019 19:00:00";22,37;0,97;41,82
"12/07/2019 20:00:00";22,35;0,98;41,83
"12/07/2019 21:00:00";22,30;0,98;41,84
"12/07/2019 22:00:00";22,23;0,99;41,84
"12/07/2019 23:00:00";22,17;0,99;41,83
"13/07/2019 00:00:00";22,09;1,00;41,84
"13/07/2019 01:00:00";22,05;0,98;41,85
"13/07/2019 02:00:00";22,14;0,98;41,86
"13/07/2019 03:00:00";22,28;0,99;41,91
"13/07/2019 04:00:00";22,36;0,98;41,95
"13/07/2019 05:00:00";22,42;0,99;41,96
"13/07/2019 06:00:00";22,42;0,99;41,97
"13/07/2019 07:00:00";22,47;0,99;41,97
"13/07/2019 08:00:00";22,47;0,99;42,00
"13/07/2019 09:00:00";22,43;0,99;42,00
"13/07/2019 10:00:00";22,35;1,00;42,00
"13/07/2019 11:00:00";22,29;1,00;42,02
"13/07/2019 12:00:00";22,26;1,00;42,01
"13/07/2019 13:00:00";22,22;1,00;42,01
"13/07/2019 14:00:00";22,20;1,00;41,99
"13/07/2019 15:00:00";22,19;1,00;41,99
"13/07/2019 16:00:00";22,21;0,99;41,98
"13/07/2019 17:00:00";22,19;0,99;42,00
"13/07/2019 18:00:00";22,09;1,00;42,02
"13/07/2019 19:00:00";22,04;0,99;42,09
"13/07/2019 20:00:00";22,05;0,98;42,19
"13/07/2019 21:00:00";22,05;0,98;42,26
"13/07/2019 22:00:00";22,08;0,99;42,32
"13/07/2019 23:00:00";22,11;0,99;42,36
"14/07/2019 00:00:00";22,14;0,98;42,40
"14/07/2019 01:00:00";22,18;0,99;42,42
"14/07/2019 02:00:00";22,25;0,98;42,45
"14/07/2019 03:00:00";22,30;0,98;42,45
"14/07/2019 04:00:00";22,46;0,97;42,48
"14/07/2019 05:00:00";22,66;0,97;42,56
"14/07/2019 06:00:00";22,75;0,97;42,58
"14/07/2019 07:00:00";22,76;0,97;42,56
"14/07/2019 08:00:00";22,69;0,97;42,55
"14/07/2019 09:00:00";22,58;0,97;42,54
"14/07/2019 10:00:00";22,49;0,98;42,52
"14/07/2019 11:00:00";22,39;0,97;42,50
"14/07/2019 12:00:00";22,34;0,98;42,48
"14/07/2019 13:00:00";22,31;0,98;42,47
"14/07/2019 14:00:00";22,29;0,98;42,46
"14/07/2019 15:00:00";22,29;0,98;42,45
"14/07/2019 16:00:00";22,28;0,97;42,46
"14/07/2019 17:00:00";22,25;0,97;42,50
"14/07/2019 18:00:00";22,15;0,97;42,57
"14/07/2019 19:00:00";22,14;0,97;42,68
"14/07/2019 20:00:00";22,14;0,98;42,79
"14/07/2019 21:00:00";22,11;0,97;42,86
"14/07/2019 22:00:00";22,09;0,97;42,91
"14/07/2019 23:00:00";22,15;0,98;42,96
"15/07/2019 00:00:00";22,20;0,97;42,98
"15/07/2019 01:00:00";22,25;0,97;42,97
"15/07/2019 02:00:00";22,43;0,98;43,02
"15/07/2019 03:00:00";22,61;0,97;43,06
"15/07/2019 04:00:00";22,71;0,96;43,06
"15/07/2019 05:00:00";22,76;0,97;43,07
"15/07/2019 06:00:00";22,80;0,97;43,07
"15/07/2019 07:00:00";22,74;0,96;43,08
"15/07/2019 08:00:00";22,61;0,97;43,06
"15/07/2019 09:00:00";22,48;0,97;43,06
"15/07/2019 10:00:00";22,34;0,97;43,05
"15/07/2019 11:00:00";22,23;0,97;43,02
"15/07/2019 12:00:00";22,14;0,98;43,00
"15/07/2019 13:00:00";22,09;0,97;42,98
"15/07/2019 14:00:00";22,06;0,96;42,97
"15/07/2019 15:00:00";22,07;0,97;42,94
"15/07/2019 16:00:00";22,07;0,96;42,94
"15/07/2019 17:00:00";22,06;0,94;42,98
"15/07/2019 18:00:00";22,01;0,94;43,03
"15/07/2019 19:00:00";21,94;0,93;43,10
"15/07/2019 20:00:00";21,94;0,93;43,17
"15/07/2019 21:00:00";21,96;0,93;43,25
"15/07/2019 22:00:00";21,94;0,93;43,34
"15/07/2019 23:00:00";21,91;0,94;43,36
"16/07/2019 00:00:00";21,90;0,94;43,37
"16/07/2019 01:00:00";22,02;0,93;43,36
"16/07/2019 02:00:00";22,08;0,94;43,37
"16/07/2019 03:00:00";22,16;0,93;43,36
"16/07/2019 04:00:00";22,21;0,92;43,37
"16/07/2019 05:00:00";22,29;0,92;43,36
"16/07/2019 06:00:00";22,37;0,92;43,37
"16/07/2019 07:00:00";22,35;0,92;43,38
"16/07/2019 08:00:00";22,22;0,93;43,39
"16/07/2019 09:00:00";22,06;0,93;43,39
"16/07/2019 10:00:00";21,94;0,92;43,38
"16/07/2019 11:00:00";21,84;0,92;43,37
"16/07/2019 12:00:00";21,77;0,92;43,36
"16/07/2019 13:00:00";21,72;0,92;43,34
"16/07/2019 14:00:00";21,70;0,92;43,34
"16/07/2019 15:00:00";21,70;0,92;43,32
"16/07/2019 16:00:00";21,72;0,91;43,30
"16/07/2019 17:00:00";21,74;0,91;43,30
"16/07/2019 18:00:00";21,75;0,91;43,31
"16/07/2019 19:00:00";21,69;0,90;43,36
"16/07/2019 20:00:00";21,66;0,90;43,42
"16/07/2019 21:00:00";21,70;0,90;43,49
"16/07/2019 22:00:00";21,71;0,90;43,54
"16/07/2019 23:00:00";21,74;0,91;43,59
"17/07/2019 00:00:00";21,73;0,90;43,62
"17/07/2019 01:00:00";21,73;0,89;43,64
"17/07/2019 02:00:00";21,77;0,90;43,62
"17/07/2019 03:00:00";21,81;0,89;43,62
"17/07/2019 04:00:00";21,86;0,89;43,61
"17/07/2019 05:00:00";21,95;0,88;43,60
"17/07/2019 06:00:00";22,06;0,88;43,60
"17/07/2019 07:00:00";22,28;0,87;43,61
"17/07/2019 08:00:00";22,45;0,87;43,67
"17/07/2019 09:00:00";22,43;0,87;43,70
"17/07/2019 10:00:00";22,36;0,87;43,71
"17/07/2019 11:00:00";22,31;0,87;43,73
"17/07/2019 12:00:00";22,27;0,88;43,72
"17/07/2019 13:00:00";22,26;0,87;43,70
"17/07/2019 14:00:00";22,26;0,88;43,69
"17/07/2019 15:00:00";22,79;0,16;0,02
"17/07/2019 16:00:00";29,22;0,08;0,02
"17/07/2019 17:00:00";27,68;0,12;0,01
"17/07/2019 18:00:00";27,96;0,09;0,01
"17/07/2019 19:00:00";28,58;0,12;0,01
"17/07/2019 20:00:00";26,22;0,15;0,01
"17/07/2019 21:00:00";20,22;0,18;0,01
"17/07/2019 22:00:00";18,78;0,20;0,01
"17/07/2019 23:00:00";18,34;0,19;0,01
"18/07/2019 00:00:00";17,69;0,20;0,01
"18/07/2019 01:00:00";17,58;0,21;0,01
"18/07/2019 02:00:00";17,58;0,19;0,01
"18/07/2019 03:00:00";17,00;0,21;0,01
"18/07/2019 04:00:00";17,08;0,20;0,01
"18/07/2019 05:00:00";17,19;0,18;0,01
"18/07/2019 06:00:00";17,58;0,19;0,01
"18/07/2019 07:00:00";17,65;0,19;0,01
"18/07/2019 08:00:00";17,80;0,18;0,02
"18/07/2019 09:00:00";17,44;0,20;0,02
"18/07/2019 10:00:00";17,76;0,18;0,02
"18/07/2019 11:00:00";18,66;0,19;0,02
"18/07/2019 12:00:00";20,33;0,18;0,02
"18/07/2019 13:00:00";23,32;0,16;0,01
"18/07/2019 14:00:00";24,75;0,17;0,01
"18/07/2019 15:00:00";25,41;0,15;0,01
"18/07/2019 16:00:00";33,55;0,01;0,02
"18/07/2019 17:00:00";29,87;0,06;0,01
"18/07/2019 18:00:00";27,48;0,09;0,01
"18/07/2019 19:00:00";27,92;0,08;0,01
"18/07/2019 20:00:00";23,57;0,15;0,01
"18/07/2019 21:00:00";21,18;0,17;0,01
"18/07/2019 22:00:00";19,19;0,19;0,01
"18/07/2019 23:00:00";18,75;0,20;0,01
"19/07/2019 00:00:00";18,23;0,21;0,01
"19/07/2019 01:00:00";17,44;0,23;0,01
"19/07/2019 02:00:00";16,94;0,23;0,01
"19/07/2019 03:00:00";16,83;0,21;0,01
"19/07/2019 04:00:00";17,13;0,20;0,01
"19/07/2019 05:00:00";17,09;0,20;0,01
"19/07/2019 06:00:00";16,85;0,21;0,01
"19/07/2019 07:00:00";17,17;0,20;0,01
"19/07/2019 08:00:00";17,96;0,20;0,01
"19/07/2019 09:00:00";19,16;0,20;0,01
"19/07/2019 10:00:00";19,59;0,20;0,01
"19/07/2019 11:00:00";20,63;0,18;0,01
"19/07/2019 12:00:00";22,25;0,18;0,01
"19/07/2019 13:00:00";22,58;0,16;0,01
"19/07/2019 14:00:00";20,88;0,18;0,01
"19/07/2019 15:00:00";23,86;0,14;0,01
"19/07/2019 16:00:00";26,60;0,09;0,01
"19/07/2019 17:00:00";24,90;0,11;0,01
"19/07/2019 18:00:00";24,78;0,09;0,01
"19/07/2019 19:00:00";24,40;0,09;0,01
"19/07/2019 20:00:00";22,82;0,12;0,01
"19/07/2019 21:00:00";21,88;0,12;0,01
"19/07/2019 22:00:00";21,09;0,12;0,01
"19/07/2019 23:00:00";20,80;0,14;0,01
"20/07/2019 00:00:00";20,55;0,13;0,01
"20/07/2019 01:00:00";20,24;0,14;0,01
"20/07/2019 02:00:00";19,67;0,15;0,01
"20/07/2019 03:00:00";18,64;0,14;0,01
"20/07/2019 04:00:00";18,39;0,15;0,01
"20/07/2019 05:00:00";18,50;0,14;0,01
"20/07/2019 06:00:00";18,50;0,14;0,01
"20/07/2019 07:00:00";18,77;0,14;0,02
"20/07/2019 08:00:00";18,80;0,14;0,01
"20/07/2019 09:00:00";17,99;0,15;0,02
"20/07/2019 10:00:00";18,68;0,16;0,02
"20/07/2019 11:00:00";18,40;0,17;0,02
"20/07/2019 12:00:00";20,52;0,16;0,02
"20/07/2019 13:00:00";26,47;0,15;0,01
"20/07/2019 14:00:00";25,62;0,14;0,01
"20/07/2019 15:00:00";31,34;0,05;0,01
"20/07/2019 16:00:00";31,60;0,06;0,01
"20/07/2019 17:00:00";31,20;0,03;0,01
"20/07/2019 18:00:00";30,89;0,03;0,01
"20/07/2019 19:00:00";28,60;0,11;0,01
"20/07/2019 20:00:00";25,83;0,13;0,01
"20/07/2019 21:00:00";20,57;0,19;0,01
"20/07/2019 22:00:00";18,95;0,24;0,01
"20/07/2019 23:00:00";17,63;0,25;0,01
"21/07/2019 00:00:00";17,13;0,24;0,01
"21/07/2019 01:00:00";16,46;0,26;0,01
"21/07/2019 02:00:00";16,25;0,26;0,01
"21/07/2019 03:00:00";16,11;0,26;0,01
"21/07/2019 04:00:00";15,98;0,27;0,01
"21/07/2019 05:00:00";15,59;0,28;0,01
"21/07/2019 06:00:00";15,08;0,28;0,01
"21/07/2019 07:00:00";14,43;0,31;0,01
"21/07/2019 08:00:00";15,57;0,29;0,01
"21/07/2019 09:00:00";19,41;0,30;0,01
"21/07/2019 10:00:00";22,47;0,29;0,01
"21/07/2019 11:00:00";27,01;0,27;0,01
"21/07/2019 12:00:00";28,61;0,19;0,01
"21/07/2019 13:00:00";30,13;0,15;0,01
"21/07/2019 14:00:00";32,10;0,09;0,01
"21/07/2019 15:00:00";35,21;0,04;0,02
"21/07/2019 16:00:00";37,26;-0,03;0,02
"21/07/2019 17:00:00";35,44;-0,03;0,02
"21/07/2019 18:00:00";34,98;-0,01;0,02
"21/07/2019 19:00:00";34,91;0,03;0,02
"21/07/2019 20:00:00";30,73;0,09;0,01
"21/07/2019 21:00:00";22,73;0,21;0,01
"21/07/2019 22:00:00";20,00;0,27;0,01
"21/07/2019 23:00:00";18,39;0,31;0,01
"22/07/2019 00:00:00";17,76;0,31;0,01
"22/07/2019 01:00:00";17,29;0,33;0,01
"22/07/2019 02:00:00";17,09;0,32;0,01
"22/07/2019 03:00:00";16,25;0,33;0,01
"22/07/2019 04:00:00";15,43;0,32;0,01
"22/07/2019 05:00:00";15,35;0,35;0,01
"22/07/2019 06:00:00";15,02;0,35;0,01
"22/07/2019 07:00:00";15,14;0,35;0,01
"22/07/2019 08:00:00";16,99;0,32;0,01
"22/07/2019 09:00:00";21,61;0,33;0,01
"22/07/2019 10:00:00";30,31;0,33;0,01
"22/07/2019 11:00:00";34,53;0,26;0,02
"22/07/2019 12:00:00";36,40;0,17;0,02
"22/07/2019 13:00:00";38,17;0,08;0,02
"22/07/2019 14:00:00";39,01;-0,01;0,02
"22/07/2019 15:00:00";39,04;-0,06;0,02
"22/07/2019 16:00:00";40,32;-0,07;0,02
"22/07/2019 17:00:00";37,85;-0,08;0,02
"22/07/2019 18:00:00";35,47;-0,08;0,02
"22/07/2019 19:00:00";33,56;0,04;0,02
"22/07/2019 20:00:00";30,93;0,08;0,01
"22/07/2019 21:00:00";24,34;0,20;0,01
"22/07/2019 22:00:00";21,10;0,24;0,01
"22/07/2019 23:00:00";19,38;0,26;0,01
"23/07/2019 00:00:00";18,16;0,26;0,01
"23/07/2019 01:00:00";17,62;0,26;0,01
"23/07/2019 02:00:00";17,49;0,26;0,01
"23/07/2019 03:00:00";17,15;0,26;0,01
"23/07/2019 04:00:00";17,04;0,25;0,01
"23/07/2019 05:00:00";17,13;0,25;0,01
"23/07/2019 06:00:00";17,10;0,24;0,01
"23/07/2019 07:00:00";17,10;0,23;0,01
"23/07/2019 08:00:00";18,16;0,21;0,01
"23/07/2019 09:00:00";23,37;0,20;0,01
"23/07/2019 10:00:00";33,09;0,14;0,01
"23/07/2019 11:00:00";35,71;0,03;0,02
"23/07/2019 12:00:00";39,10;-0,08;0,02
"23/07/2019 13:00:00";42,11;-0,10;0,02
"23/07/2019 14:00:00";43,28;-0,21;0,02
"23/07/2019 15:00:00";44,55;-0,25;0,02
"23/07/2019 16:00:00";46,48;-0,31;0,02
"23/07/2019 17:00:00";47,25;-0,35;0,02
"23/07/2019 18:00:00";43,59;-0,34;0,02
"23/07/2019 19:00:00";37,91;-0,16;0,02
"23/07/2019 20:00:00";38,48;-0,17;0,02
"23/07/2019 21:00:00";30,31;-0,01;0,01
"23/07/2019 22:00:00";27,38;0,03;0,01
"23/07/2019 23:00:00";25,52;0,06;0,01
"24/07/2019 00:00:00";21,84;0,13;0,01
"24/07/2019 01:00:00";20,57;0,15;0,01
"24/07/2019 02:00:00";19,96;0,15;0,02
"24/07/2019 03:00:00";19,89;0,16;0,01
"24/07/2019 04:00:00";19,44;0,17;0,01
"24/07/2019 05:00:00";19,60;0,17;0,01
"24/07/2019 06:00:00";18,91;0,17;0,01
"24/07/2019 07:00:00";18,36;0,19;0,01
"24/07/2019 08:00:00";19,17;0,19;0,01
"24/07/2019 09:00:00";22,26;0,20;0,01
"24/07/2019 10:00:00";28,22;0,23;0,01
"24/07/2019 11:00:00";30,08;0,15;0,01
"24/07/2019 12:00:00";32,17;0,09;0,01
"24/07/2019 13:00:00";34,01;0,05;0,02
"24/07/2019 14:00:00";37,63;-0,06;0,02
"24/07/2019 15:00:00";41,50;-0,20;0,02
"24/07/2019 16:00:00";43,12;-0,25;0,02
"24/07/2019 17:00:00";41,88;-0,30;0,02
