"STPSxx-SPCT Inductif_31029_20190131_110148.csv"
"Claire Julien Lafosse"
"sn :";31029
"Cadence d'enregistrement :";"3600 s"

Date;"Température (-5 +35°C) (øC)";"Profondeur 30m (m)";"Conductivité (g/l)"
"08/12/2018 04:00:00";9,21;0,93;28,03
"08/12/2018 05:00:00";9,20;0,93;28,01
"08/12/2018 06:00:00";9,20;0,94;28,01
"08/12/2018 07:00:00";9,18;0,93;28,01
"08/12/2018 08:00:00";9,15;0,94;28,02
"08/12/2018 09:00:00";9,16;0,96;28,04
"08/12/2018 10:00:00";9,16;0,96;28,04
"08/12/2018 11:00:00";9,23;0,96;28,02
"08/12/2018 12:00:00";9,35;0,94;28,02
"08/12/2018 13:00:00";9,46;0,94;28,02
"08/12/2018 14:00:00";9,59;0,93;28,00
"08/12/2018 15:00:00";9,73;0,91;28,02
"08/12/2018 16:00:00";9,87;0,92;28,00
"08/12/2018 17:00:00";10,00;0,90;28,01
"08/12/2018 18:00:00";10,11;0,91;27,94
"08/12/2018 19:00:00";10,14;0,90;27,93
"08/12/2018 20:00:00";10,28;0,91;27,87
"08/12/2018 21:00:00";10,30;0,92;27,88
"08/12/2018 22:00:00";10,31;0,91;27,91
"08/12/2018 23:00:00";10,25;0,90;27,88
"09/12/2018 00:00:00";10,20;0,91;27,87
"09/12/2018 01:00:00";10,09;0,90;27,88
"09/12/2018 02:00:00";9,93;0,90;27,87
"09/12/2018 03:00:00";9,77;0,90;27,89
"09/12/2018 04:00:00";9,62;0,92;27,90
"09/12/2018 05:00:00";9,52;0,92;27,89
"09/12/2018 06:00:00";9,39;0,91;27,89
"09/12/2018 07:00:00";9,37;0,91;27,92
"09/12/2018 08:00:00";9,31;0,91;27,87
"09/12/2018 09:00:00";9,33;0,92;27,80
"09/12/2018 10:00:00";9,31;0,93;27,82
"09/12/2018 11:00:00";9,39;0,93;27,77
"09/12/2018 12:00:00";9,49;0,96;27,71
"09/12/2018 13:00:00";9,61;0,97;27,67
"09/12/2018 14:00:00";9,78;0,97;27,70
"09/12/2018 15:00:00";9,91;0,99;27,68
"09/12/2018 16:00:00";10,02;1,00;27,67
"09/12/2018 17:00:00";10,08;1,01;27,66
"09/12/2018 18:00:00";10,05;1,03;27,70
"09/12/2018 19:00:00";9,94;1,03;27,68
"09/12/2018 20:00:00";9,82;1,03;27,67
"09/12/2018 21:00:00";9,79;1,04;27,69
"09/12/2018 22:00:00";9,74;1,05;27,71
"09/12/2018 23:00:00";9,70;1,06;27,69
"10/12/2018 00:00:00";9,64;1,06;27,72
"10/12/2018 01:00:00";9,64;1,06;27,72
"10/12/2018 02:00:00";9,59;1,08;27,74
"10/12/2018 03:00:00";9,56;1,08;27,71
"10/12/2018 04:00:00";9,43;1,06;27,69
"10/12/2018 05:00:00";9,25;1,08;27,76
"10/12/2018 06:00:00";9,10;1,06;27,69
"10/12/2018 07:00:00";8,94;1,06;27,69
"10/12/2018 08:00:00";8,88;1,09;27,65
"10/12/2018 09:00:00";8,83;1,08;27,67
"10/12/2018 10:00:00";8,64;1,09;27,70
"10/12/2018 11:00:00";8,59;1,10;27,73
"10/12/2018 12:00:00";8,63;1,10;27,70
"10/12/2018 13:00:00";8,73;1,10;27,70
"10/12/2018 14:00:00";8,90;1,10;27,71
"10/12/2018 15:00:00";9,10;1,10;27,70
"10/12/2018 16:00:00";9,24;1,10;27,69
"10/12/2018 17:00:00";9,31;1,10;27,67
"10/12/2018 18:00:00";9,36;1,10;27,72
"10/12/2018 19:00:00";9,33;1,09;27,74
"10/12/2018 20:00:00";9,33;1,10;27,71
"10/12/2018 21:00:00";9,23;1,09;27,73
"10/12/2018 22:00:00";9,10;1,09;27,76
"10/12/2018 23:00:00";8,91;1,08;27,72
"11/12/2018 00:00:00";8,81;1,08;27,75
"11/12/2018 01:00:00";8,66;1,06;27,70
"11/12/2018 02:00:00";8,47;1,06;27,73
"11/12/2018 03:00:00";8,34;1,06;27,70
"11/12/2018 04:00:00";8,20;1,05;27,71
"11/12/2018 05:00:00";8,07;1,04;27,71
"11/12/2018 06:00:00";7,93;1,04;27,71
"11/12/2018 07:00:00";7,86;1,03;27,73
"11/12/2018 08:00:00";7,83;1,04;27,73
"11/12/2018 09:00:00";7,80;1,04;27,72
"11/12/2018 10:00:00";7,76;1,03;27,72
"11/12/2018 11:00:00";7,65;1,03;27,76
"11/12/2018 12:00:00";7,76;1,03;27,74
"11/12/2018 13:00:00";7,91;1,04;27,73
"11/12/2018 14:00:00";8,16;1,04;27,76
"11/12/2018 15:00:00";8,39;1,03;27,75
"11/12/2018 16:00:00";8,58;1,02;27,74
"11/12/2018 17:00:00";8,60;1,02;27,73
"11/12/2018 18:00:00";8,58;1,02;27,74
"11/12/2018 19:00:00";8,54;1,01;27,75
"11/12/2018 20:00:00";8,40;1,01;27,74
"11/12/2018 21:00:00";8,22;1,01;27,74
"11/12/2018 22:00:00";8,16;1,00;27,74
"11/12/2018 23:00:00";7,95;0,99;27,75
"12/12/2018 00:00:00";7,81;1,00;27,74
"12/12/2018 01:00:00";7,60;0,99;27,74
"12/12/2018 02:00:00";7,52;0,99;27,74
"12/12/2018 03:00:00";7,45;0,99;27,75
"12/12/2018 04:00:00";7,31;0,98;27,74
"12/12/2018 05:00:00";7,22;0,99;27,73
"12/12/2018 06:00:00";7,13;0,99;27,75
"12/12/2018 07:00:00";7,06;0,97;27,75
"12/12/2018 08:00:00";6,87;0,97;27,76
"12/12/2018 09:00:00";6,80;0,97;27,76
"12/12/2018 10:00:00";6,79;0,97;27,78
"12/12/2018 11:00:00";6,44;0,97;27,78
"12/12/2018 12:00:00";6,54;0,99;27,79
"12/12/2018 13:00:00";6,57;0,98;27,75
"12/12/2018 14:00:00";6,70;0,97;27,79
"12/12/2018 15:00:00";6,98;0,98;27,76
"12/12/2018 16:00:00";7,13;0,96;27,78
"12/12/2018 17:00:00";7,09;0,94;27,80
"12/12/2018 18:00:00";7,02;0,96;27,81
"12/12/2018 19:00:00";6,75;0,97;27,80
"12/12/2018 20:00:00";6,60;0,94;27,82
"12/12/2018 21:00:00";6,44;0,92;27,83
"12/12/2018 22:00:00";6,25;0,93;27,78
"12/12/2018 23:00:00";6,00;0,92;27,79
"13/12/2018 00:00:00";5,87;0,91;27,79
"13/12/2018 01:00:00";5,73;0,91;27,82
"13/12/2018 02:00:00";5,78;0,90;27,80
"13/12/2018 03:00:00";5,50;0,88;27,82
"13/12/2018 04:00:00";5,46;0,88;27,81
"13/12/2018 05:00:00";5,45;0,88;27,78
"13/12/2018 06:00:00";5,20;0,86;27,80
"13/12/2018 07:00:00";5,14;0,87;27,84
"13/12/2018 08:00:00";5,02;0,86;27,85
"13/12/2018 09:00:00";4,90;0,86;27,92
"13/12/2018 10:00:00";4,81;0,87;27,91
"13/12/2018 11:00:00";4,75;0,86;27,88
"13/12/2018 12:00:00";4,71;0,87;27,93
"13/12/2018 13:00:00";4,75;0,87;27,86
"13/12/2018 14:00:00";4,85;0,87;27,91
"13/12/2018 15:00:00";4,90;0,87;27,89
"13/12/2018 16:00:00";5,02;0,87;27,90
"13/12/2018 17:00:00";5,14;0,88;27,87
"13/12/2018 18:00:00";4,97;0,88;27,90
"13/12/2018 19:00:00";4,85;0,90;27,86
"13/12/2018 20:00:00";4,73;0,89;27,85
"13/12/2018 21:00:00";4,63;0,90;27,87
"13/12/2018 22:00:00";4,58;0,92;27,90
"13/12/2018 23:00:00";4,49;0,93;27,90
"14/12/2018 00:00:00";4,36;0,92;27,91
"14/12/2018 01:00:00";4,15;0,92;27,88
"14/12/2018 02:00:00";3,98;0,92;27,88
"14/12/2018 03:00:00";3,81;0,92;27,90
"14/12/2018 04:00:00";3,78;0,93;27,92
"14/12/2018 05:00:00";3,45;0,92;27,93
"14/12/2018 06:00:00";3,28;0,92;27,94
"14/12/2018 07:00:00";3,09;0,91;27,91
"14/12/2018 08:00:00";2,98;0,92;27,92
"14/12/2018 09:00:00";2,97;0,93;27,89
"14/12/2018 10:00:00";2,93;0,94;27,91
"14/12/2018 11:00:00";2,77;0,94;27,91
"14/12/2018 12:00:00";2,69;0,94;27,87
"14/12/2018 13:00:00";2,73;0,96;27,93
"14/12/2018 14:00:00";2,90;0,93;27,93
"14/12/2018 15:00:00";3,15;0,94;27,93
"14/12/2018 16:00:00";3,26;0,97;27,94
"14/12/2018 17:00:00";3,26;0,97;27,92
"14/12/2018 18:00:00";3,14;0,94;27,97
"14/12/2018 19:00:00";2,91;0,94;27,94
"14/12/2018 20:00:00";2,92;0,96;27,89
"14/12/2018 21:00:00";2,68;0,94;27,95
"14/12/2018 22:00:00";2,55;0,93;27,91
"14/12/2018 23:00:00";2,46;0,93;27,94
"15/12/2018 00:00:00";2,35;0,91;27,99
"15/12/2018 01:00:00";2,33;0,90;27,95
"15/12/2018 02:00:00";2,31;0,89;27,94
"15/12/2018 03:00:00";2,27;0,88;27,94
"15/12/2018 04:00:00";2,22;0,87;27,96
"15/12/2018 05:00:00";2,19;0,86;27,97
"15/12/2018 06:00:00";2,27;0,86;27,94
"15/12/2018 07:00:00";2,18;0,84;27,85
"15/12/2018 08:00:00";2,21;0,84;27,82
"15/12/2018 09:00:00";2,13;0,81;27,84
"15/12/2018 10:00:00";2,17;0,81;27,76
"15/12/2018 11:00:00";2,23;0,82;27,66
"15/12/2018 12:00:00";2,31;0,81;27,54
"15/12/2018 13:00:00";2,48;0,81;27,55
"15/12/2018 14:00:00";2,62;0,80;27,54
"15/12/2018 15:00:00";2,72;0,81;27,46
"15/12/2018 16:00:00";2,88;0,79;27,48
"15/12/2018 17:00:00";3,01;0,79;27,40
"15/12/2018 18:00:00";3,21;0,79;27,35
"15/12/2018 19:00:00";3,43;0,78;27,31
"15/12/2018 20:00:00";3,72;0,80;27,31
"15/12/2018 21:00:00";3,88;0,81;27,33
"15/12/2018 22:00:00";3,96;0,84;27,31
"15/12/2018 23:00:00";3,99;0,84;27,30
"16/12/2018 00:00:00";4,07;0,84;27,31
"16/12/2018 01:00:00";4,39;0,85;27,29
"16/12/2018 02:00:00";4,41;0,85;27,29
"16/12/2018 03:00:00";4,45;0,85;27,28
"16/12/2018 04:00:00";4,55;0,85;27,30
"16/12/2018 05:00:00";4,60;0,86;27,31
"16/12/2018 06:00:00";4,64;0,86;27,28
"16/12/2018 07:00:00";4,66;0,85;27,29
"16/12/2018 08:00:00";4,65;0,85;27,28
"16/12/2018 09:00:00";4,62;0,84;27,27
"16/12/2018 10:00:00";4,61;0,85;27,27
"16/12/2018 11:00:00";4,64;0,86;27,30
"16/12/2018 12:00:00";4,82;0,86;27,30
"16/12/2018 13:00:00";4,98;0,84;27,29
"16/12/2018 14:00:00";5,21;0,84;27,29
"16/12/2018 15:00:00";5,38;0,84;27,32
"16/12/2018 16:00:00";5,53;0,84;27,32
"16/12/2018 17:00:00";5,71;0,85;27,08
"16/12/2018 18:00:00";5,79;0,85;26,95
"16/12/2018 19:00:00";5,89;0,85;26,95
"16/12/2018 20:00:00";5,98;0,87;26,92
"16/12/2018 21:00:00";6,05;0,87;26,88
"16/12/2018 22:00:00";6,04;0,89;26,93
"16/12/2018 23:00:00";6,05;0,90;26,94
"17/12/2018 00:00:00";6,06;0,90;26,97
"17/12/2018 01:00:00";6,08;0,91;27,02
"17/12/2018 02:00:00";6,08;0,91;27,02
"17/12/2018 03:00:00";6,03;0,92;27,00
"17/12/2018 04:00:00";6,00;0,93;26,82
"17/12/2018 05:00:00";6,04;0,93;26,90
"17/12/2018 06:00:00";6,06;0,94;26,92
"17/12/2018 07:00:00";6,10;0,96;26,98
"17/12/2018 08:00:00";6,09;0,96;27,01
"17/12/2018 09:00:00";6,07;0,97;27,00
"17/12/2018 10:00:00";5,99;0,98;26,94
"17/12/2018 11:00:00";5,99;0,99;26,94
"17/12/2018 12:00:00";6,03;0,99;26,89
"17/12/2018 13:00:00";6,25;0,99;26,86
"17/12/2018 14:00:00";6,51;1,00;26,84
"17/12/2018 15:00:00";6,80;1,00;26,82
"17/12/2018 16:00:00";6,97;0,99;26,83
"17/12/2018 17:00:00";7,06;1,00;26,82
"17/12/2018 18:00:00";7,07;1,00;26,81
"17/12/2018 19:00:00";7,11;0,99;26,84
"17/12/2018 20:00:00";7,11;0,99;26,87
"17/12/2018 21:00:00";7,06;0,99;26,88
"17/12/2018 22:00:00";7,03;0,99;26,83
"17/12/2018 23:00:00";7,02;0,99;26,84
"18/12/2018 00:00:00";7,00;0,97;26,81
"18/12/2018 01:00:00";7,03;0,98;26,81
"18/12/2018 02:00:00";7,02;0,98;26,83
"18/12/2018 03:00:00";7,01;0,97;26,80
"18/12/2018 04:00:00";7,03;0,96;26,81
"18/12/2018 05:00:00";7,04;0,94;26,80
"18/12/2018 06:00:00";7,02;0,93;26,82
"18/12/2018 07:00:00";6,98;0,92;26,79
"18/12/2018 08:00:00";6,99;0,91;26,82
"18/12/2018 09:00:00";7,01;0,90;26,84
"18/12/2018 10:00:00";7,02;0,91;26,84
"18/12/2018 11:00:00";7,05;0,89;26,86
"18/12/2018 12:00:00";7,09;0,88;26,83
"18/12/2018 13:00:00";7,15;0,86;26,83
"18/12/2018 14:00:00";7,17;0,85;26,85
"18/12/2018 15:00:00";7,20;0,85;26,84
"18/12/2018 16:00:00";7,19;0,84;26,84
"18/12/2018 17:00:00";7,20;0,81;26,81
"18/12/2018 18:00:00";7,19;0,82;26,77
"18/12/2018 19:00:00";7,22;0,82;26,75
"18/12/2018 20:00:00";7,27;0,82;26,63
"18/12/2018 21:00:00";7,33;0,85;26,62
"18/12/2018 22:00:00";7,36;0,86;26,63
"18/12/2018 23:00:00";7,34;0,85;26,61
"19/12/2018 00:00:00";7,26;0,85;26,61
"19/12/2018 01:00:00";7,17;0,86;26,61
"19/12/2018 02:00:00";7,10;0,85;26,62
"19/12/2018 03:00:00";7,05;0,84;26,62
"19/12/2018 04:00:00";6,99;0,85;26,61
"19/12/2018 05:00:00";7,00;0,84;26,61
"19/12/2018 06:00:00";6,98;0,85;26,61
"19/12/2018 07:00:00";6,99;0,85;26,61
"19/12/2018 08:00:00";6,92;0,86;26,63
"19/12/2018 09:00:00";6,87;0,85;26,63
"19/12/2018 10:00:00";6,81;0,84;26,62
"19/12/2018 11:00:00";6,79;0,86;26,63
"19/12/2018 12:00:00";6,89;0,88;26,63
"19/12/2018 13:00:00";7,05;0,86;26,63
"19/12/2018 14:00:00";7,17;0,87;26,61
"19/12/2018 15:00:00";7,34;0,87;26,61
"19/12/2018 16:00:00";7,47;0,87;26,61
"19/12/2018 17:00:00";7,64;0,87;26,62
"19/12/2018 18:00:00";7,51;0,87;26,60
"19/12/2018 19:00:00";7,43;0,86;26,61
"19/12/2018 20:00:00";7,41;0,86;26,60
"19/12/2018 21:00:00";7,31;0,86;26,61
"19/12/2018 22:00:00";7,24;0,86;26,60
"19/12/2018 23:00:00";7,20;0,86;26,61
"20/12/2018 00:00:00";7,13;0,86;26,60
"20/12/2018 01:00:00";7,13;0,86;26,60
"20/12/2018 02:00:00";7,13;0,86;26,61
"20/12/2018 03:00:00";7,11;0,86;26,64
"20/12/2018 04:00:00";7,05;0,86;26,62
"20/12/2018 05:00:00";7,00;0,87;26,62
"20/12/2018 06:00:00";6,97;0,87;26,62
"20/12/2018 07:00:00";6,94;0,87;26,64
"20/12/2018 08:00:00";6,96;0,87;26,62
"20/12/2018 09:00:00";6,95;0,87;26,61
"20/12/2018 10:00:00";6,92;0,89;26,62
"20/12/2018 11:00:00";6,97;0,89;26,62
"20/12/2018 12:00:00";7,13;0,91;26,62
"20/12/2018 13:00:00";7,35;0,90;26,61
"20/12/2018 14:00:00";7,67;0,91;26,63
"20/12/2018 15:00:00";7,93;0,91;26,63
"20/12/2018 16:00:00";8,15;0,91;26,62
"20/12/2018 17:00:00";8,21;0,92;26,62
"20/12/2018 18:00:00";8,19;0,92;26,62
"20/12/2018 19:00:00";8,19;0,91;26,62
"20/12/2018 20:00:00";8,20;0,91;26,63
"20/12/2018 21:00:00";8,24;0,90;26,63
"20/12/2018 22:00:00";8,28;0,89;26,62
"20/12/2018 23:00:00";8,37;0,88;26,63
"21/12/2018 00:00:00";8,45;0,89;26,61
"21/12/2018 01:00:00";8,57;0,88;26,61
"21/12/2018 02:00:00";8,67;0,85;26,62
"21/12/2018 03:00:00";8,78;0,86;26,58
"21/12/2018 04:00:00";8,93;0,86;26,24
"21/12/2018 05:00:00";9,09;0,84;26,24
"21/12/2018 06:00:00";9,25;0,86;26,17
"21/12/2018 07:00:00";9,40;0,86;26,15
"21/12/2018 08:00:00";9,54;0,88;26,09
"21/12/2018 09:00:00";9,67;0,87;26,08
"21/12/2018 10:00:00";9,70;0,88;26,10
"21/12/2018 11:00:00";9,91;0,89;26,07
"21/12/2018 12:00:00";9,99;0,90;26,07
"21/12/2018 13:00:00";10,08;0,90;26,07
"21/12/2018 14:00:00";10,22;0,91;26,07
"21/12/2018 15:00:00";10,28;0,91;26,08
"21/12/2018 16:00:00";10,40;0,90;26,08
"21/12/2018 17:00:00";10,46;0,91;26,11
"21/12/2018 18:00:00";10,33;0,92;26,08
"21/12/2018 19:00:00";10,23;0,92;26,10
"21/12/2018 20:00:00";10,20;0,92;26,07
"21/12/2018 21:00:00";10,26;0,94;26,07
"21/12/2018 22:00:00";10,23;0,94;26,07
"21/12/2018 23:00:00";10,23;0,94;26,09
"22/12/2018 00:00:00";10,24;0,94;26,07
"22/12/2018 01:00:00";10,25;0,96;26,06
"22/12/2018 02:00:00";10,21;0,96;26,07
"22/12/2018 03:00:00";10,12;0,96;26,07
"22/12/2018 04:00:00";10,08;0,96;26,07
"22/12/2018 05:00:00";10,05;0,96;26,07
"22/12/2018 06:00:00";10,02;0,97;26,07
"22/12/2018 07:00:00";9,95;0,97;26,07
"22/12/2018 08:00:00";9,90;0,99;26,08
"22/12/2018 09:00:00";9,87;0,98;26,08
"22/12/2018 10:00:00";9,88;0,99;25,97
"22/12/2018 11:00:00";9,88;1,00;26,02
"22/12/2018 12:00:00";9,95;1,01;25,86
"22/12/2018 13:00:00";10,10;1,00;25,88
"22/12/2018 14:00:00";10,29;1,02;25,90
"22/12/2018 15:00:00";10,29;1,02;25,87
"22/12/2018 16:00:00";10,24;1,03;25,87
"22/12/2018 17:00:00";10,18;1,02;25,90
"22/12/2018 18:00:00";10,09;1,01;25,91
"22/12/2018 19:00:00";10,04;1,02;25,94
"22/12/2018 20:00:00";10,02;1,02;25,97
"22/12/2018 21:00:00";10,00;1,03;25,98
"22/12/2018 22:00:00";9,94;1,02;26,01
"22/12/2018 23:00:00";9,92;1,02;26,01
"23/12/2018 00:00:00";9,91;1,03;26,05
"23/12/2018 01:00:00";9,86;1,03;26,04
"23/12/2018 02:00:00";9,79;1,01;26,05
"23/12/2018 03:00:00";9,74;1,00;26,02
"23/12/2018 04:00:00";9,73;1,00;25,97
"23/12/2018 05:00:00";9,75;0,99;25,93
"23/12/2018 06:00:00";9,80;0,98;25,87
"23/12/2018 07:00:00";9,85;0,99;25,75
"23/12/2018 08:00:00";9,89;0,99;25,69
"23/12/2018 09:00:00";9,97;0,99;25,52
"23/12/2018 10:00:00";9,95;0,99;26,74
"23/12/2018 11:00:00";9,98;1,00;27,18
"23/12/2018 12:00:00";10,06;1,01;27,16
"23/12/2018 13:00:00";10,21;1,02;27,01
"23/12/2018 14:00:00";10,33;1,02;26,81
"23/12/2018 15:00:00";10,41;1,02;26,65
"23/12/2018 16:00:00";10,47;1,01;26,74
"23/12/2018 17:00:00";10,52;1,01;26,72
"23/12/2018 18:00:00";10,56;1,01;26,76
"23/12/2018 19:00:00";10,54;1,02;26,73
"23/12/2018 20:00:00";10,54;1,03;26,72
"23/12/2018 21:00:00";10,55;1,02;26,67
"23/12/2018 22:00:00";10,58;1,04;26,94
"23/12/2018 23:00:00";10,48;1,03;27,39
"24/12/2018 00:00:00";10,47;1,05;27,47
"24/12/2018 01:00:00";10,48;1,05;27,43
"24/12/2018 02:00:00";10,49;1,05;27,40
"24/12/2018 03:00:00";10,50;1,05;27,38
"24/12/2018 04:00:00";10,50;1,08;27,37
"24/12/2018 05:00:00";10,51;1,06;27,39
"24/12/2018 06:00:00";10,51;1,08;27,36
"24/12/2018 07:00:00";10,52;1,08;27,34
"24/12/2018 08:00:00";10,52;1,09;27,33
"24/12/2018 09:00:00";10,52;1,09;27,32
"24/12/2018 10:00:00";10,52;1,10;27,37
"24/12/2018 11:00:00";10,51;1,11;27,68
"24/12/2018 12:00:00";10,52;1,11;27,95
"24/12/2018 13:00:00";10,62;1,13;27,84
"24/12/2018 14:00:00";10,69;1,13;27,85
"24/12/2018 15:00:00";10,78;1,12;27,82
"24/12/2018 16:00:00";10,83;1,12;27,83
"24/12/2018 17:00:00";10,86;1,12;27,82
"24/12/2018 18:00:00";10,87;1,12;27,80
"24/12/2018 19:00:00";10,87;1,13;27,74
"24/12/2018 20:00:00";10,86;1,13;27,77
"24/12/2018 21:00:00";10,85;1,13;27,74
"24/12/2018 22:00:00";10,84;1,13;27,71
"24/12/2018 23:00:00";10,82;1,15;27,91
"25/12/2018 00:00:00";10,79;1,15;28,20
"25/12/2018 01:00:00";10,74;1,14;28,18
"25/12/2018 02:00:00";10,72;1,15;28,17
"25/12/2018 03:00:00";10,70;1,15;28,14
"25/12/2018 04:00:00";10,69;1,14;28,13
"25/12/2018 05:00:00";10,68;1,14;28,11
"25/12/2018 06:00:00";10,66;1,15;28,09
"25/12/2018 07:00:00";10,65;1,15;28,06
"25/12/2018 08:00:00";10,62;1,15;28,06
"25/12/2018 09:00:00";10,61;1,14;28,05
"25/12/2018 10:00:00";10,58;1,16;27,97
"25/12/2018 11:00:00";10,53;1,15;28,19
"25/12/2018 12:00:00";10,54;1,15;28,57
"25/12/2018 13:00:00";10,58;1,16;28,72
"25/12/2018 14:00:00";10,65;1,15;28,69
"25/12/2018 15:00:00";10,73;1,15;28,66
"25/12/2018 16:00:00";10,79;1,15;28,55
"25/12/2018 17:00:00";10,80;1,14;28,55
"25/12/2018 18:00:00";10,78;1,15;28,54
"25/12/2018 19:00:00";10,75;1,15;28,50
"25/12/2018 20:00:00";10,73;1,15;28,50
"25/12/2018 21:00:00";10,72;1,14;28,48
"25/12/2018 22:00:00";10,71;1,14;28,49
"25/12/2018 23:00:00";10,70;1,14;28,46
"26/12/2018 00:00:00";10,68;1,14;28,66
"26/12/2018 01:00:00";10,54;1,13;28,74
"26/12/2018 02:00:00";10,43;1,13;28,70
"26/12/2018 03:00:00";10,37;1,14;28,65
"26/12/2018 04:00:00";10,33;1,12;28,64
"26/12/2018 05:00:00";10,30;1,13;28,62
"26/12/2018 06:00:00";10,27;1,12;28,60
"26/12/2018 07:00:00";10,24;1,13;28,58
"26/12/2018 08:00:00";10,21;1,12;28,54
"26/12/2018 09:00:00";10,18;1,11;28,52
"26/12/2018 10:00:00";10,15;1,11;28,51
"26/12/2018 11:00:00";10,18;1,11;28,47
"26/12/2018 12:00:00";10,19;1,11;28,62
"26/12/2018 13:00:00";10,01;1,11;28,69
"26/12/2018 14:00:00";10,05;1,10;28,63
"26/12/2018 15:00:00";10,28;1,10;28,63
"26/12/2018 16:00:00";10,46;1,09;28,62
"26/12/2018 17:00:00";10,57;1,10;28,63
"26/12/2018 18:00:00";10,56;1,09;28,61
"26/12/2018 19:00:00";10,54;1,08;28,58
"26/12/2018 20:00:00";10,55;1,08;28,57
"26/12/2018 21:00:00";10,56;1,08;28,57
"26/12/2018 22:00:00";10,53;1,08;28,56
"26/12/2018 23:00:00";10,49;1,06;28,54
"27/12/2018 00:00:00";10,45;1,08;28,46
"27/12/2018 01:00:00";10,42;1,06;28,51
"27/12/2018 02:00:00";10,36;1,08;28,49
"27/12/2018 03:00:00";10,26;1,08;28,44
"27/12/2018 04:00:00";10,10;1,05;28,44
"27/12/2018 05:00:00";9,88;1,05;28,41
"27/12/2018 06:00:00";9,67;1,04;28,37
"27/12/2018 07:00:00";9,48;1,04;28,36
"27/12/2018 08:00:00";9,36;1,03;28,34
"27/12/2018 09:00:00";9,28;1,03;28,36
"27/12/2018 10:00:00";9,13;1,04;28,28
"27/12/2018 11:00:00";8,96;1,04;28,27
"27/12/2018 12:00:00";8,90;1,04;28,25
