"STPSxx-SPCT Inductif_31029_20190405_112101.csv"
"Claire Julien Lafosse"
"sn :";31029
"Cadence d'enregistrement :";"3600 s"

Date;"Température (-5 +35°C) (øC)";"Profondeur 30m (m)";"Conductivité (g/l)"
"12/03/2019 18:00:00";9,79;1,11;29,60
"12/03/2019 19:00:00";9,85;1,13;29,64
"12/03/2019 20:00:00";9,87;1,14;29,65
"12/03/2019 21:00:00";9,85;1,15;29,64
"12/03/2019 22:00:00";9,80;1,14;29,62
"12/03/2019 23:00:00";9,72;1,14;29,59
"13/03/2019 00:00:00";9,49;1,14;29,54
"13/03/2019 01:00:00";9,39;1,13;29,52
"13/03/2019 02:00:00";9,26;1,13;29,52
"13/03/2019 03:00:00";9,14;1,14;29,53
"13/03/2019 04:00:00";9,13;1,13;29,55
"13/03/2019 05:00:00";9,09;1,12;29,56
"13/03/2019 06:00:00";9,01;1,13;29,56
"13/03/2019 07:00:00";8,91;1,12;29,58
"13/03/2019 08:00:00";8,86;1,13;29,58
"13/03/2019 09:00:00";8,84;1,13;29,59
"13/03/2019 10:00:00";8,84;1,14;29,61
"13/03/2019 11:00:00";8,89;1,14;29,61
"13/03/2019 12:00:00";8,97;1,15;29,61
"13/03/2019 13:00:00";8,96;1,16;29,58
"13/03/2019 14:00:00";8,93;1,17;29,56
"13/03/2019 15:00:00";8,93;1,17;29,56
"13/03/2019 16:00:00";8,91;1,17;29,53
"13/03/2019 17:00:00";8,99;1,17;29,54
"13/03/2019 18:00:00";9,08;1,18;29,55
"13/03/2019 19:00:00";9,17;1,20;29,57
"13/03/2019 20:00:00";9,21;1,20;29,57
"13/03/2019 21:00:00";9,23;1,20;29,59
"13/03/2019 22:00:00";9,27;1,20;29,58
"13/03/2019 23:00:00";9,31;1,18;29,59
"14/03/2019 00:00:00";9,36;1,20;29,60
"14/03/2019 01:00:00";9,39;1,18;29,62
"14/03/2019 02:00:00";9,42;1,18;29,62
"14/03/2019 03:00:00";9,45;1,17;29,61
"14/03/2019 04:00:00";9,47;1,15;29,62
"14/03/2019 05:00:00";9,47;1,15;29,62
"14/03/2019 06:00:00";9,45;1,14;29,63
"14/03/2019 07:00:00";9,45;1,13;29,65
"14/03/2019 08:00:00";9,45;1,13;29,65
"14/03/2019 09:00:00";9,45;1,12;29,64
"14/03/2019 10:00:00";9,44;1,12;29,65
"14/03/2019 11:00:00";9,46;1,11;29,66
"14/03/2019 12:00:00";9,48;1,13;29,66
"14/03/2019 13:00:00";9,48;1,13;29,66
"14/03/2019 14:00:00";9,52;1,12;29,67
"14/03/2019 15:00:00";9,53;1,12;29,67
"14/03/2019 16:00:00";9,56;1,12;29,66
"14/03/2019 17:00:00";9,57;1,12;29,66
"14/03/2019 18:00:00";9,59;1,12;29,65
"14/03/2019 19:00:00";9,62;1,14;29,65
"14/03/2019 20:00:00";9,65;1,14;29,65
"14/03/2019 21:00:00";9,67;1,14;29,66
"14/03/2019 22:00:00";9,68;1,14;29,65
"14/03/2019 23:00:00";9,69;1,14;29,65
"15/03/2019 00:00:00";9,70;1,14;29,65
"15/03/2019 01:00:00";9,71;1,15;29,63
"15/03/2019 02:00:00";9,72;1,14;29,64
"15/03/2019 03:00:00";9,72;1,14;29,64
"15/03/2019 04:00:00";9,73;1,14;29,64
"15/03/2019 05:00:00";9,73;1,14;29,65
"15/03/2019 06:00:00";9,73;1,14;29,64
"15/03/2019 07:00:00";9,73;1,14;29,63
"15/03/2019 08:00:00";9,72;1,14;29,64
"15/03/2019 09:00:00";9,72;1,14;29,64
"15/03/2019 10:00:00";9,72;1,15;29,63
"15/03/2019 11:00:00";9,68;1,15;29,63
"15/03/2019 12:00:00";9,68;1,15;29,62
"15/03/2019 13:00:00";9,69;1,16;29,61
"15/03/2019 14:00:00";9,69;1,14;29,60
"15/03/2019 15:00:00";9,69;1,15;29,59
"15/03/2019 16:00:00";9,70;1,15;29,58
"15/03/2019 17:00:00";9,75;1,15;29,59
"15/03/2019 18:00:00";9,79;1,15;29,59
"15/03/2019 19:00:00";9,79;1,15;29,58
"15/03/2019 20:00:00";9,82;1,16;29,58
"15/03/2019 21:00:00";9,86;1,17;29,59
"15/03/2019 22:00:00";9,85;1,16;29,59
"15/03/2019 23:00:00";9,86;1,17;29,59
"16/03/2019 00:00:00";9,89;1,16;29,60
"16/03/2019 01:00:00";9,90;1,16;29,60
"16/03/2019 02:00:00";9,91;1,15;29,60
"16/03/2019 03:00:00";9,91;1,14;29,60
"16/03/2019 04:00:00";9,91;1,14;29,59
"16/03/2019 05:00:00";9,91;1,13;29,59
"16/03/2019 06:00:00";9,92;1,13;29,58
"16/03/2019 07:00:00";9,91;1,13;29,58
"16/03/2019 08:00:00";9,91;1,11;29,56
"16/03/2019 09:00:00";9,92;1,11;29,57
"16/03/2019 10:00:00";9,92;1,11;29,56
"16/03/2019 11:00:00";9,93;1,10;29,55
"16/03/2019 12:00:00";9,95;1,09;29,52
"16/03/2019 13:00:00";9,99;1,08;29,48
"16/03/2019 14:00:00";10,00;1,06;29,46
"16/03/2019 15:00:00";10,00;1,05;29,39
"16/03/2019 16:00:00";10,03;1,05;29,41
"16/03/2019 17:00:00";10,05;1,04;29,42
"16/03/2019 18:00:00";10,09;1,03;29,41
"16/03/2019 19:00:00";10,15;1,02;29,39
"16/03/2019 20:00:00";10,19;1,02;29,41
"16/03/2019 21:00:00";10,28;1,02;29,38
"16/03/2019 22:00:00";10,41;1,00;29,34
"16/03/2019 23:00:00";10,51;0,99;29,31
"17/03/2019 00:00:00";10,53;1,00;29,32
"17/03/2019 01:00:00";10,48;1,00;29,34
"17/03/2019 02:00:00";10,47;1,01;29,38
"17/03/2019 03:00:00";10,47;1,01;29,39
"17/03/2019 04:00:00";10,48;1,02;29,40
"17/03/2019 05:00:00";10,48;1,01;29,44
"17/03/2019 06:00:00";10,50;1,02;29,44
"17/03/2019 07:00:00";10,50;1,03;29,45
"17/03/2019 08:00:00";10,49;1,04;29,45
"17/03/2019 09:00:00";10,48;1,05;29,45
"17/03/2019 10:00:00";10,47;1,05;29,44
"17/03/2019 11:00:00";10,46;1,08;29,44
"17/03/2019 12:00:00";10,46;1,08;29,44
"17/03/2019 13:00:00";10,48;1,10;29,43
"17/03/2019 14:00:00";10,51;1,09;29,40
"17/03/2019 15:00:00";10,52;1,10;29,38
"17/03/2019 16:00:00";10,55;1,09;29,37
"17/03/2019 17:00:00";10,57;1,11;29,39
"17/03/2019 18:00:00";10,60;1,12;29,40
"17/03/2019 19:00:00";10,62;1,12;29,41
"17/03/2019 20:00:00";10,65;1,14;29,43
"17/03/2019 21:00:00";10,68;1,13;29,44
"17/03/2019 22:00:00";10,68;1,14;29,45
"17/03/2019 23:00:00";10,69;1,15;29,45
"18/03/2019 00:00:00";10,69;1,15;29,44
"18/03/2019 01:00:00";10,68;1,15;29,45
"18/03/2019 02:00:00";10,66;1,16;29,45
"18/03/2019 03:00:00";10,61;1,17;29,45
"18/03/2019 04:00:00";10,56;1,16;29,43
"18/03/2019 05:00:00";10,51;1,16;29,42
"18/03/2019 06:00:00";10,45;1,17;29,41
"18/03/2019 07:00:00";10,36;1,16;29,40
"18/03/2019 08:00:00";10,28;1,18;29,40
"18/03/2019 09:00:00";10,20;1,18;29,39
"18/03/2019 10:00:00";10,19;1,18;29,38
"18/03/2019 11:00:00";10,21;1,20;29,39
"18/03/2019 12:00:00";10,25;1,20;29,37
"18/03/2019 13:00:00";10,28;1,18;29,33
"18/03/2019 14:00:00";10,29;1,20;29,29
"18/03/2019 15:00:00";10,29;1,20;29,26
"18/03/2019 16:00:00";10,30;1,18;29,25
"18/03/2019 17:00:00";10,32;1,20;29,26
"18/03/2019 18:00:00";10,35;1,18;29,27
"18/03/2019 19:00:00";10,38;1,20;29,29
"18/03/2019 20:00:00";10,39;1,20;29,31
"18/03/2019 21:00:00";10,40;1,21;29,32
"18/03/2019 22:00:00";10,41;1,20;29,32
"18/03/2019 23:00:00";10,42;1,22;29,33
"19/03/2019 00:00:00";10,44;1,21;29,35
"19/03/2019 01:00:00";10,45;1,21;29,35
"19/03/2019 02:00:00";10,47;1,22;29,37
"19/03/2019 03:00:00";10,48;1,22;29,37
"19/03/2019 04:00:00";10,48;1,22;29,36
"19/03/2019 05:00:00";10,49;1,21;29,37
"19/03/2019 06:00:00";10,49;1,22;29,38
"19/03/2019 07:00:00";10,49;1,22;29,38
"19/03/2019 08:00:00";10,48;1,23;29,38
"19/03/2019 09:00:00";10,47;1,22;29,38
"19/03/2019 10:00:00";10,47;1,23;29,38
"19/03/2019 11:00:00";10,46;1,24;29,36
"19/03/2019 12:00:00";10,45;1,24;29,36
"19/03/2019 13:00:00";10,43;1,24;29,31
"19/03/2019 14:00:00";10,42;1,24;29,26
"19/03/2019 15:00:00";10,41;1,24;29,23
"19/03/2019 16:00:00";10,41;1,25;29,19
"19/03/2019 17:00:00";10,43;1,24;29,19
"19/03/2019 18:00:00";10,47;1,24;29,20
"19/03/2019 19:00:00";10,51;1,25;29,22
"19/03/2019 20:00:00";10,53;1,25;29,24
"19/03/2019 21:00:00";10,54;1,25;29,25
"19/03/2019 22:00:00";10,55;1,26;29,25
"19/03/2019 23:00:00";10,56;1,26;29,26
"20/03/2019 00:00:00";10,57;1,27;29,27
"20/03/2019 01:00:00";10,58;1,27;29,29
"20/03/2019 02:00:00";10,59;1,26;29,30
"20/03/2019 03:00:00";10,60;1,26;29,30
"20/03/2019 04:00:00";10,61;1,26;29,32
"20/03/2019 05:00:00";10,62;1,26;29,32
"20/03/2019 06:00:00";10,63;1,26;29,33
"20/03/2019 07:00:00";10,64;1,27;29,33
"20/03/2019 08:00:00";9,89;1,27;33,16
"20/03/2019 09:00:00";9,82;1,26;33,56
"20/03/2019 10:00:00";9,81;1,27;33,64
"20/03/2019 11:00:00";9,84;1,28;33,64
"20/03/2019 12:00:00";9,88;1,28;33,61
"20/03/2019 13:00:00";9,92;1,29;33,58
"20/03/2019 14:00:00";9,98;1,28;33,55
"20/03/2019 15:00:00";10,03;1,28;33,53
"20/03/2019 16:00:00";10,08;1,27;33,51
"20/03/2019 17:00:00";10,13;1,28;33,50
"20/03/2019 18:00:00";10,19;1,28;33,48
"20/03/2019 19:00:00";10,21;1,28;33,47
"20/03/2019 20:00:00";10,13;1,28;33,51
"20/03/2019 21:00:00";10,30;1,29;33,52
"20/03/2019 22:00:00";10,65;1,32;33,56
"20/03/2019 23:00:00";10,74;1,32;33,60
"21/03/2019 00:00:00";10,80;1,30;33,62
"21/03/2019 01:00:00";10,79;1,30;33,61
"21/03/2019 02:00:00";10,80;1,30;33,59
"21/03/2019 03:00:00";10,85;1,30;33,59
"21/03/2019 04:00:00";10,85;1,30;33,60
"21/03/2019 05:00:00";10,89;1,30;33,60
"21/03/2019 06:00:00";10,91;1,30;33,62
"21/03/2019 07:00:00";10,94;1,32;33,63
"21/03/2019 08:00:00";11,03;1,33;33,67
"21/03/2019 09:00:00";11,03;1,33;33,69
"21/03/2019 10:00:00";11,01;1,35;33,66
"21/03/2019 11:00:00";11,00;1,35;33,63
"21/03/2019 12:00:00";11,01;1,35;33,59
"21/03/2019 13:00:00";11,03;1,35;33,57
"21/03/2019 14:00:00";11,04;1,35;33,54
"21/03/2019 15:00:00";11,04;1,34;33,52
"21/03/2019 16:00:00";11,04;1,34;33,51
"21/03/2019 17:00:00";11,05;1,34;33,49
"21/03/2019 18:00:00";11,04;1,33;33,49
"21/03/2019 19:00:00";11,04;1,34;33,49
"21/03/2019 20:00:00";11,02;1,33;33,51
"21/03/2019 21:00:00";11,00;1,34;33,51
"21/03/2019 22:00:00";10,98;1,34;33,51
"21/03/2019 23:00:00";10,98;1,35;33,48
"22/03/2019 00:00:00";11,00;1,34;33,46
"22/03/2019 01:00:00";10,98;1,34;33,47
"22/03/2019 02:00:00";10,98;1,33;33,48
"22/03/2019 03:00:00";10,98;1,33;33,48
"22/03/2019 04:00:00";10,98;1,32;33,49
"22/03/2019 05:00:00";10,99;1,32;33,49
"22/03/2019 06:00:00";11,00;1,32;33,48
"22/03/2019 07:00:00";11,01;1,32;33,47
"22/03/2019 08:00:00";11,00;1,33;33,51
"22/03/2019 09:00:00";10,97;1,33;33,56
"22/03/2019 10:00:00";11,01;1,34;33,48
"22/03/2019 11:00:00";11,00;1,34;33,43
"22/03/2019 12:00:00";10,97;1,35;33,40
"22/03/2019 13:00:00";10,94;1,33;33,39
"22/03/2019 14:00:00";10,93;1,33;33,35
"22/03/2019 15:00:00";10,96;1,34;33,29
"22/03/2019 16:00:00";11,02;1,34;33,27
"22/03/2019 17:00:00";11,07;1,35;33,30
"22/03/2019 18:00:00";11,13;1,35;33,32
"22/03/2019 19:00:00";11,22;1,34;33,34
"22/03/2019 20:00:00";11,31;1,35;33,35
"22/03/2019 21:00:00";11,09;1,37;33,44
"22/03/2019 22:00:00";11,12;1,37;33,36
"22/03/2019 23:00:00";11,07;1,37;33,32
"23/03/2019 00:00:00";11,07;1,38;33,28
"23/03/2019 01:00:00";11,07;1,38;33,26
"23/03/2019 02:00:00";11,08;1,38;33,27
"23/03/2019 03:00:00";11,09;1,38;33,29
"23/03/2019 04:00:00";11,10;1,39;33,29
"23/03/2019 05:00:00";11,12;1,40;33,31
"23/03/2019 06:00:00";11,14;1,39;33,34
"23/03/2019 07:00:00";11,16;1,40;33,34
"23/03/2019 08:00:00";11,16;1,40;33,35
"23/03/2019 09:00:00";11,12;1,40;33,37
"23/03/2019 10:00:00";11,09;1,41;33,34
"23/03/2019 11:00:00";11,08;1,41;33,30
"23/03/2019 12:00:00";11,09;1,41;33,24
"23/03/2019 13:00:00";11,10;1,42;33,21
"23/03/2019 14:00:00";11,14;1,41;33,18
"23/03/2019 15:00:00";11,21;1,40;33,18
"23/03/2019 16:00:00";11,33;1,41;33,20
"23/03/2019 17:00:00";11,44;1,42;33,24
"23/03/2019 18:00:00";11,51;1,41;33,25
"23/03/2019 19:00:00";11,60;1,41;33,27
"23/03/2019 20:00:00";11,67;1,42;33,26
"23/03/2019 21:00:00";11,68;1,41;33,30
"23/03/2019 22:00:00";11,64;1,42;33,31
"23/03/2019 23:00:00";11,60;1,42;33,30
"24/03/2019 00:00:00";11,60;1,41;33,30
"24/03/2019 01:00:00";11,58;1,41;33,30
"24/03/2019 02:00:00";11,57;1,42;33,29
"24/03/2019 03:00:00";11,56;1,42;33,30
"24/03/2019 04:00:00";11,56;1,41;33,29
"24/03/2019 05:00:00";11,55;1,42;33,30
"24/03/2019 06:00:00";11,57;1,42;33,29
"24/03/2019 07:00:00";11,59;1,41;33,27
"24/03/2019 08:00:00";11,60;1,42;33,26
"24/03/2019 09:00:00";11,61;1,43;33,26
"24/03/2019 10:00:00";11,42;1,43;33,33
"24/03/2019 11:00:00";11,44;1,43;33,25
"24/03/2019 12:00:00";11,45;1,43;33,18
"24/03/2019 13:00:00";11,46;1,43;33,15
"24/03/2019 14:00:00";11,51;1,43;33,11
"24/03/2019 15:00:00";11,57;1,43;33,10
"24/03/2019 16:00:00";11,64;1,45;33,13
"24/03/2019 17:00:00";11,75;1,45;33,16
"24/03/2019 18:00:00";11,87;1,46;33,21
"24/03/2019 19:00:00";11,96;1,46;33,24
"24/03/2019 20:00:00";11,98;1,46;33,24
"24/03/2019 21:00:00";11,93;1,46;33,24
"24/03/2019 22:00:00";11,88;1,45;33,25
"24/03/2019 23:00:00";11,84;1,46;33,24
"25/03/2019 00:00:00";11,78;1,46;33,23
"25/03/2019 01:00:00";11,75;1,46;33,19
"25/03/2019 02:00:00";11,73;1,45;33,18
"25/03/2019 03:00:00";11,72;1,45;33,16
"25/03/2019 04:00:00";11,70;1,43;33,16
"25/03/2019 05:00:00";11,69;1,45;33,16
"25/03/2019 06:00:00";11,68;1,43;33,18
"25/03/2019 07:00:00";11,67;1,45;33,16
"25/03/2019 08:00:00";11,68;1,45;33,16
"25/03/2019 09:00:00";11,68;1,45;33,15
"25/03/2019 10:00:00";11,68;1,45;33,13
"25/03/2019 11:00:00";11,62;1,47;33,18
"25/03/2019 12:00:00";11,58;1,47;33,08
"25/03/2019 13:00:00";11,48;1,47;32,99
"25/03/2019 14:00:00";11,18;1,46;32,87
"25/03/2019 15:00:00";11,20;1,47;32,88
"25/03/2019 16:00:00";11,26;1,46;32,88
"25/03/2019 17:00:00";11,32;1,46;32,88
"25/03/2019 18:00:00";11,39;1,46;32,89
"25/03/2019 19:00:00";11,46;1,47;32,91
"25/03/2019 20:00:00";11,50;1,48;32,95
"25/03/2019 21:00:00";11,53;1,48;32,97
"25/03/2019 22:00:00";11,56;1,48;32,98
"25/03/2019 23:00:00";11,57;1,49;33,00
"26/03/2019 00:00:00";11,58;1,49;32,99
"26/03/2019 01:00:00";11,58;1,48;33,01
"26/03/2019 02:00:00";11,58;1,48;33,02
"26/03/2019 03:00:00";11,57;1,49;33,03
"26/03/2019 04:00:00";11,57;1,48;33,03
"26/03/2019 05:00:00";11,57;1,48;33,04
"26/03/2019 06:00:00";11,57;1,48;33,03
"26/03/2019 07:00:00";11,58;1,47;33,02
"26/03/2019 08:00:00";11,58;1,48;33,05
"26/03/2019 09:00:00";11,58;1,49;33,04
"26/03/2019 10:00:00";11,60;1,48;33,03
"26/03/2019 11:00:00";11,61;1,49;33,03
"26/03/2019 12:00:00";11,63;1,47;33,01
"26/03/2019 13:00:00";11,65;1,47;32,98
"26/03/2019 14:00:00";11,67;1,46;32,96
"26/03/2019 15:00:00";11,70;1,46;32,95
"26/03/2019 16:00:00";11,73;1,46;32,95
"26/03/2019 17:00:00";11,76;1,46;32,96
"26/03/2019 18:00:00";11,82;1,46;32,96
"26/03/2019 19:00:00";11,89;1,46;32,98
"26/03/2019 20:00:00";11,94;1,45;32,99
"26/03/2019 21:00:00";11,96;1,46;33,00
"26/03/2019 22:00:00";11,96;1,46;32,99
"26/03/2019 23:00:00";11,96;1,46;32,99
"27/03/2019 00:00:00";11,95;1,46;32,99
"27/03/2019 01:00:00";11,93;1,46;33,00
"27/03/2019 02:00:00";11,91;1,45;32,98
"27/03/2019 03:00:00";11,90;1,45;33,00
"27/03/2019 04:00:00";11,88;1,43;32,99
"27/03/2019 05:00:00";11,84;1,45;32,98
"27/03/2019 06:00:00";11,82;1,43;32,96
"27/03/2019 07:00:00";11,79;1,43;32,96
"27/03/2019 08:00:00";11,77;1,43;32,95
"27/03/2019 09:00:00";11,76;1,43;32,93
"27/03/2019 10:00:00";11,74;1,45;32,91
"27/03/2019 11:00:00";11,74;1,45;32,90
"27/03/2019 12:00:00";11,74;1,43;32,90
"27/03/2019 13:00:00";11,75;1,43;32,92
"27/03/2019 14:00:00";11,76;1,42;32,90
"27/03/2019 15:00:00";11,78;1,42;32,90
"27/03/2019 16:00:00";11,81;1,42;32,91
"27/03/2019 17:00:00";11,83;1,42;32,90
"27/03/2019 18:00:00";11,84;1,42;32,90
"27/03/2019 19:00:00";11,86;1,41;32,90
"27/03/2019 20:00:00";11,87;1,42;32,91
"27/03/2019 21:00:00";11,85;1,42;32,92
"27/03/2019 22:00:00";11,81;1,42;32,92
"27/03/2019 23:00:00";11,80;1,43;32,91
"28/03/2019 00:00:00";11,78;1,41;32,91
"28/03/2019 01:00:00";11,78;1,41;32,89
"28/03/2019 02:00:00";11,78;1,41;32,90
"28/03/2019 03:00:00";11,75;1,40;32,90
"28/03/2019 04:00:00";11,72;1,39;32,89
"28/03/2019 05:00:00";11,70;1,38;32,88
"28/03/2019 06:00:00";11,70;1,38;32,89
"28/03/2019 07:00:00";11,67;1,38;32,88
"28/03/2019 08:00:00";11,65;1,39;32,88
"28/03/2019 09:00:00";11,66;1,39;32,86
"28/03/2019 10:00:00";11,62;1,38;32,87
"28/03/2019 11:00:00";11,61;1,38;32,85
"28/03/2019 12:00:00";11,60;1,38;32,84
"28/03/2019 13:00:00";11,61;1,37;32,81
"28/03/2019 14:00:00";11,61;1,36;32,80
"28/03/2019 15:00:00";11,63;1,35;32,81
"28/03/2019 16:00:00";11,67;1,35;32,80
"28/03/2019 17:00:00";11,69;1,34;32,81
"28/03/2019 18:00:00";11,72;1,33;32,82
"28/03/2019 19:00:00";11,74;1,33;32,82
"28/03/2019 20:00:00";11,76;1,34;32,82
"28/03/2019 21:00:00";11,76;1,34;32,81
"28/03/2019 22:00:00";11,74;1,33;32,82
"28/03/2019 23:00:00";11,72;1,32;32,82
"29/03/2019 00:00:00";11,69;1,29;32,82
"29/03/2019 01:00:00";11,66;1,30;32,82
"29/03/2019 02:00:00";11,64;1,29;32,84
"29/03/2019 03:00:00";11,62;1,28;32,82
"29/03/2019 04:00:00";11,61;1,27;32,80
"29/03/2019 05:00:00";11,60;1,26;32,79
"29/03/2019 06:00:00";11,59;1,27;32,79
"29/03/2019 07:00:00";11,57;1,26;32,79
"29/03/2019 08:00:00";11,55;1,27;32,79
"29/03/2019 09:00:00";11,54;1,26;32,79
"29/03/2019 10:00:00";11,52;1,25;32,78
"29/03/2019 11:00:00";11,50;1,25;32,75
"29/03/2019 12:00:00";11,49;1,24;32,74
"29/03/2019 13:00:00";11,50;1,24;32,73
"29/03/2019 14:00:00";11,52;1,23;32,71
"29/03/2019 15:00:00";11,54;1,22;32,72
"29/03/2019 16:00:00";11,60;1,21;32,71
"29/03/2019 17:00:00";11,64;1,20;32,72
"29/03/2019 18:00:00";11,70;1,20;32,74
"29/03/2019 19:00:00";11,75;1,21;32,75
"29/03/2019 20:00:00";11,78;1,21;32,75
"29/03/2019 21:00:00";11,79;1,21;32,76
"29/03/2019 22:00:00";11,78;1,21;32,77
"29/03/2019 23:00:00";11,76;1,21;32,77
"30/03/2019 00:00:00";11,73;1,18;32,77
"30/03/2019 01:00:00";11,70;1,18;32,76
"30/03/2019 02:00:00";11,68;1,18;32,75
"30/03/2019 03:00:00";11,66;1,16;32,76
"30/03/2019 04:00:00";11,64;1,17;32,75
"30/03/2019 05:00:00";11,62;1,17;32,75
"30/03/2019 06:00:00";11,61;1,16;32,75
"30/03/2019 07:00:00";11,59;1,16;32,75
"30/03/2019 08:00:00";11,58;1,16;32,75
"30/03/2019 09:00:00";11,57;1,16;32,74
"30/03/2019 10:00:00";11,55;1,16;32,72
"30/03/2019 11:00:00";11,55;1,16;32,71
"30/03/2019 12:00:00";11,55;1,16;32,70
"30/03/2019 13:00:00";11,56;1,16;32,68
"30/03/2019 14:00:00";11,58;1,15;32,67
"30/03/2019 15:00:00";11,63;1,15;32,67
"30/03/2019 16:00:00";11,68;1,14;32,67
