"STPSxx-SPCT Inductif_31029_20180705_114845.csv"
CO06S2S5
"sn :";31029
"Cadence d'enregistrement :";"3600 s"

Date;"Température (-5 +35°C) (øC)";"Profondeur 30m (m)";"Conductivité (g/l)"
"01/07/2018 14:00:00";22,89;0,66;28,97
"01/07/2018 15:00:00";24,10;0,65;27,99
"01/07/2018 16:00:00";24,67;0,65;25,06
"01/07/2018 17:00:00";25,59;0,65;19,57
"01/07/2018 18:00:00";26,25;0,62;39,08
"01/07/2018 19:00:00";26,53;0,62;35,21
"01/07/2018 20:00:00";26,45;0,62;37,21
"01/07/2018 21:00:00";26,60;0,63;38,47
"01/07/2018 22:00:00";26,40;0,63;31,46
"01/07/2018 23:00:00";26,04;0,64;34,17
"02/07/2018 00:00:00";25,54;0,63;41,39
"02/07/2018 01:00:00";24,96;0,64;40,60
"02/07/2018 02:00:00";24,32;0,64;38,31
"02/07/2018 03:00:00";23,72;0,64;40,24
"02/07/2018 04:00:00";23,23;0,64;41,48
"02/07/2018 05:00:00";22,78;0,65;41,43
"02/07/2018 06:00:00";22,47;0,65;41,50
"02/07/2018 07:00:00";22,17;0,65;41,50
"02/07/2018 08:00:00";22,04;0,65;41,49
"02/07/2018 09:00:00";21,94;0,67;40,17
"02/07/2018 10:00:00";22,15;0,67;41,52
"02/07/2018 11:00:00";22,75;0,66;41,52
"02/07/2018 12:00:00";23,64;0,66;41,21
"02/07/2018 13:00:00";24,52;0,65;41,54
"02/07/2018 14:00:00";25,53;0,63;39,55
"02/07/2018 15:00:00";26,48;0,61;40,81
"02/07/2018 16:00:00";26,78;0,64;41,42
"02/07/2018 17:00:00";26,94;0,62;41,66
"02/07/2018 18:00:00";27,13;0,63;41,66
"02/07/2018 19:00:00";26,96;0,62;39,70
"02/07/2018 20:00:00";26,53;0,61;35,99
"02/07/2018 21:00:00";25,80;0,64;41,37
"02/07/2018 22:00:00";24,97;0,64;40,74
"02/07/2018 23:00:00";24,32;0,65;40,89
"03/07/2018 00:00:00";23,66;0,66;41,87
"03/07/2018 01:00:00";23,07;0,66;41,31
"03/07/2018 02:00:00";22,51;0,67;41,85
"03/07/2018 03:00:00";22,06;0,67;41,86
"03/07/2018 04:00:00";21,68;0,67;41,11
"03/07/2018 05:00:00";21,43;0,68;41,90
"03/07/2018 06:00:00";21,24;0,66;41,94
"03/07/2018 07:00:00";21,02;0,69;41,26
"03/07/2018 08:00:00";20,93;0,68;40,72
"03/07/2018 09:00:00";21,11;0,68;38,86
"03/07/2018 10:00:00";21,52;0,68;41,39
"03/07/2018 11:00:00";22,29;0,69;41,73
"03/07/2018 12:00:00";23,16;0,69;37,35
"03/07/2018 13:00:00";24,25;0,68;41,81
"03/07/2018 14:00:00";24,82;0,67;33,20
"03/07/2018 15:00:00";25,83;0,65;42,09
"03/07/2018 16:00:00";26,73;0,65;31,85
"03/07/2018 17:00:00";27,14;0,64;35,20
"03/07/2018 18:00:00";27,62;0,64;26,83
"03/07/2018 19:00:00";27,52;0,63;41,05
"03/07/2018 20:00:00";27,55;0,63;31,79
"03/07/2018 21:00:00";27,30;0,64;21,27
"03/07/2018 22:00:00";26,90;0,64;36,96
"03/07/2018 23:00:00";26,37;0,64;42,33
"04/07/2018 00:00:00";25,93;0,64;42,31
"04/07/2018 01:00:00";25,45;0,64;42,28
"04/07/2018 02:00:00";24,99;0,65;42,32
"04/07/2018 03:00:00";24,58;0,66;42,34
"04/07/2018 04:00:00";24,27;0,65;42,34
"04/07/2018 05:00:00";23,86;0,65;41,05
"04/07/2018 06:00:00";23,23;0,65;40,42
"04/07/2018 07:00:00";22,80;0,67;35,15
"04/07/2018 08:00:00";22,56;0,67;37,43
"04/07/2018 09:00:00";22,65;0,67;37,07
"04/07/2018 10:00:00";22,54;0,67;42,40
"04/07/2018 11:00:00";22,99;0,67;41,99
"04/07/2018 12:00:00";23,86;0,67;36,28
"04/07/2018 13:00:00";24,82;0,65;41,91
"04/07/2018 14:00:00";25,81;0,64;42,30
"04/07/2018 15:00:00";26,87;0,62;42,47
"04/07/2018 16:00:00";27,55;0,62;41,50
"04/07/2018 17:00:00";28,14;0,60;42,20
"04/07/2018 18:00:00";28,48;0,60;39,31
"04/07/2018 19:00:00";28,96;0,57;39,37
"04/07/2018 20:00:00";28,93;0,57;38,79
"04/07/2018 21:00:00";28,36;0,59;40,53
"04/07/2018 22:00:00";27,60;0,61;39,93
"04/07/2018 23:00:00";26,92;0,62;42,73
"05/07/2018 00:00:00";26,34;0,63;40,59
"05/07/2018 01:00:00";25,68;0,63;42,12
"05/07/2018 02:00:00";25,02;0,64;42,74
"05/07/2018 03:00:00";24,57;0,65;42,89
"05/07/2018 04:00:00";24,10;0,64;42,90
"05/07/2018 05:00:00";23,59;0,65;42,82
"05/07/2018 06:00:00";23,13;0,65;39,73
"05/07/2018 07:00:00";22,69;0,66;37,74
"05/07/2018 08:00:00";22,42;0,67;42,89
"05/07/2018 09:00:00";22,32;0,68;42,94
"05/07/2018 10:00:00";22,50;0,68;42,82
"05/07/2018 11:00:00";23,00;0,68;42,93
