STPSxx-SPCT Inductif_31029_20180906_170032.csv;;;
Claire Julien Lafosse;;;
sn :;31029;;
Cadence d'enregistrement :;3600 s;;
;;;
Date;Température (-5 +35°C) (øC);Profondeur 30m (m);Conductivité (g/l)
16/08/2018 12:00;21,31;0,42;52,89
16/08/2018 13:00;21,99;0,42;52,89
16/08/2018 14:00;22,53;0,42;52,73
16/08/2018 15:00;23,01;0,42;52,97
16/08/2018 16:00;22,95;0,42;53,13
16/08/2018 17:00;22,38;0,42;53,37
16/08/2018 18:00;21,91;0,42;53,27
16/08/2018 19:00;22,06;0,44;53,28
16/08/2018 20:00;21,93;0,43;53,25
16/08/2018 21:00;21,65;0,44;53,21
16/08/2018 22:00;20,92;0,45;53,2
16/08/2018 23:00;20,16;0,47;53,02
17/08/2018 00:00;19,44;0,48;52,87
17/08/2018 01:00;18,56;0,5;52,78
17/08/2018 02:00;17,18;0,49;52,37
17/08/2018 03:00;17,12;0,5;52,23
17/08/2018 04:00;16,26;0,51;52,1
17/08/2018 05:00;15,96;0,52;52,07
17/08/2018 06:00;15,81;0,52;52,03
17/08/2018 07:00;15,68;0,53;52,01
17/08/2018 08:00;15,84;0,54;51,96
17/08/2018 09:00;16,25;0,54;51,98
17/08/2018 10:00;17;0,54;51,95
17/08/2018 11:00;18,18;0,54;51,98
17/08/2018 12:00;19,69;0,54;51,99
17/08/2018 13:00;21,48;0,53;51,95
17/08/2018 14:00;22,19;0,54;51,99
17/08/2018 15:00;22,78;0,53;51,99
17/08/2018 16:00;23,73;0,52;51,85
17/08/2018 17:00;24,67;0,5;51,25
17/08/2018 18:00;25,62;0,48;50,28
17/08/2018 19:00;25,46;0,48;50,45
17/08/2018 20:00;23,96;0,5;51,98
17/08/2018 21:00;22,3;0,52;52,54
17/08/2018 22:00;20,88;0,53;52,58
17/08/2018 23:00;19,94;0,54;52,6
18/08/2018 00:00;19,12;0,55;52,62
18/08/2018 01:00;18,55;0,56;52,66
18/08/2018 02:00;18,09;0,56;52,68
18/08/2018 03:00;17,75;0,55;52,73
18/08/2018 04:00;17,41;0,57;52,77
18/08/2018 05:00;17,19;0,55;52,77
18/08/2018 06:00;17,16;0,56;52,81
18/08/2018 07:00;16,73;0,56;52,8
18/08/2018 08:00;16,65;0,57;52,84
18/08/2018 09:00;16,97;0,59;52,86
18/08/2018 10:00;17,28;0,59;52,85
18/08/2018 11:00;17,85;0,59;52,87
18/08/2018 12:00;19,09;0,57;52,89
18/08/2018 13:00;20,68;0,55;52,99
18/08/2018 14:00;22,57;0,53;53,03
18/08/2018 15:00;23,83;0,53;52,27
18/08/2018 16:00;24,8;0,51;51,21
18/08/2018 17:00;25,91;0,48;49,95
18/08/2018 18:00;26,3;0,48;49,52
18/08/2018 19:00;25,79;0,49;50,09
18/08/2018 20:00;24,48;0,5;51,58
18/08/2018 21:00;23,18;0,51;53,05
18/08/2018 22:00;22,01;0,52;53,88
18/08/2018 23:00;21,14;0,52;54
19/08/2018 00:00;20,52;0,54;53,99
19/08/2018 01:00;19,91;0,54;54,05
19/08/2018 02:00;19,25;0,54;54,02
19/08/2018 03:00;18,78;0,54;54,04
19/08/2018 04:00;18,45;0,55;54,09
19/08/2018 05:00;18,38;0,55;54,14
19/08/2018 06:00;17,99;0,55;54,22
19/08/2018 07:00;17,75;0,55;54,28
19/08/2018 08:00;17,46;0,55;54,31
19/08/2018 09:00;17,65;0,56;54,31
19/08/2018 10:00;18,03;0,55;54,33
19/08/2018 11:00;19,02;0,56;54,38
19/08/2018 12:00;20,05;0,53;54,44
19/08/2018 13:00;21,09;0,54;54,51
19/08/2018 14:00;21,82;0,52;54,36
19/08/2018 15:00;22,12;0,53;54,22
19/08/2018 16:00;22,53;0,52;53,85
19/08/2018 17:00;23,07;0,51;53,27
19/08/2018 18:00;23,45;0,49;52,8
19/08/2018 19:00;23,14;0,51;53,18
19/08/2018 20:00;22,5;0,51;53,92
19/08/2018 21:00;21,8;0,51;54,57
19/08/2018 22:00;21,21;0,52;54,87
19/08/2018 23:00;20,75;0,53;54,98
20/08/2018 00:00;20,28;0,53;55,02
20/08/2018 01:00;20,06;0,53;55,02
20/08/2018 02:00;19,8;0,53;55,01
20/08/2018 03:00;19,63;0,53;55,01
20/08/2018 04:00;19,5;0,52;55
20/08/2018 05:00;19,44;0,53;55
20/08/2018 06:00;19,38;0,52;54,99
20/08/2018 07:00;19,38;0,52;54,98
20/08/2018 08:00;19,36;0,53;54,98
20/08/2018 09:00;19,44;0,54;54,98
20/08/2018 10:00;19,56;0,54;54,98
20/08/2018 11:00;19,82;0,54;54,99
20/08/2018 12:00;20,33;0,54;55,03
20/08/2018 13:00;21,37;0,52;54,81
20/08/2018 14:00;22,85;0,52;53,52
20/08/2018 15:00;24,13;0,5;51,99
20/08/2018 16:00;24,94;0,48;51,04
20/08/2018 17:00;25,12;0,49;50,84
20/08/2018 18:00;25,41;0,47;50,51
20/08/2018 19:00;25,46;0,47;50,45
20/08/2018 20:00;25,12;0,47;50,84
20/08/2018 21:00;24,34;0,48;51,74
20/08/2018 22:00;23,7;0,49;52,5
20/08/2018 23:00;23,14;0,5;53,18
21/08/2018 00:00;22,7;0,49;53,73
21/08/2018 01:00;22,26;0,5;54,27
21/08/2018 02:00;21,95;0,49;54,63
21/08/2018 03:00;21,57;0,5;55,02
21/08/2018 04:00;21,14;0,5;55,37
