"STPSxx-SPCT Inductif_31029_20181109_141227.csv"
"Claire Julien Lafosse"
"sn :";31029
"Cadence d'enregistrement :";"3600 s"

Date;"Température (-5 +35°C) (øC)";"Profondeur 30m (m)";"Conductivité (g/l)"
"10/10/2018 22:00:00";17,27;1,04;35,28
"10/10/2018 23:00:00";17,22;1,04;35,28
"11/10/2018 00:00:00";16,99;1,03;35,01
"11/10/2018 01:00:00";16,87;1,03;34,98
"11/10/2018 02:00:00";16,76;1,02;35,05
"11/10/2018 03:00:00";16,63;1,00;35,04
"11/10/2018 04:00:00";16,45;1,00;35,08
"11/10/2018 05:00:00";16,27;0,99;34,72
"11/10/2018 06:00:00";16,07;0,98;34,93
"11/10/2018 07:00:00";15,93;0,97;34,91
"11/10/2018 08:00:00";15,78;0,97;34,92
"11/10/2018 09:00:00";15,65;0,97;34,97
"11/10/2018 10:00:00";15,65;0,99;34,94
"11/10/2018 11:00:00";15,75;1,01;34,99
"11/10/2018 12:00:00";15,99;1,01;35,02
"11/10/2018 13:00:00";16,17;1,01;35,00
"11/10/2018 14:00:00";16,20;1,00;35,02
"11/10/2018 15:00:00";16,32;1,01;34,99
"11/10/2018 16:00:00";16,37;1,01;35,01
"11/10/2018 17:00:00";16,33;1,04;34,98
"11/10/2018 18:00:00";16,16;1,04;34,65
"11/10/2018 19:00:00";16,07;1,03;34,63
"11/10/2018 20:00:00";15,92;1,04;34,71
"11/10/2018 21:00:00";15,78;1,05;34,68
"11/10/2018 22:00:00";15,66;1,05;34,85
"11/10/2018 23:00:00";15,55;1,06;34,86
"12/10/2018 00:00:00";15,48;1,08;34,90
"12/10/2018 01:00:00";15,35;1,09;34,87
"12/10/2018 02:00:00";15,20;1,06;34,90
"12/10/2018 03:00:00";15,07;1,06;34,91
"12/10/2018 04:00:00";15,02;1,06;34,85
"12/10/2018 05:00:00";14,95;1,08;34,80
"12/10/2018 06:00:00";14,86;1,08;34,84
"12/10/2018 07:00:00";14,79;1,08;34,86
"12/10/2018 08:00:00";14,70;1,06;34,86
"12/10/2018 09:00:00";14,59;1,09;34,86
"12/10/2018 10:00:00";14,59;1,08;34,85
"12/10/2018 11:00:00";14,62;1,09;34,88
"12/10/2018 12:00:00";14,92;1,10;34,95
"12/10/2018 13:00:00";15,27;1,09;35,00
"12/10/2018 14:00:00";15,58;1,09;35,01
"12/10/2018 15:00:00";15,96;1,09;34,95
"12/10/2018 16:00:00";16,44;1,09;34,92
"12/10/2018 17:00:00";16,62;1,09;34,93
"12/10/2018 18:00:00";16,65;1,09;34,92
"12/10/2018 19:00:00";16,65;1,09;34,90
"12/10/2018 20:00:00";16,59;1,10;35,02
"12/10/2018 21:00:00";16,50;1,10;35,01
"12/10/2018 22:00:00";16,39;1,10;34,88
"12/10/2018 23:00:00";16,33;1,11;34,89
"13/10/2018 00:00:00";16,23;1,10;34,74
"13/10/2018 01:00:00";16,11;1,09;34,76
"13/10/2018 02:00:00";16,00;1,10;34,77
"13/10/2018 03:00:00";15,95;1,09;34,75
"13/10/2018 04:00:00";15,90;1,09;34,79
"13/10/2018 05:00:00";15,84;1,09;34,79
"13/10/2018 06:00:00";15,73;1,06;34,75
"13/10/2018 07:00:00";15,65;1,06;34,81
"13/10/2018 08:00:00";15,54;1,08;34,70
"13/10/2018 09:00:00";15,48;1,08;34,62
"13/10/2018 10:00:00";15,56;1,08;34,67
"13/10/2018 11:00:00";15,83;1,08;34,53
"13/10/2018 12:00:00";16,19;1,06;34,51
"13/10/2018 13:00:00";16,56;1,05;34,51
"13/10/2018 14:00:00";17,17;1,04;34,64
"13/10/2018 15:00:00";17,51;1,04;34,57
"13/10/2018 16:00:00";17,85;1,03;34,57
"13/10/2018 17:00:00";18,07;1,02;34,69
"13/10/2018 18:00:00";18,15;1,02;34,70
"13/10/2018 19:00:00";18,09;1,03;34,65
"13/10/2018 20:00:00";17,96;1,03;34,64
"13/10/2018 21:00:00";17,90;1,03;34,65
"13/10/2018 22:00:00";17,80;1,01;34,69
"13/10/2018 23:00:00";17,68;1,01;34,66
"14/10/2018 00:00:00";17,59;1,01;34,61
"14/10/2018 01:00:00";17,55;1,01;34,97
"14/10/2018 02:00:00";17,50;1,00;34,98
"14/10/2018 03:00:00";17,45;1,00;34,98
"14/10/2018 04:00:00";17,41;1,00;34,91
"14/10/2018 05:00:00";17,39;0,98;34,67
"14/10/2018 06:00:00";17,34;0,98;34,66
"14/10/2018 07:00:00";17,34;0,96;34,79
"14/10/2018 08:00:00";17,31;0,96;34,75
"14/10/2018 09:00:00";17,29;0,96;34,74
"14/10/2018 10:00:00";17,28;0,97;34,73
"14/10/2018 11:00:00";17,29;0,97;34,71
"14/10/2018 12:00:00";17,29;0,98;34,74
"14/10/2018 13:00:00";17,31;0,98;34,73
"14/10/2018 14:00:00";17,33;0,98;34,78
"14/10/2018 15:00:00";17,37;0,98;34,82
"14/10/2018 16:00:00";17,38;0,99;34,82
"14/10/2018 17:00:00";17,38;0,98;34,80
"14/10/2018 18:00:00";17,33;0,97;34,82
"14/10/2018 19:00:00";17,23;0,98;34,79
"14/10/2018 20:00:00";17,06;0,98;34,68
"14/10/2018 21:00:00";16,95;0,98;34,66
"14/10/2018 22:00:00";16,93;0,99;34,71
"14/10/2018 23:00:00";16,90;0,99;34,69
"15/10/2018 00:00:00";16,87;0,99;34,63
"15/10/2018 01:00:00";16,87;0,98;34,68
"15/10/2018 02:00:00";16,85;0,98;34,64
"15/10/2018 03:00:00";16,76;0,98;34,77
"15/10/2018 04:00:00";16,75;0,98;34,75
"15/10/2018 05:00:00";16,74;0,99;34,51
"15/10/2018 06:00:00";16,73;0,98;34,53
"15/10/2018 07:00:00";16,70;0,98;34,52
"15/10/2018 08:00:00";16,69;0,98;34,67
"15/10/2018 09:00:00";16,68;0,99;34,67
"15/10/2018 10:00:00";16,59;0,99;34,65
"15/10/2018 11:00:00";16,43;1,00;34,46
"15/10/2018 12:00:00";16,27;1,01;34,32
"15/10/2018 13:00:00";16,07;1,01;33,91
"15/10/2018 14:00:00";16,20;1,02;33,92
"15/10/2018 15:00:00";16,52;1,01;33,98
"15/10/2018 16:00:00";16,82;1,03;34,10
"15/10/2018 17:00:00";16,99;1,01;34,05
"15/10/2018 18:00:00";17,16;1,02;34,23
"15/10/2018 19:00:00";17,27;1,03;34,37
"15/10/2018 20:00:00";17,27;1,03;34,05
"15/10/2018 21:00:00";17,16;1,03;34,23
"15/10/2018 22:00:00";17,05;1,04;34,26
"15/10/2018 23:00:00";16,89;1,04;34,23
"16/10/2018 00:00:00";16,71;1,04;34,21
"16/10/2018 01:00:00";16,63;1,04;34,24
"16/10/2018 02:00:00";16,40;1,04;34,18
"16/10/2018 03:00:00";16,21;1,04;34,14
"16/10/2018 04:00:00";16,17;1,04;34,13
"16/10/2018 05:00:00";15,99;1,05;34,08
"16/10/2018 06:00:00";15,88;1,06;34,09
"16/10/2018 07:00:00";15,73;1,06;34,11
"16/10/2018 08:00:00";15,65;1,05;34,14
"16/10/2018 09:00:00";15,63;1,06;34,11
"16/10/2018 10:00:00";15,61;1,06;34,09
"16/10/2018 11:00:00";15,67;1,08;34,17
"16/10/2018 12:00:00";15,70;1,06;34,10
"16/10/2018 13:00:00";15,77;1,08;34,28
"16/10/2018 14:00:00";15,99;1,09;34,05
"16/10/2018 15:00:00";16,23;1,08;34,16
"16/10/2018 16:00:00";16,36;1,09;34,01
"16/10/2018 17:00:00";16,37;1,09;34,31
"16/10/2018 18:00:00";16,39;1,09;34,16
"16/10/2018 19:00:00";16,38;1,10;34,16
"16/10/2018 20:00:00";16,38;1,10;34,10
"16/10/2018 21:00:00";16,38;1,09;34,20
"16/10/2018 22:00:00";16,38;1,09;34,16
"16/10/2018 23:00:00";16,38;1,10;34,10
"17/10/2018 00:00:00";16,39;1,09;34,13
"17/10/2018 01:00:00";16,38;1,09;34,05
"17/10/2018 02:00:00";16,36;1,09;34,13
"17/10/2018 03:00:00";15,96;1,09;34,00
"17/10/2018 04:00:00";15,82;1,09;33,99
"17/10/2018 05:00:00";15,67;1,08;33,99
"17/10/2018 06:00:00";15,53;1,08;33,97
"17/10/2018 07:00:00";15,37;1,08;33,97
"17/10/2018 08:00:00";15,35;1,08;34,18
"17/10/2018 09:00:00";15,22;1,08;33,92
"17/10/2018 10:00:00";15,22;1,09;33,98
"17/10/2018 11:00:00";15,20;1,08;34,02
"17/10/2018 12:00:00";15,30;1,09;34,08
"17/10/2018 13:00:00";15,59;1,09;33,89
"17/10/2018 14:00:00";15,99;1,06;33,93
"17/10/2018 15:00:00";16,39;1,08;34,02
"17/10/2018 16:00:00";16,56;1,06;33,93
"17/10/2018 17:00:00";16,68;1,06;34,13
"17/10/2018 18:00:00";16,76;1,08;34,04
"17/10/2018 19:00:00";16,76;1,08;33,99
"17/10/2018 20:00:00";16,67;1,08;33,92
"17/10/2018 21:00:00";16,58;1,08;34,20
"17/10/2018 22:00:00";16,48;1,09;34,22
"17/10/2018 23:00:00";16,39;1,10;34,24
"18/10/2018 00:00:00";16,32;1,10;34,22
"18/10/2018 01:00:00";16,24;1,10;34,25
"18/10/2018 02:00:00";16,17;1,08;34,24
"18/10/2018 03:00:00";16,12;1,09;34,23
"18/10/2018 04:00:00";16,03;1,10;34,26
"18/10/2018 05:00:00";15,94;1,10;34,27
"18/10/2018 06:00:00";15,88;1,10;34,28
"18/10/2018 07:00:00";15,81;1,10;34,28
"18/10/2018 08:00:00";15,76;1,11;34,29
"18/10/2018 09:00:00";15,73;1,10;34,29
"18/10/2018 10:00:00";15,68;1,10;34,30
"18/10/2018 11:00:00";15,75;1,11;34,31
"18/10/2018 12:00:00";15,81;1,11;34,31
"18/10/2018 13:00:00";15,93;1,11;34,34
"18/10/2018 14:00:00";16,13;1,10;34,31
"18/10/2018 15:00:00";16,37;1,10;34,35
"18/10/2018 16:00:00";16,65;1,08;34,31
"18/10/2018 17:00:00";16,90;1,09;34,33
"18/10/2018 18:00:00";16,95;1,09;34,37
"18/10/2018 19:00:00";16,83;1,09;34,36
"18/10/2018 20:00:00";16,69;1,10;34,38
"18/10/2018 21:00:00";16,53;1,10;34,39
"18/10/2018 22:00:00";16,38;1,10;34,39
"18/10/2018 23:00:00";16,23;1,10;34,40
"19/10/2018 00:00:00";16,10;1,09;34,43
"19/10/2018 01:00:00";15,98;1,09;34,43
"19/10/2018 02:00:00";15,88;1,09;34,44
"19/10/2018 03:00:00";15,77;1,11;34,47
"19/10/2018 04:00:00";15,63;1,09;34,49
"19/10/2018 05:00:00";15,48;1,10;34,48
"19/10/2018 06:00:00";15,36;1,11;34,49
"19/10/2018 07:00:00";15,17;1,09;34,47
"19/10/2018 08:00:00";15,06;1,09;34,49
"19/10/2018 09:00:00";14,90;1,11;34,48
"19/10/2018 10:00:00";14,83;1,11;34,52
"19/10/2018 11:00:00";14,91;1,11;34,50
"19/10/2018 12:00:00";14,99;1,11;34,50
"19/10/2018 13:00:00";15,08;1,10;34,51
"19/10/2018 14:00:00";15,21;1,09;34,51
"19/10/2018 15:00:00";15,40;1,09;34,49
"19/10/2018 16:00:00";15,63;1,09;34,49
"19/10/2018 17:00:00";15,83;1,10;34,50
"19/10/2018 18:00:00";15,97;1,11;34,52
"19/10/2018 19:00:00";15,90;1,11;34,51
"19/10/2018 20:00:00";15,77;1,12;34,51
"19/10/2018 21:00:00";15,62;1,11;34,49
"19/10/2018 22:00:00";15,48;1,12;34,53
"19/10/2018 23:00:00";15,36;1,12;34,51
"20/10/2018 00:00:00";15,30;1,13;34,53
"20/10/2018 01:00:00";15,12;1,13;34,53
"20/10/2018 02:00:00";15,03;1,12;34,53
"20/10/2018 03:00:00";14,87;1,13;34,57
"20/10/2018 04:00:00";14,73;1,12;34,56
"20/10/2018 05:00:00";14,56;1,13;34,53
"20/10/2018 06:00:00";14,45;1,13;34,56
"20/10/2018 07:00:00";14,32;1,14;34,57
"20/10/2018 08:00:00";14,17;1,13;34,58
"20/10/2018 09:00:00";13,96;1,16;34,57
"20/10/2018 10:00:00";13,91;1,16;34,55
"20/10/2018 11:00:00";13,91;1,15;34,56
"20/10/2018 12:00:00";14,06;1,16;34,54
"20/10/2018 13:00:00";14,35;1,16;34,56
"20/10/2018 14:00:00";14,66;1,15;34,52
"20/10/2018 15:00:00";14,85;1,14;34,54
"20/10/2018 16:00:00";15,12;1,12;34,53
"20/10/2018 17:00:00";15,37;1,14;34,51
"20/10/2018 18:00:00";15,53;1,13;34,53
"20/10/2018 19:00:00";15,53;1,12;34,53
"20/10/2018 20:00:00";15,37;1,13;34,54
"20/10/2018 21:00:00";15,19;1,13;34,55
"20/10/2018 22:00:00";15,09;1,13;34,54
"20/10/2018 23:00:00";14,95;1,14;34,55
"21/10/2018 00:00:00";14,82;1,14;34,57
"21/10/2018 01:00:00";14,68;1,12;34,58
"21/10/2018 02:00:00";14,53;1,14;34,56
"21/10/2018 03:00:00";14,36;1,14;34,58
"21/10/2018 04:00:00";14,21;1,12;34,56
"21/10/2018 05:00:00";14,07;1,12;34,61
"21/10/2018 06:00:00";13,92;1,11;34,60
"21/10/2018 07:00:00";13,72;1,12;34,58
"21/10/2018 08:00:00";13,52;1,12;34,61
"21/10/2018 09:00:00";13,40;1,11;34,57
"21/10/2018 10:00:00";13,32;1,12;34,59
"21/10/2018 11:00:00";13,44;1,12;34,59
"21/10/2018 12:00:00";13,50;1,11;34,58
"21/10/2018 13:00:00";13,73;1,12;34,59
"21/10/2018 14:00:00";14,02;1,11;34,52
"21/10/2018 15:00:00";14,30;1,10;34,53
"21/10/2018 16:00:00";14,62;1,10;34,56
"21/10/2018 17:00:00";14,89;1,10;34,55
"21/10/2018 18:00:00";15,04;1,10;34,51
"21/10/2018 19:00:00";15,09;1,10;34,59
"21/10/2018 20:00:00";15,06;1,10;34,57
"21/10/2018 21:00:00";14,96;1,10;34,58
"21/10/2018 22:00:00";14,84;1,11;34,61
"21/10/2018 23:00:00";14,73;1,10;34,58
"22/10/2018 00:00:00";14,66;1,11;34,59
"22/10/2018 01:00:00";14,54;1,12;34,59
"22/10/2018 02:00:00";14,44;1,12;34,61
"22/10/2018 03:00:00";14,34;1,12;34,59
"22/10/2018 04:00:00";14,20;1,12;34,60
"22/10/2018 05:00:00";14,13;1,11;34,60
"22/10/2018 06:00:00";14,06;1,12;34,59
"22/10/2018 07:00:00";14,04;1,12;34,60
"22/10/2018 08:00:00";13,96;1,13;34,56
"22/10/2018 09:00:00";13,89;1,15;34,56
"22/10/2018 10:00:00";13,87;1,16;34,61
"22/10/2018 11:00:00";13,88;1,15;34,58
"22/10/2018 12:00:00";13,94;1,17;34,57
"22/10/2018 13:00:00";14,15;1,16;34,58
"22/10/2018 14:00:00";14,47;1,17;34,57
"22/10/2018 15:00:00";14,71;1,16;34,58
"22/10/2018 16:00:00";14,91;1,16;34,60
"22/10/2018 17:00:00";14,99;1,17;34,60
"22/10/2018 18:00:00";14,92;1,17;34,59
"22/10/2018 19:00:00";14,75;1,17;34,61
"22/10/2018 20:00:00";14,56;1,17;34,64
"22/10/2018 21:00:00";14,36;1,18;34,89
"22/10/2018 22:00:00";14,15;1,17;34,91
"22/10/2018 23:00:00";13,99;1,18;34,93
"23/10/2018 00:00:00";13,86;1,18;34,90
"23/10/2018 01:00:00";13,72;1,17;34,88
"23/10/2018 02:00:00";13,50;1,18;34,90
"23/10/2018 03:00:00";13,30;1,16;34,90
"23/10/2018 04:00:00";13,09;1,17;34,90
"23/10/2018 05:00:00";12,89;1,16;34,91
"23/10/2018 06:00:00";12,73;1,16;34,93
"23/10/2018 07:00:00";12,56;1,16;34,93
"23/10/2018 08:00:00";12,36;1,16;34,93
"23/10/2018 09:00:00";12,24;1,15;34,95
"23/10/2018 10:00:00";12,15;1,17;34,95
"23/10/2018 11:00:00";12,21;1,16;34,94
"23/10/2018 12:00:00";12,31;1,14;34,96
"23/10/2018 13:00:00";12,54;1,14;34,94
"23/10/2018 14:00:00";12,78;1,14;34,95
"23/10/2018 15:00:00";13,05;1,14;34,96
"23/10/2018 16:00:00";13,32;1,13;34,98
"23/10/2018 17:00:00";13,57;1,13;34,86
"23/10/2018 18:00:00";13,71;1,12;34,89
"23/10/2018 19:00:00";13,76;1,12;34,86
"23/10/2018 20:00:00";13,75;1,11;34,89
"23/10/2018 21:00:00";13,71;1,12;34,90
"23/10/2018 22:00:00";13,67;1,12;34,92
"23/10/2018 23:00:00";13,62;1,12;34,88
"24/10/2018 00:00:00";13,55;1,11;34,89
"24/10/2018 01:00:00";13,51;1,12;34,90
"24/10/2018 02:00:00";13,48;1,12;34,86
"24/10/2018 03:00:00";13,39;1,10;34,90
"24/10/2018 04:00:00";13,32;1,10;34,89
"24/10/2018 05:00:00";13,21;1,10;34,89
"24/10/2018 06:00:00";13,10;1,11;34,90
"24/10/2018 07:00:00";13,01;1,11;34,90
"24/10/2018 08:00:00";12,91;1,10;34,92
"24/10/2018 09:00:00";12,86;1,10;34,90
"24/10/2018 10:00:00";12,89;1,11;34,89
"24/10/2018 11:00:00";12,99;1,11;34,88
"24/10/2018 12:00:00";13,10;1,11;34,90
"24/10/2018 13:00:00";13,32;1,09;34,89
"24/10/2018 14:00:00";13,61;1,09;34,89
"24/10/2018 15:00:00";13,95;1,09;34,86
"24/10/2018 16:00:00";14,27;1,08;34,92
"24/10/2018 17:00:00";14,54;1,08;34,87
"24/10/2018 18:00:00";14,66;1,05;34,92
"24/10/2018 19:00:00";14,70;1,05;34,93
"24/10/2018 20:00:00";14,66;1,06;34,92
"24/10/2018 21:00:00";14,55;1,05;34,90
"24/10/2018 22:00:00";14,48;1,06;34,91
"24/10/2018 23:00:00";14,36;1,06;34,88
"25/10/2018 00:00:00";14,27;1,04;34,93
"25/10/2018 01:00:00";14,11;1,04;34,91
"25/10/2018 02:00:00";14,03;1,04;34,93
"25/10/2018 03:00:00";13,82;1,03;34,92
"25/10/2018 04:00:00";13,65;1,03;34,93
"25/10/2018 05:00:00";13,48;1,03;34,94
"25/10/2018 06:00:00";13,43;1,02;34,92
"25/10/2018 07:00:00";13,40;1,01;34,93
"25/10/2018 08:00:00";13,40;1,00;34,90
"25/10/2018 09:00:00";13,34;1,01;34,89
"25/10/2018 10:00:00";13,32;1,02;34,91
"25/10/2018 11:00:00";14,07;1,10;34,88
"25/10/2018 12:00:00";13,79;1,11;34,92
"25/10/2018 13:00:00";13,85;1,10;34,89
"25/10/2018 14:00:00";14,00;1,08;34,89
"25/10/2018 15:00:00";14,18;1,05;34,90
"25/10/2018 16:00:00";14,43;1,03;34,92
"25/10/2018 17:00:00";14,66;1,02;34,90
"25/10/2018 18:00:00";14,79;1,01;34,92
"25/10/2018 19:00:00";14,78;1,01;34,92
"25/10/2018 20:00:00";14,66;0,99;34,88
"25/10/2018 21:00:00";14,89;1,12;34,82
"25/10/2018 22:00:00";14,70;1,18;34,86
"25/10/2018 23:00:00";14,52;1,16;34,87
"26/10/2018 00:00:00";14,46;1,15;34,90
"26/10/2018 01:00:00";14,40;1,13;34,88
"26/10/2018 02:00:00";14,32;1,12;34,90
"26/10/2018 03:00:00";14,25;1,09;34,92
"26/10/2018 04:00:00";14,15;1,06;34,89
"26/10/2018 05:00:00";14,06;1,05;34,87
"26/10/2018 06:00:00";14,03;1,03;34,88
"26/10/2018 07:00:00";13,96;1,02;34,90
"26/10/2018 08:00:00";13,85;1,00;34,90
"26/10/2018 09:00:00";13,63;1,08;34,87
"26/10/2018 10:00:00";13,61;1,16;34,87
"26/10/2018 11:00:00";13,65;1,14;34,89
"26/10/2018 12:00:00";13,67;1,12;34,89
"26/10/2018 13:00:00";13,77;1,10;34,88
"26/10/2018 14:00:00";13,85;1,09;34,90
"26/10/2018 15:00:00";13,88;1,09;34,85
"26/10/2018 16:00:00";13,83;1,06;34,88
"26/10/2018 17:00:00";13,74;1,05;34,87
"26/10/2018 18:00:00";13,57;1,04;34,87
"26/10/2018 19:00:00";13,34;1,04;34,93
"26/10/2018 20:00:00";13,12;1,03;34,95
"26/10/2018 21:00:00";12,98;1,03;34,94
"26/10/2018 22:00:00";12,73;1,05;34,83
"26/10/2018 23:00:00";12,61;1,08;34,95
"27/10/2018 00:00:00";12,38;1,06;34,96
"27/10/2018 01:00:00";12,20;1,05;34,95
"27/10/2018 02:00:00";11,98;1,04;34,95
"27/10/2018 03:00:00";11,87;1,04;34,96
"27/10/2018 04:00:00";11,76;1,02;34,92
"27/10/2018 05:00:00";11,60;1,01;34,92
"27/10/2018 06:00:00";11,44;1,00;34,89
"27/10/2018 07:00:00";11,25;0,99;34,87
"27/10/2018 08:00:00";11,11;0,99;34,84
"27/10/2018 09:00:00";10,92;0,98;34,85
"27/10/2018 10:00:00";10,97;1,11;34,79
"27/10/2018 11:00:00";10,92;1,12;34,82
"27/10/2018 12:00:00";10,79;1,12;34,88
"27/10/2018 13:00:00";10,90;1,12;34,81
"27/10/2018 14:00:00";11,09;1,11;34,80
"27/10/2018 15:00:00";11,25;1,10;34,86
"27/10/2018 16:00:00";11,36;1,11;34,83
"27/10/2018 17:00:00";11,49;1,11;34,86
"27/10/2018 18:00:00";11,49;1,11;34,87
"27/10/2018 19:00:00";11,32;1,10;34,88
"27/10/2018 20:00:00";11,27;1,10;34,88
"27/10/2018 21:00:00";11,06;1,11;34,88
"27/10/2018 22:00:00";10,88;1,09;34,87
"27/10/2018 23:00:00";10,79;1,10;34,87
"28/10/2018 00:00:00";10,71;1,12;34,87
"28/10/2018 01:00:00";10,48;1,10;34,88
"28/10/2018 02:00:00";10,40;1,10;34,87
"28/10/2018 03:00:00";10,42;1,09;34,74
"28/10/2018 04:00:00";10,30;1,11;34,88
"28/10/2018 05:00:00";10,22;1,10;34,84
"28/10/2018 06:00:00";10,19;1,09;34,85
"28/10/2018 07:00:00";10,10;1,10;34,86
"28/10/2018 08:00:00";10,07;1,09;34,84
"28/10/2018 09:00:00";10,11;1,10;34,88
"28/10/2018 10:00:00";10,18;1,09;34,86
"28/10/2018 11:00:00";10,29;1,11;34,84
"28/10/2018 12:00:00";10,39;1,11;34,80
"28/10/2018 13:00:00";10,56;1,10;34,80
"28/10/2018 14:00:00";10,73;1,10;34,78
"28/10/2018 15:00:00";10,90;1,08;34,73
"28/10/2018 16:00:00";10,87;1,09;34,58
"28/10/2018 17:00:00";10,86;1,09;34,56
"28/10/2018 18:00:00";10,76;1,08;34,56
"28/10/2018 19:00:00";10,52;1,08;34,54
"28/10/2018 20:00:00";10,39;1,08;34,50
"28/10/2018 21:00:00";10,19;1,06;34,53
"28/10/2018 22:00:00";10,00;1,08;34,52
"28/10/2018 23:00:00";9,92;1,09;34,52
"29/10/2018 00:00:00";9,85;1,08;34,47
"29/10/2018 01:00:00";9,88;1,08;34,46
"29/10/2018 02:00:00";9,89;1,06;34,50
"29/10/2018 03:00:00";9,92;1,06;34,49
"29/10/2018 04:00:00";9,89;1,05;34,47
"29/10/2018 05:00:00";9,92;1,04;34,48
"29/10/2018 06:00:00";9,80;1,03;34,44
"29/10/2018 07:00:00";9,74;1,02;34,42
"29/10/2018 08:00:00";9,74;1,01;34,44
"29/10/2018 09:00:00";9,65;1,01;34,43
"29/10/2018 10:00:00";9,62;1,01;34,37
"29/10/2018 11:00:00";9,51;1,01;34,34
"29/10/2018 12:00:00";9,41;0,99;34,29
"29/10/2018 13:00:00";9,39;0,97;34,31
"29/10/2018 14:00:00";9,57;0,96;34,28
"29/10/2018 15:00:00";9,68;0,94;34,23
"29/10/2018 16:00:00";9,85;0,96;34,21
"29/10/2018 17:00:00";9,92;0,93;34,20
"29/10/2018 18:00:00";9,97;0,93;34,15
"29/10/2018 19:00:00";9,91;0,91;34,15
"29/10/2018 20:00:00";9,83;0,92;34,15
"29/10/2018 21:00:00";9,81;0,90;34,12
"29/10/2018 22:00:00";9,69;0,88;34,12
"29/10/2018 23:00:00";9,56;0,88;34,13
"30/10/2018 00:00:00";9,50;0,88;34,12
"30/10/2018 01:00:00";9,28;0,87;34,09
"30/10/2018 02:00:00";9,16;0,87;34,11
"30/10/2018 03:00:00";9,05;0,87;34,07
"30/10/2018 04:00:00";8,96;0,86;34,06
"30/10/2018 05:00:00";8,90;0,86;34,02
"30/10/2018 06:00:00";8,73;0,85;34,05
"30/10/2018 07:00:00";8,63;0,85;34,02
"30/10/2018 08:00:00";8,50;0,85;34,03
"30/10/2018 09:00:00";8,42;0,85;34,07
"30/10/2018 10:00:00";8,38;0,85;34,06
"30/10/2018 11:00:00";8,36;0,85;34,07
