STPSxx-SPCT Inductif_35007_20200512_102244.csv;;;
Bassin Julien;;;
sn :;35007;;
Cadence d'enregistrement :;3600 s;;
;;;
Date;Température (-5 +35°C) (°C);Profondeur 30m (m);Salinité (g/l)
14/04/2020 17:00;15,55;0,69;27,51
14/04/2020 18:00;15,43;0,69;27,52
14/04/2020 19:00;14,91;0,69;27,59
14/04/2020 20:00;14,23;0,69;27,61
14/04/2020 21:00;13,65;0,69;27,58
14/04/2020 22:00;13,22;0,68;27,59
14/04/2020 23:00;12,81;0,69;27,57
15/04/2020 00:00;12,45;0,68;27,58
15/04/2020 01:00;12,16;0,68;27,59
15/04/2020 02:00;11,88;0,68;27,6
15/04/2020 03:00;11,56;0,68;27,57
15/04/2020 04:00;11,29;0,68;27,58
15/04/2020 05:00;11,08;0,67;27,58
15/04/2020 06:00;10,66;0,67;27,57
15/04/2020 07:00;10,4;0,67;27,56
15/04/2020 08:00;10,28;0,67;27,56
15/04/2020 09:00;10,47;0,66;27,54
15/04/2020 10:00;11,05;0,66;27,55
15/04/2020 11:00;11,75;0,65;27,53
15/04/2020 12:00;12,51;0,64;27,51
15/04/2020 13:00;13,22;0,63;27,52
15/04/2020 14:00;13,8;0,63;27,52
15/04/2020 15:00;14,14;0,62;27,54
15/04/2020 16:00;14,37;0,61;27,57
15/04/2020 17:00;14,25;0,61;27,58
15/04/2020 18:00;14,1;0,61;27,6
15/04/2020 19:00;13,94;0,6;27,58
15/04/2020 20:00;14,03;0,61;27,56
15/04/2020 21:00;14,13;0,61;27,55
15/04/2020 22:00;14,17;0,61;27,59
15/04/2020 23:00;14,15;0,6;27,61
16/04/2020 00:00;14,03;0,6;27,64
16/04/2020 01:00;13,88;0,6;27,69
16/04/2020 02:00;13,61;0,59;27,7
16/04/2020 03:00;13,36;0,59;27,72
16/04/2020 04:00;13,17;0,58;27,71
16/04/2020 05:00;13,04;0,59;27,72
16/04/2020 06:00;12,97;0,58;27,71
16/04/2020 07:00;12,88;0,59;27,72
16/04/2020 08:00;12,97;0,59;27,72
16/04/2020 09:00;13,24;0,59;27,73
16/04/2020 10:00;13,8;0,59;27,71
16/04/2020 11:00;14,5;0,59;27,72
16/04/2020 12:00;15,11;0,58;27,62
16/04/2020 13:00;15,76;0,58;27,66
16/04/2020 14:00;16,32;0,58;27,66
16/04/2020 15:00;16,57;0,58;27,69
16/04/2020 16:00;16,62;0,58;27,71
16/04/2020 17:00;16,82;0,57;27,71
16/04/2020 18:00;16,76;0,58;27,7
16/04/2020 19:00;16,6;0,58;27,71
16/04/2020 20:00;16,46;0,58;27,71
16/04/2020 21:00;16,25;0,58;27,7
16/04/2020 22:00;16,11;0,58;27,7
16/04/2020 23:00;16,04;0,58;27,71
17/04/2020 00:00;15,99;0,58;27,7
17/04/2020 01:00;15,98;0,58;27,7
17/04/2020 02:00;15,98;0,58;27,71
17/04/2020 03:00;15,95;0,57;27,71
17/04/2020 04:00;16;0,58;27,72
17/04/2020 05:00;15,99;0,58;27,74
17/04/2020 06:00;15,84;0,57;27,75
17/04/2020 07:00;15,87;0,57;27,76
17/04/2020 08:00;15,93;0,57;27,75
17/04/2020 09:00;16,26;0,57;27,75
17/04/2020 10:00;16,69;0,57;27,74
17/04/2020 11:00;17,27;0,56;27,76
17/04/2020 12:00;17,72;0,56;27,77
17/04/2020 13:00;17,87;0,56;27,77
17/04/2020 14:00;17,76;0,56;27,79
17/04/2020 15:00;17,96;0,56;27,77
17/04/2020 16:00;17,66;0,55;27,77
17/04/2020 17:00;17,45;0,55;27,77
17/04/2020 18:00;17,08;0,55;27,76
17/04/2020 19:00;16,97;0,55;27,75
17/04/2020 20:00;16,96;0,55;27,74
17/04/2020 21:00;16,84;0,56;27,73
17/04/2020 22:00;16,72;0,57;27,74
17/04/2020 23:00;16,75;0,57;27,73
18/04/2020 00:00;16,78;0,57;27,73
18/04/2020 01:00;16,8;0,57;27,75
18/04/2020 02:00;16,75;0,57;27,75
18/04/2020 03:00;16,71;0,57;27,74
18/04/2020 04:00;16,6;0,58;27,75
18/04/2020 05:00;16,5;0,58;27,73
18/04/2020 06:00;16,27;0,58;27,73
18/04/2020 07:00;15,95;0,58;27,66
18/04/2020 08:00;15,77;0,59;27,61
