"STPSxx-SPCT Inductif_31031_20191226_135455.csv"
"Claire Julien"
"sn :";31031
"Cadence d'enregistrement :";"3600 s"

Date;"Température (-5 +35°C) (°C)";"Profondeur 30m (m)";"Salinité (g/l)"
"25/12/2019 01:00:00";9,65;0,92;25,88
"25/12/2019 02:00:00";9,63;0,92;25,87
"25/12/2019 03:00:00";9,52;0,92;25,85
"25/12/2019 04:00:00";9,43;0,91;25,86
"25/12/2019 05:00:00";9,33;0,90;25,85
"25/12/2019 06:00:00";9,24;0,91;25,86
"25/12/2019 07:00:00";9,09;1,01;25,87
"25/12/2019 08:00:00";9,10;1,04;27,48
"25/12/2019 09:00:00";9,13;1,00;27,03
"25/12/2019 10:00:00";9,21;1,00;26,97
"25/12/2019 11:00:00";9,42;1,00;26,90
"25/12/2019 12:00:00";9,71;1,01;26,88
"25/12/2019 13:00:00";9,97;1,01;26,80
"25/12/2019 14:00:00";10,28;1,00;26,81
"25/12/2019 15:00:00";10,56;1,01;26,73
"25/12/2019 16:00:00";10,55;1,00;26,67
"25/12/2019 17:00:00";10,24;0,98;26,66
"25/12/2019 18:00:00";9,80;0,95;26,53
"25/12/2019 19:00:00";9,49;0,97;26,81
"25/12/2019 20:00:00";9,00;1,02;27,42
"25/12/2019 21:00:00";9,08;0,97;27,09
"25/12/2019 22:00:00";9,10;0,94;26,95
"25/12/2019 23:00:00";9,13;0,94;26,95
"26/12/2019 00:00:00";9,12;0,94;26,90
"26/12/2019 01:00:00";9,09;0,91;26,88
"26/12/2019 02:00:00";9,03;0,90;26,81
"26/12/2019 03:00:00";8,69;0,88;26,85
"26/12/2019 04:00:00";8,21;0,86;26,91
"26/12/2019 05:00:00";7,51;0,82;26,28
"26/12/2019 06:00:00";7,62;0,82;26,26
"26/12/2019 07:00:00";7,82;0,89;26,56
"26/12/2019 08:00:00";8,14;1,08;28,39
"26/12/2019 09:00:00";8,16;1,20;28,41
"26/12/2019 10:00:00";8,15;1,10;28,10
"26/12/2019 11:00:00";8,21;1,06;27,85
"26/12/2019 12:00:00";8,29;1,06;27,67
"26/12/2019 13:00:00";8,55;1,06;27,67
