"STPSxx-SPCT Inductif_31029_20190507_093827.csv"
"Claire Julien Lafosse"
"sn :";31029
"Cadence d'enregistrement :";"3600 s"

Date;"Température (-5 +35°C) (øC)";"Profondeur 30m (m)";"Conductivité (g/l)"
"26/04/2019 19:00:00";14,30;0,88;34,36
"26/04/2019 20:00:00";14,32;0,89;34,35
"26/04/2019 21:00:00";14,35;0,89;34,37
"26/04/2019 22:00:00";14,27;0,88;34,39
"26/04/2019 23:00:00";14,22;0,88;34,40
"27/04/2019 00:00:00";14,18;0,86;34,38
"27/04/2019 01:00:00";14,15;0,87;34,39
"27/04/2019 02:00:00";14,14;0,86;34,38
"27/04/2019 03:00:00";14,14;0,87;34,38
"27/04/2019 04:00:00";14,14;0,88;34,39
"27/04/2019 05:00:00";14,12;0,89;34,37
"27/04/2019 06:00:00";14,06;0,90;34,37
"27/04/2019 07:00:00";13,92;0,91;34,36
"27/04/2019 08:00:00";13,73;0,92;34,36
"27/04/2019 09:00:00";13,60;0,92;34,33
"27/04/2019 10:00:00";13,58;0,92;34,32
"27/04/2019 11:00:00";13,69;0,91;34,31
"27/04/2019 12:00:00";13,84;0,92;34,31
"27/04/2019 13:00:00";13,96;0,92;34,32
"27/04/2019 14:00:00";14,02;0,93;34,32
"27/04/2019 15:00:00";14,03;0,93;34,33
"27/04/2019 16:00:00";14,04;0,93;34,34
"27/04/2019 17:00:00";14,04;0,93;34,34
"27/04/2019 18:00:00";14,04;0,93;34,34
"27/04/2019 19:00:00";14,05;0,93;34,36
"27/04/2019 20:00:00";14,08;0,91;34,35
"27/04/2019 21:00:00";14,15;0,92;34,33
"27/04/2019 22:00:00";14,16;0,96;34,34
"27/04/2019 23:00:00";14,07;0,98;34,36
"28/04/2019 00:00:00";13,90;0,97;34,34
"28/04/2019 01:00:00";13,61;0,97;34,28
"28/04/2019 02:00:00";13,36;0,97;34,28
"28/04/2019 03:00:00";13,08;0,97;34,28
"28/04/2019 04:00:00";12,87;0,97;34,30
"28/04/2019 05:00:00";12,64;0,98;34,31
"28/04/2019 06:00:00";12,36;0,97;34,29
"28/04/2019 07:00:00";12,09;0,96;34,26
"28/04/2019 08:00:00";11,89;0,97;34,30
"28/04/2019 09:00:00";12,08;0,97;34,19
"28/04/2019 10:00:00";12,32;0,98;34,23
"28/04/2019 11:00:00";12,49;0,97;34,22
"28/04/2019 12:00:00";12,57;0,97;34,23
"28/04/2019 13:00:00";12,64;0,97;34,24
"28/04/2019 14:00:00";12,70;0,96;34,24
"28/04/2019 15:00:00";12,73;0,97;34,24
"28/04/2019 16:00:00";12,76;0,97;34,24
"28/04/2019 17:00:00";12,77;0,97;34,25
"28/04/2019 18:00:00";12,78;0,97;34,26
"28/04/2019 19:00:00";12,80;0,97;34,26
"28/04/2019 20:00:00";12,81;0,96;34,27
"28/04/2019 21:00:00";12,83;0,96;34,26
"28/04/2019 22:00:00";12,86;0,97;34,26
"28/04/2019 23:00:00";12,89;0,97;34,26
"29/04/2019 00:00:00";12,90;0,97;34,27
"29/04/2019 01:00:00";12,92;0,97;34,27
"29/04/2019 02:00:00";12,93;0,97;34,26
"29/04/2019 03:00:00";12,92;0,98;34,28
"29/04/2019 04:00:00";12,92;0,96;34,26
"29/04/2019 05:00:00";12,90;0,97;34,26
"29/04/2019 06:00:00";12,81;0,98;34,28
"29/04/2019 07:00:00";12,67;0,97;34,28
"29/04/2019 08:00:00";12,51;0,97;34,29
"29/04/2019 09:00:00";12,48;0,97;34,27
"29/04/2019 10:00:00";12,51;0,98;34,24
"29/04/2019 11:00:00";12,55;0,97;34,24
"29/04/2019 12:00:00";12,56;0,99;34,24
"29/04/2019 13:00:00";12,58;0,99;34,23
"29/04/2019 14:00:00";12,61;0,98;34,23
"29/04/2019 15:00:00";12,66;0,97;34,21
"29/04/2019 16:00:00";12,71;0,97;34,19
"29/04/2019 17:00:00";12,75;0,96;34,19
"29/04/2019 18:00:00";12,80;0,96;34,18
"29/04/2019 19:00:00";12,82;0,94;34,18
"29/04/2019 20:00:00";12,84;0,94;34,19
"29/04/2019 21:00:00";12,85;0,96;34,19
"29/04/2019 22:00:00";12,86;0,94;34,20
"29/04/2019 23:00:00";12,87;0,96;34,18
"30/04/2019 00:00:00";12,87;0,96;34,18
"30/04/2019 01:00:00";12,88;0,96;34,19
"30/04/2019 02:00:00";12,89;0,94;34,18
"30/04/2019 03:00:00";12,89;0,94;34,19
"30/04/2019 04:00:00";12,89;0,93;34,18
"30/04/2019 05:00:00";12,90;0,93;34,19
"30/04/2019 06:00:00";12,94;0,94;34,19
"30/04/2019 07:00:00";12,94;0,94;34,17
"30/04/2019 08:00:00";12,84;0,96;34,14
"30/04/2019 09:00:00";12,75;0,94;34,12
"30/04/2019 10:00:00";12,82;0,96;34,17
"30/04/2019 11:00:00";12,87;0,96;34,19
"30/04/2019 12:00:00";12,94;0,94;34,20
"30/04/2019 13:00:00";13,03;0,94;34,20
"30/04/2019 14:00:00";13,12;0,94;34,20
"30/04/2019 15:00:00";13,20;0,92;34,21
"30/04/2019 16:00:00";13,27;0,92;34,19
"30/04/2019 17:00:00";13,31;0,91;34,19
"30/04/2019 18:00:00";13,34;0,90;34,20
"30/04/2019 19:00:00";13,36;0,90;34,20
"30/04/2019 20:00:00";13,35;0,90;34,20
"30/04/2019 21:00:00";13,34;0,90;34,20
"30/04/2019 22:00:00";13,32;0,90;34,21
"30/04/2019 23:00:00";13,31;0,90;34,21
"01/05/2019 00:00:00";13,30;0,89;34,21
"01/05/2019 01:00:00";13,28;0,89;34,21
"01/05/2019 02:00:00";13,26;0,90;34,21
"01/05/2019 03:00:00";13,24;0,88;34,21
"01/05/2019 04:00:00";13,23;0,88;34,21
"01/05/2019 05:00:00";13,21;0,88;34,21
"01/05/2019 06:00:00";13,21;0,88;34,21
"01/05/2019 07:00:00";13,19;0,87;34,22
"01/05/2019 08:00:00";13,21;0,87;34,21
"01/05/2019 09:00:00";13,19;0,88;34,23
"01/05/2019 10:00:00";13,19;0,88;34,22
"01/05/2019 11:00:00";13,20;0,87;34,23
"01/05/2019 12:00:00";13,26;0,86;34,23
"01/05/2019 13:00:00";13,34;0,87;34,26
"01/05/2019 14:00:00";13,38;0,85;34,28
"01/05/2019 15:00:00";13,42;0,86;34,29
"01/05/2019 16:00:00";13,45;0,86;34,29
"01/05/2019 17:00:00";13,48;0,86;34,32
"01/05/2019 18:00:00";13,49;0,85;34,31
"01/05/2019 19:00:00";13,50;0,86;34,33
"01/05/2019 20:00:00";13,56;0,85;34,32
"01/05/2019 21:00:00";13,57;0,85;34,34
"01/05/2019 22:00:00";13,59;0,85;34,35
"01/05/2019 23:00:00";13,59;0,86;34,37
"02/05/2019 00:00:00";13,59;0,87;34,38
"02/05/2019 01:00:00";13,60;0,85;34,39
"02/05/2019 02:00:00";13,61;0,86;34,40
"02/05/2019 03:00:00";13,61;0,85;34,39
"02/05/2019 04:00:00";13,62;0,84;34,39
"02/05/2019 05:00:00";13,63;0,85;34,42
"02/05/2019 06:00:00";13,64;0,85;34,42
"02/05/2019 07:00:00";13,71;0,85;34,42
"02/05/2019 08:00:00";13,74;0,87;34,42
"02/05/2019 09:00:00";13,72;0,87;34,43
"02/05/2019 10:00:00";13,70;0,86;34,43
"02/05/2019 11:00:00";13,73;0,86;34,43
"02/05/2019 12:00:00";13,78;0,85;34,44
"02/05/2019 13:00:00";13,85;0,86;34,46
"02/05/2019 14:00:00";13,89;0,86;34,46
"02/05/2019 15:00:00";13,94;0,85;34,45
"02/05/2019 16:00:00";13,96;0,86;34,46
"02/05/2019 17:00:00";14,00;0,85;34,46
"02/05/2019 18:00:00";14,02;0,84;34,45
"02/05/2019 19:00:00";14,05;0,84;34,46
"02/05/2019 20:00:00";14,02;0,84;34,47
"02/05/2019 21:00:00";14,00;0,84;34,47
"02/05/2019 22:00:00";14,00;0,84;34,48
"02/05/2019 23:00:00";13,96;0,85;34,49
"03/05/2019 00:00:00";13,96;0,86;34,49
"03/05/2019 01:00:00";13,91;0,84;34,50
"03/05/2019 02:00:00";13,90;0,85;34,48
"03/05/2019 03:00:00";13,89;0,84;34,49
"03/05/2019 04:00:00";13,91;0,85;34,48
"03/05/2019 05:00:00";13,94;0,85;34,48
"03/05/2019 06:00:00";13,95;0,85;34,52
"03/05/2019 07:00:00";13,86;0,86;34,54
"03/05/2019 08:00:00";13,74;0,86;34,53
"03/05/2019 09:00:00";13,73;0,86;34,53
"03/05/2019 10:00:00";13,75;0,85;34,52
"03/05/2019 11:00:00";13,79;0,85;34,53
"03/05/2019 12:00:00";13,82;0,84;34,53
"03/05/2019 13:00:00";13,87;0,86;34,55
"03/05/2019 14:00:00";13,91;0,85;34,58
"03/05/2019 15:00:00";13,96;0,84;34,59
"03/05/2019 16:00:00";14,03;0,84;34,60
"03/05/2019 17:00:00";14,08;0,82;34,62
"03/05/2019 18:00:00";14,11;0,82;34,62
"03/05/2019 19:00:00";14,11;0,82;34,63
"03/05/2019 20:00:00";14,10;0,82;34,66
"03/05/2019 21:00:00";14,10;0,81;34,67
"03/05/2019 22:00:00";14,08;0,82;33,92
"03/05/2019 23:00:00";14,04;0,82;34,66
"04/05/2019 00:00:00";14,02;0,82;34,67
"04/05/2019 01:00:00";14,00;0,84;34,66
"04/05/2019 02:00:00";13,98;0,81;34,67
"04/05/2019 03:00:00";13,98;0,82;34,67
"04/05/2019 04:00:00";13,98;0,82;34,69
"04/05/2019 05:00:00";13,99;0,81;34,70
"04/05/2019 06:00:00";14,00;0,80;34,72
"04/05/2019 07:00:00";14,07;0,81;34,70
"04/05/2019 08:00:00";14,07;0,82;34,73
"04/05/2019 09:00:00";13,94;0,86;34,75
"04/05/2019 10:00:00";13,73;0,86;34,74
"04/05/2019 11:00:00";13,57;0,87;34,72
"04/05/2019 12:00:00";13,68;0,87;34,72
"04/05/2019 13:00:00";13,81;0,87;34,76
"04/05/2019 14:00:00";13,85;0,89;34,81
"04/05/2019 15:00:00";13,91;0,88;34,82
"04/05/2019 16:00:00";14,00;0,88;34,85
"04/05/2019 17:00:00";14,05;0,89;34,84
"04/05/2019 18:00:00";14,05;0,90;34,85
"04/05/2019 19:00:00";14,08;0,91;34,86
"04/05/2019 20:00:00";14,06;0,90;34,89
"04/05/2019 21:00:00";14,08;0,91;34,89
"04/05/2019 22:00:00";14,04;0,92;34,90
"04/05/2019 23:00:00";14,00;0,93;34,91
"05/05/2019 00:00:00";13,98;0,93;34,91
"05/05/2019 01:00:00";13,74;0,94;34,92
"05/05/2019 02:00:00";13,46;0,94;34,87
"05/05/2019 03:00:00";13,31;0,94;34,85
"05/05/2019 04:00:00";13,05;0,96;34,86
"05/05/2019 05:00:00";12,85;0,96;34,85
"05/05/2019 06:00:00";12,63;0,96;34,87
"05/05/2019 07:00:00";12,43;0,96;34,88
"05/05/2019 08:00:00";12,25;0,97;34,88
"05/05/2019 09:00:00";12,21;0,97;34,88
"05/05/2019 10:00:00";12,39;0,96;34,92
"05/05/2019 11:00:00";12,29;0,97;34,92
"05/05/2019 12:00:00";12,36;0,97;34,92
"05/05/2019 13:00:00";12,46;0,97;34,92
"05/05/2019 14:00:00";12,55;0,97;34,92
"05/05/2019 15:00:00";12,63;0,97;34,96
"05/05/2019 16:00:00";12,70;0,97;34,96
"05/05/2019 17:00:00";12,76;0,97;34,95
"05/05/2019 18:00:00";12,81;0,97;34,96
"05/05/2019 19:00:00";12,84;0,94;34,98
"05/05/2019 20:00:00";12,87;0,94;34,98
"05/05/2019 21:00:00";12,89;0,96;34,98
"05/05/2019 22:00:00";12,90;0,94;34,97
"05/05/2019 23:00:00";12,93;0,96;34,96
"06/05/2019 00:00:00";12,94;0,96;34,98
"06/05/2019 01:00:00";12,89;0,94;34,96
"06/05/2019 02:00:00";12,47;0,94;34,92
"06/05/2019 03:00:00";12,25;0,96;34,92
"06/05/2019 04:00:00";12,13;0,94;34,93
"06/05/2019 05:00:00";11,87;0,94;34,94
"06/05/2019 06:00:00";11,78;0,94;34,96
"06/05/2019 07:00:00";11,60;0,93;34,96
"06/05/2019 08:00:00";11,51;0,94;34,97
"06/05/2019 09:00:00";11,55;0,94;34,96
"06/05/2019 10:00:00";11,63;0,94;34,96
"06/05/2019 11:00:00";11,70;0,94;34,96
"06/05/2019 12:00:00";11,78;0,96;34,96
"06/05/2019 13:00:00";11,88;0,94;34,97
"06/05/2019 14:00:00";12,02;0,94;34,98
"06/05/2019 15:00:00";12,12;0,93;34,98
"06/05/2019 16:00:00";12,19;0,93;35,00
"06/05/2019 17:00:00";12,25;0,92;35,02
"06/05/2019 18:00:00";12,33;0,92;35,06
"06/05/2019 19:00:00";12,42;0,90;35,13
"06/05/2019 20:00:00";12,48;0,91;35,16
"06/05/2019 21:00:00";12,51;0,91;35,20
"06/05/2019 22:00:00";12,54;0,91;35,19
"06/05/2019 23:00:00";12,60;0,92;35,21
"07/05/2019 00:00:00";12,61;0,91;35,22
"07/05/2019 01:00:00";12,63;0,91;35,24
"07/05/2019 02:00:00";12,64;0,91;35,24
"07/05/2019 03:00:00";12,64;0,91;35,25
"07/05/2019 04:00:00";12,66;0,90;35,26
"07/05/2019 05:00:00";12,66;0,89;35,27
"07/05/2019 06:00:00";12,66;0,89;35,27
"07/05/2019 07:00:00";12,68;0,89;35,26
"07/05/2019 08:00:00";12,68;0,88;35,26
"07/05/2019 09:00:00";12,26;0,25;0,04
