"STPSxx-SPCT Inductif_31029_20190702_095427.csv"
"Claire Julien Lafosse"
"sn :";31029
"Cadence d'enregistrement :";"3600 s"

Date;"Température (-5 +35°C) (øC)";"Profondeur 30m (m)";"Conductivité (g/l)"
"15/06/2019 21:00:00";17,75;0,81;37,84
"15/06/2019 22:00:00";17,75;0,81;37,84
"15/06/2019 23:00:00";17,74;0,82;37,82
"16/06/2019 00:00:00";17,75;0,82;37,82
"16/06/2019 01:00:00";17,77;0,84;37,82
"16/06/2019 02:00:00";17,79;0,84;37,84
"16/06/2019 03:00:00";17,80;0,84;37,86
"16/06/2019 04:00:00";17,82;0,84;37,86
"16/06/2019 05:00:00";17,82;0,85;37,87
"16/06/2019 06:00:00";17,82;0,84;37,88
"16/06/2019 07:00:00";17,88;0,85;37,90
"16/06/2019 08:00:00";17,99;0,85;37,91
"16/06/2019 09:00:00";18,11;0,85;37,95
"16/06/2019 10:00:00";18,19;0,86;38,00
"16/06/2019 11:00:00";18,25;0,86;38,01
"16/06/2019 12:00:00";18,31;0,85;38,00
"16/06/2019 13:00:00";18,32;0,86;38,01
"16/06/2019 14:00:00";18,31;0,85;38,00
"16/06/2019 15:00:00";18,31;0,85;37,99
"16/06/2019 16:00:00";18,32;0,86;38,00
"16/06/2019 17:00:00";18,33;0,85;38,02
"16/06/2019 18:00:00";18,34;0,85;38,02
"16/06/2019 19:00:00";18,34;0,84;38,01
"16/06/2019 20:00:00";18,34;0,84;38,02
"16/06/2019 21:00:00";18,34;0,85;38,01
"16/06/2019 22:00:00";18,34;0,84;38,02
"16/06/2019 23:00:00";18,34;0,85;38,02
"17/06/2019 00:00:00";18,34;0,84;38,02
"17/06/2019 01:00:00";18,34;0,85;38,02
"17/06/2019 02:00:00";18,34;0,85;38,02
"17/06/2019 03:00:00";18,34;0,85;38,04
"17/06/2019 04:00:00";18,34;0,85;38,03
"17/06/2019 05:00:00";18,33;0,84;38,04
"17/06/2019 06:00:00";18,33;0,85;38,02
"17/06/2019 07:00:00";18,34;0,85;38,01
"17/06/2019 08:00:00";18,37;0,85;38,00
"17/06/2019 09:00:00";18,41;0,85;37,99
"17/06/2019 10:00:00";18,43;0,86;37,98
"17/06/2019 11:00:00";18,46;0,85;37,97
"17/06/2019 12:00:00";18,49;0,85;37,95
"17/06/2019 13:00:00";18,51;0,84;37,94
"17/06/2019 14:00:00";18,53;0,82;37,92
"17/06/2019 15:00:00";18,58;0,82;37,90
"17/06/2019 16:00:00";18,63;0,81;37,90
"17/06/2019 17:00:00";18,65;0,81;37,90
"17/06/2019 18:00:00";18,67;0,81;37,90
"17/06/2019 19:00:00";18,69;0,80;37,90
"17/06/2019 20:00:00";18,71;0,79;37,91
"17/06/2019 21:00:00";18,73;0,79;37,92
"17/06/2019 22:00:00";18,75;0,80;37,92
"17/06/2019 23:00:00";18,78;0,79;37,91
"18/06/2019 00:00:00";18,79;0,79;37,91
"18/06/2019 01:00:00";18,80;0,79;37,92
"18/06/2019 02:00:00";18,82;0,79;37,92
"18/06/2019 03:00:00";18,85;0,78;37,92
"18/06/2019 04:00:00";18,87;0,78;37,92
"18/06/2019 05:00:00";18,89;0,77;37,92
"18/06/2019 06:00:00";18,95;0,78;37,92
"18/06/2019 07:00:00";19,01;0,78;37,91
"18/06/2019 08:00:00";19,05;0,77;37,91
"18/06/2019 09:00:00";19,07;0,78;37,90
"18/06/2019 10:00:00";19,08;0,77;37,90
"18/06/2019 11:00:00";19,10;0,76;37,90
"18/06/2019 12:00:00";19,10;0,76;37,89
"18/06/2019 13:00:00";19,07;0,77;37,87
"18/06/2019 14:00:00";19,04;0,76;37,88
"18/06/2019 15:00:00";19,03;0,75;37,85
"18/06/2019 16:00:00";19,02;0,75;37,85
"18/06/2019 17:00:00";19,01;0,74;37,87
"18/06/2019 18:00:00";19,01;0,74;37,87
"18/06/2019 19:00:00";19,00;0,74;37,87
"18/06/2019 20:00:00";18,98;0,73;37,88
"18/06/2019 21:00:00";18,95;0,73;37,87
"18/06/2019 22:00:00";18,93;0,72;37,87
"18/06/2019 23:00:00";18,89;0,72;37,88
"19/06/2019 00:00:00";18,87;0,72;37,87
"19/06/2019 01:00:00";18,85;0,72;37,86
"19/06/2019 02:00:00";18,83;0,70;37,87
"19/06/2019 03:00:00";18,81;0,70;37,86
"19/06/2019 04:00:00";18,81;0,72;37,86
"19/06/2019 05:00:00";18,80;0,73;37,85
"19/06/2019 06:00:00";18,79;0,73;37,87
"19/06/2019 07:00:00";18,78;0,73;37,86
"19/06/2019 08:00:00";18,77;0,74;37,86
"19/06/2019 09:00:00";18,76;0,75;37,85
"19/06/2019 10:00:00";18,77;0,75;37,85
"19/06/2019 11:00:00";18,78;0,75;37,86
"19/06/2019 12:00:00";18,79;0,75;37,85
"19/06/2019 13:00:00";18,78;0,76;37,86
"19/06/2019 14:00:00";18,78;0,76;37,86
"19/06/2019 15:00:00";18,80;0,76;37,86
"19/06/2019 16:00:00";18,81;0,77;37,85
"19/06/2019 17:00:00";18,81;0,77;37,86
"19/06/2019 18:00:00";18,83;0,76;37,86
"19/06/2019 19:00:00";18,83;0,76;37,86
"19/06/2019 20:00:00";18,83;0,77;37,86
"19/06/2019 21:00:00";18,83;0,78;37,86
"19/06/2019 22:00:00";18,83;0,78;37,86
"19/06/2019 23:00:00";18,83;0,78;37,87
"20/06/2019 00:00:00";18,82;0,78;37,87
"20/06/2019 01:00:00";18,81;0,79;37,87
"20/06/2019 02:00:00";18,80;0,79;37,87
"20/06/2019 03:00:00";18,80;0,79;37,88
"20/06/2019 04:00:00";18,80;0,78;37,87
"20/06/2019 05:00:00";18,80;0,80;37,87
"20/06/2019 06:00:00";18,80;0,80;37,88
"20/06/2019 07:00:00";18,83;0,80;37,87
"20/06/2019 08:00:00";18,86;0,82;37,88
"20/06/2019 09:00:00";18,88;0,81;37,88
"20/06/2019 10:00:00";18,90;0,82;37,87
"20/06/2019 11:00:00";18,93;0,82;37,87
"20/06/2019 12:00:00";18,97;0,84;37,87
"20/06/2019 13:00:00";19,01;0,82;37,87
"20/06/2019 14:00:00";19,07;0,84;37,87
"20/06/2019 15:00:00";19,12;0,82;37,86
"20/06/2019 16:00:00";19,19;0,84;37,86
"20/06/2019 17:00:00";19,24;0,82;37,86
"20/06/2019 18:00:00";19,28;0,82;37,85
"20/06/2019 19:00:00";19,30;0,81;37,85
"20/06/2019 20:00:00";19,32;0,82;37,84
"20/06/2019 21:00:00";19,31;0,84;37,84
"20/06/2019 22:00:00";19,30;0,82;37,84
"20/06/2019 23:00:00";19,30;0,82;37,83
"21/06/2019 00:00:00";19,30;0,82;37,83
"21/06/2019 01:00:00";19,30;0,85;37,83
"21/06/2019 02:00:00";19,31;0,85;37,82
"21/06/2019 03:00:00";19,32;0,85;37,82
"21/06/2019 04:00:00";19,33;0,84;37,82
"21/06/2019 05:00:00";19,34;0,84;37,82
"21/06/2019 06:00:00";19,35;0,85;37,81
"21/06/2019 07:00:00";19,36;0,85;37,81
"21/06/2019 08:00:00";19,38;0,85;37,80
"21/06/2019 09:00:00";19,40;0,86;37,79
"21/06/2019 10:00:00";19,44;0,86;37,76
"21/06/2019 11:00:00";19,46;0,86;37,77
"21/06/2019 12:00:00";19,48;0,86;37,75
"21/06/2019 13:00:00";19,51;0,86;37,75
"21/06/2019 14:00:00";19,54;0,87;37,74
"21/06/2019 15:00:00";19,58;0,87;37,74
"21/06/2019 16:00:00";19,61;0,86;37,72
"21/06/2019 17:00:00";19,65;0,87;37,72
"21/06/2019 18:00:00";19,68;0,87;37,71
"21/06/2019 19:00:00";19,69;0,87;37,70
"21/06/2019 20:00:00";19,70;0,87;37,70
"21/06/2019 21:00:00";19,69;0,86;37,70
"21/06/2019 22:00:00";19,70;0,86;37,68
"21/06/2019 23:00:00";19,70;0,87;37,67
"22/06/2019 00:00:00";19,70;0,87;37,67
"22/06/2019 01:00:00";19,69;0,86;37,67
"22/06/2019 02:00:00";19,70;0,87;37,66
"22/06/2019 03:00:00";19,70;0,86;37,67
"22/06/2019 04:00:00";19,70;0,86;37,67
"22/06/2019 05:00:00";19,70;0,85;37,66
"22/06/2019 06:00:00";19,70;0,86;37,65
"22/06/2019 07:00:00";19,70;0,86;37,63
"22/06/2019 08:00:00";19,71;0,84;37,63
"22/06/2019 09:00:00";19,71;0,85;37,62
"22/06/2019 10:00:00";19,71;0,86;37,61
"22/06/2019 11:00:00";19,72;0,85;37,60
"22/06/2019 12:00:00";19,73;0,85;37,52
"22/06/2019 13:00:00";19,74;0,84;37,59
"22/06/2019 14:00:00";19,71;0,84;37,58
"22/06/2019 15:00:00";19,72;0,82;37,57
"22/06/2019 16:00:00";19,73;0,82;37,56
"22/06/2019 17:00:00";19,73;0,81;37,56
"22/06/2019 18:00:00";19,73;0,81;37,55
"22/06/2019 19:00:00";19,73;0,80;37,54
"22/06/2019 20:00:00";19,74;0,80;37,53
"22/06/2019 21:00:00";19,73;0,81;37,53
"22/06/2019 22:00:00";19,73;0,81;37,51
"22/06/2019 23:00:00";19,73;0,81;37,51
"23/06/2019 00:00:00";19,72;0,80;37,51
"23/06/2019 01:00:00";19,70;0,81;37,51
"23/06/2019 02:00:00";19,70;0,80;37,51
"23/06/2019 03:00:00";19,73;0,79;37,51
"23/06/2019 04:00:00";19,74;0,79;37,52
"23/06/2019 05:00:00";19,78;0,78;37,53
"23/06/2019 06:00:00";19,85;0,77;37,53
"23/06/2019 07:00:00";19,93;0,77;37,55
"23/06/2019 08:00:00";20,03;0,78;37,58
"23/06/2019 09:00:00";20,04;0,78;37,60
"23/06/2019 10:00:00";19,99;0,77;37,59
"23/06/2019 11:00:00";19,92;0,78;37,60
"23/06/2019 12:00:00";19,88;0,78;37,59
"23/06/2019 13:00:00";19,83;0,77;37,60
"23/06/2019 14:00:00";19,77;0,77;37,59
"23/06/2019 15:00:00";19,74;0,76;37,59
"23/06/2019 16:00:00";19,70;0,77;37,57
"23/06/2019 17:00:00";19,68;0,75;37,58
"23/06/2019 18:00:00";19,64;0,75;37,57
"23/06/2019 19:00:00";19,61;0,76;37,57
"23/06/2019 20:00:00";19,59;0,76;37,56
"23/06/2019 21:00:00";19,55;0,76;37,56
"23/06/2019 22:00:00";19,53;0,76;37,56
"23/06/2019 23:00:00";19,49;0,75;37,56
"24/06/2019 00:00:00";19,45;0,75;37,57
"24/06/2019 01:00:00";19,43;0,76;37,57
"24/06/2019 02:00:00";19,39;0,77;37,57
"24/06/2019 03:00:00";19,37;0,77;37,57
"24/06/2019 04:00:00";19,36;0,77;37,57
"24/06/2019 05:00:00";19,36;0,78;37,58
"24/06/2019 06:00:00";19,38;0,79;37,60
"24/06/2019 07:00:00";19,44;0,80;37,62
"24/06/2019 08:00:00";19,50;0,79;37,65
"24/06/2019 09:00:00";19,55;0,80;37,68
"24/06/2019 10:00:00";19,57;0,81;37,70
"24/06/2019 11:00:00";19,59;0,82;37,70
"24/06/2019 12:00:00";19,61;0,81;37,69
"24/06/2019 13:00:00";19,66;0,81;37,71
"24/06/2019 14:00:00";19,70;0,80;37,75
"24/06/2019 15:00:00";19,73;0,81;37,78
"24/06/2019 16:00:00";19,75;0,81;37,80
"24/06/2019 17:00:00";19,76;0,81;37,81
"24/06/2019 18:00:00";19,76;0,81;37,83
"24/06/2019 19:00:00";19,74;0,81;37,82
"24/06/2019 20:00:00";19,68;0,81;37,79
"24/06/2019 21:00:00";19,63;0,81;37,77
"24/06/2019 22:00:00";19,59;0,82;37,78
"24/06/2019 23:00:00";19,56;0,80;37,77
"25/06/2019 00:00:00";19,53;0,81;37,77
"25/06/2019 01:00:00";19,49;0,80;37,77
"25/06/2019 02:00:00";19,48;0,80;37,77
"25/06/2019 03:00:00";19,46;0,80;37,77
"25/06/2019 04:00:00";19,46;0,79;37,76
"25/06/2019 05:00:00";19,46;0,79;37,76
"25/06/2019 06:00:00";19,47;0,79;37,77
"25/06/2019 07:00:00";19,48;0,79;37,77
"25/06/2019 08:00:00";19,48;0,80;37,78
"25/06/2019 09:00:00";19,50;0,80;37,79
"25/06/2019 10:00:00";19,53;0,81;37,80
"25/06/2019 11:00:00";19,56;0,81;37,81
"25/06/2019 12:00:00";19,59;0,82;37,83
"25/06/2019 13:00:00";19,61;0,82;37,83
"25/06/2019 14:00:00";19,62;0,82;37,85
"25/06/2019 15:00:00";19,64;0,82;37,85
