"STPSxx-SPCT Inductif_35007_20191226_140022.csv"
"Claire Maxime"
"sn :";35007
"Cadence d'enregistrement :";"3600 s"

Date;"Température (-5 +35°C) (°C)";"Profondeur 30m (m)";"Salinité (g/l)"
"29/11/2019 01:00:00";10,36;0,74;29,07
"29/11/2019 02:00:00";10,35;0,74;29,07
"29/11/2019 03:00:00";10,33;0,74;29,07
"29/11/2019 04:00:00";10,35;0,74;29,08
"29/11/2019 05:00:00";10,30;0,75;29,05
"29/11/2019 06:00:00";10,28;0,75;29,05
"29/11/2019 07:00:00";10,28;0,76;29,07
"29/11/2019 08:00:00";10,25;0,77;29,05
"29/11/2019 09:00:00";10,27;0,79;29,05
"29/11/2019 10:00:00";10,37;0,81;29,11
"29/11/2019 11:00:00";10,46;0,81;29,07
"29/11/2019 12:00:00";10,62;0,80;29,09
"29/11/2019 13:00:00";10,83;0,80;29,15
"29/11/2019 14:00:00";10,79;0,80;29,13
"29/11/2019 15:00:00";10,84;0,80;29,13
"29/11/2019 16:00:00";10,79;0,80;29,13
"29/11/2019 17:00:00";10,76;0,80;29,11
"29/11/2019 18:00:00";10,73;0,80;29,13
"29/11/2019 19:00:00";10,71;0,80;29,10
"29/11/2019 20:00:00";10,67;0,80;29,09
"29/11/2019 21:00:00";10,65;0,80;29,08
"29/11/2019 22:00:00";10,28;0,87;29,42
"29/11/2019 23:00:00";10,39;0,82;29,20
"30/11/2019 00:00:00";10,46;0,81;29,32
"30/11/2019 01:00:00";10,46;0,80;29,13
"30/11/2019 02:00:00";10,47;0,80;29,39
"30/11/2019 03:00:00";10,47;0,79;29,23
"30/11/2019 04:00:00";10,45;0,78;29,18
"30/11/2019 05:00:00";10,50;0,77;29,35
"30/11/2019 06:00:00";10,47;0,77;29,22
"30/11/2019 07:00:00";10,45;0,75;29,31
"30/11/2019 08:00:00";10,43;0,75;29,31
"30/11/2019 09:00:00";10,31;0,74;29,21
"30/11/2019 10:00:00";9,01;0,80;29,14
"30/11/2019 11:00:00";9,13;0,76;29,11
"30/11/2019 12:00:00";9,68;0,74;29,54
"30/11/2019 13:00:00";9,74;0,74;29,45
"30/11/2019 14:00:00";9,90;0,73;29,44
"30/11/2019 15:00:00";9,89;0,71;29,43
"30/11/2019 16:00:00";9,85;0,70;29,39
"30/11/2019 17:00:00";9,82;0,70;29,39
"30/11/2019 18:00:00";9,79;0,69;29,37
"30/11/2019 19:00:00";9,79;0,69;29,40
"30/11/2019 20:00:00";9,47;0,70;29,17
"30/11/2019 21:00:00";9,42;0,69;29,15
"30/11/2019 22:00:00";9,54;0,69;29,42
"30/11/2019 23:00:00";9,44;0,69;29,49
"01/12/2019 00:00:00";9,28;0,69;29,44
"01/12/2019 01:00:00";9,27;0,69;29,44
"01/12/2019 02:00:00";9,12;0,69;29,33
"01/12/2019 03:00:00";9,05;0,68;29,27
"01/12/2019 04:00:00";8,95;0,68;29,21
"01/12/2019 05:00:00";8,86;0,67;29,17
"01/12/2019 06:00:00";8,95;0,67;29,24
"01/12/2019 07:00:00";9,11;0,67;29,41
"01/12/2019 08:00:00";9,17;0,67;29,45
"01/12/2019 09:00:00";8,98;0,67;29,40
"01/12/2019 10:00:00";8,56;0,69;29,15
"01/12/2019 11:00:00";8,63;0,69;29,13
"01/12/2019 12:00:00";8,67;0,69;29,24
"01/12/2019 13:00:00";8,82;0,69;29,24
"01/12/2019 14:00:00";8,80;0,69;29,20
"01/12/2019 15:00:00";8,86;0,69;29,31
"01/12/2019 16:00:00";8,61;0,69;29,17
"01/12/2019 17:00:00";8,36;0,70;29,19
"01/12/2019 18:00:00";7,97;0,71;29,12
"01/12/2019 19:00:00";7,59;0,72;28,97
"01/12/2019 20:00:00";7,55;0,73;28,99
"01/12/2019 21:00:00";7,36;0,73;28,96
"01/12/2019 22:00:00";7,33;0,73;28,94
"01/12/2019 23:00:00";7,31;0,74;28,94
"02/12/2019 00:00:00";7,27;0,74;28,95
"02/12/2019 01:00:00";7,16;0,74;28,93
"02/12/2019 02:00:00";7,14;0,74;28,93
"02/12/2019 03:00:00";7,06;0,74;28,91
"02/12/2019 04:00:00";7,04;0,74;28,91
"02/12/2019 05:00:00";7,01;0,73;28,91
"02/12/2019 06:00:00";6,92;0,74;28,90
"02/12/2019 07:00:00";6,77;0,74;28,89
"02/12/2019 08:00:00";6,69;0,74;28,90
"02/12/2019 09:00:00";6,56;0,74;28,89
"02/12/2019 10:00:00";6,51;0,74;28,87
"02/12/2019 11:00:00";6,56;0,74;28,86
"02/12/2019 12:00:00";6,70;0,74;28,87
"02/12/2019 13:00:00";6,77;0,74;28,85
"02/12/2019 14:00:00";6,95;0,72;28,84
"02/12/2019 15:00:00";7,06;0,72;28,83
"02/12/2019 16:00:00";7,17;0,72;28,83
"02/12/2019 17:00:00";7,12;0,72;28,84
"02/12/2019 18:00:00";7,04;0,72;28,83
"02/12/2019 19:00:00";6,92;0,71;28,83
"02/12/2019 20:00:00";6,77;0,71;28,83
"02/12/2019 21:00:00";6,65;0,71;28,84
"02/12/2019 22:00:00";6,51;0,71;28,84
"02/12/2019 23:00:00";6,38;0,70;28,84
"03/12/2019 00:00:00";6,22;0,70;28,85
"03/12/2019 01:00:00";6,08;0,69;28,85
"03/12/2019 02:00:00";5,93;0,69;28,86
"03/12/2019 03:00:00";5,83;0,69;28,85
"03/12/2019 04:00:00";5,63;0,69;28,86
"03/12/2019 05:00:00";5,47;0,68;28,86
"03/12/2019 06:00:00";5,34;0,67;28,86
"03/12/2019 07:00:00";5,18;0,67;28,86
"03/12/2019 08:00:00";5,05;0,67;28,86
"03/12/2019 09:00:00";4,87;0,67;28,85
"03/12/2019 10:00:00";4,83;0,66;28,85
"03/12/2019 11:00:00";4,96;0,66;28,82
"03/12/2019 12:00:00";5,19;0,64;28,83
"03/12/2019 13:00:00";5,53;0,63;28,82
"03/12/2019 14:00:00";5,88;0,62;28,81
"03/12/2019 15:00:00";6,12;0,61;28,79
"03/12/2019 16:00:00";6,14;0,60;28,82
"03/12/2019 17:00:00";6,04;0,59;28,82
"03/12/2019 18:00:00";5,97;0,58;28,82
"03/12/2019 19:00:00";5,86;0,58;28,82
"03/12/2019 20:00:00";5,64;0,58;28,81
"03/12/2019 21:00:00";5,52;0,58;28,82
"03/12/2019 22:00:00";5,38;0,56;28,81
"03/12/2019 23:00:00";5,21;0,56;28,81
"04/12/2019 00:00:00";5,09;0,55;28,82
"04/12/2019 01:00:00";4,86;0,54;28,82
"04/12/2019 02:00:00";4,75;0,53;28,82
"04/12/2019 03:00:00";4,52;0,53;28,83
"04/12/2019 04:00:00";4,38;0,52;28,84
"04/12/2019 05:00:00";4,21;0,52;28,85
"04/12/2019 06:00:00";4,02;0,50;28,84
"04/12/2019 07:00:00";3,92;0,49;28,83
"04/12/2019 08:00:00";3,85;0,49;28,83
"04/12/2019 09:00:00";3,83;0,49;28,80
"04/12/2019 10:00:00";3,75;0,49;28,82
"04/12/2019 11:00:00";3,89;0,49;28,77
"04/12/2019 12:00:00";3,95;0,49;28,80
"04/12/2019 13:00:00";4,09;0,48;28,81
"04/12/2019 14:00:00";4,25;0,47;28,82
"04/12/2019 15:00:00";4,32;0,47;28,82
"04/12/2019 16:00:00";4,37;0,47;28,82
"04/12/2019 17:00:00";4,32;0,47;28,83
"04/12/2019 18:00:00";4,27;0,47;28,83
"04/12/2019 19:00:00";4,23;0,47;28,82
"04/12/2019 20:00:00";4,17;0,47;28,83
"04/12/2019 21:00:00";4,13;0,48;28,83
"04/12/2019 22:00:00";3,99;0,48;28,82
"04/12/2019 23:00:00";3,96;0,47;28,81
"05/12/2019 00:00:00";3,91;0,47;28,82
"05/12/2019 01:00:00";3,87;0,47;28,82
"05/12/2019 02:00:00";3,88;0,47;28,83
"05/12/2019 03:00:00";3,90;0,47;28,81
"05/12/2019 04:00:00";3,90;0,47;28,82
"05/12/2019 05:00:00";3,91;0,47;28,82
"05/12/2019 06:00:00";3,92;0,47;28,82
"05/12/2019 07:00:00";3,78;0,47;28,82
"05/12/2019 08:00:00";3,62;0,47;28,83
"05/12/2019 09:00:00";3,60;0,47;28,82
"05/12/2019 10:00:00";3,63;0,47;28,82
"05/12/2019 11:00:00";3,74;0,47;28,79
"05/12/2019 12:00:00";3,90;0,47;28,80
"05/12/2019 13:00:00";4,35;0,46;28,79
"05/12/2019 14:00:00";4,77;0,45;28,80
"05/12/2019 15:00:00";4,98;0,44;28,80
"05/12/2019 16:00:00";5,07;0,43;28,80
"05/12/2019 17:00:00";5,07;0,43;28,79
"05/12/2019 18:00:00";4,99;0,42;28,81
"05/12/2019 19:00:00";4,93;0,42;28,78
"05/12/2019 20:00:00";4,98;0,42;28,77
"05/12/2019 21:00:00";5,01;0,42;28,78
"05/12/2019 22:00:00";5,08;0,41;28,77
"05/12/2019 23:00:00";5,07;0,40;28,76
"06/12/2019 00:00:00";5,13;0,39;28,77
"06/12/2019 01:00:00";5,17;0,38;28,77
"06/12/2019 02:00:00";5,25;0,37;28,74
"06/12/2019 03:00:00";5,36;0,36;28,77
"06/12/2019 04:00:00";5,47;0,36;28,77
"06/12/2019 05:00:00";5,55;0,35;28,75
"06/12/2019 06:00:00";5,63;0,34;28,74
"06/12/2019 07:00:00";5,76;0,33;28,68
"06/12/2019 08:00:00";5,90;0,33;28,66
"06/12/2019 09:00:00";6,03;0,32;28,62
"06/12/2019 10:00:00";6,20;0,31;28,62
"06/12/2019 11:00:00";6,41;0,31;28,63
"06/12/2019 12:00:00";6,76;0,30;28,60
"06/12/2019 13:00:00";7,09;0,28;28,60
"06/12/2019 14:00:00";7,36;0,27;28,59
"06/12/2019 15:00:00";7,65;0,26;28,53
"06/12/2019 16:00:00";7,91;0,26;28,47
"06/12/2019 17:00:00";8,11;0,26;28,38
"06/12/2019 18:00:00";8,24;0,26;28,36
"06/12/2019 19:00:00";8,38;0,27;28,38
"06/12/2019 20:00:00";8,45;0,27;28,37
"06/12/2019 21:00:00";8,54;0,28;28,37
"06/12/2019 22:00:00";8,51;0,28;28,38
"06/12/2019 23:00:00";8,48;0,28;28,36
"07/12/2019 00:00:00";8,45;0,29;28,37
"07/12/2019 01:00:00";8,49;0,29;28,36
"07/12/2019 02:00:00";8,48;0,28;28,36
"07/12/2019 03:00:00";8,47;0,29;28,35
"07/12/2019 04:00:00";8,40;0,29;28,35
"07/12/2019 05:00:00";8,34;0,29;28,36
"07/12/2019 06:00:00";8,21;0,29;28,36
"07/12/2019 07:00:00";8,24;0,29;28,34
"07/12/2019 08:00:00";8,28;0,30;28,35
"07/12/2019 09:00:00";8,31;0,30;28,33
"07/12/2019 10:00:00";8,39;0,30;28,31
"07/12/2019 11:00:00";8,52;0,30;28,31
"07/12/2019 12:00:00";8,75;0,30;28,33
"07/12/2019 13:00:00";9,02;0,29;28,31
"07/12/2019 14:00:00";9,34;0,29;28,29
"07/12/2019 15:00:00";9,50;0,28;28,30
"07/12/2019 16:00:00";9,56;0,28;28,33
"07/12/2019 17:00:00";9,53;0,27;28,34
"07/12/2019 18:00:00";9,47;0,27;28,33
"07/12/2019 19:00:00";9,38;0,27;28,34
"07/12/2019 20:00:00";9,32;0,26;28,36
"07/12/2019 21:00:00";9,25;0,25;28,35
"07/12/2019 22:00:00";9,07;0,25;28,37
"07/12/2019 23:00:00";8,93;0,24;28,34
"08/12/2019 00:00:00";8,93;0,23;28,37
"08/12/2019 01:00:00";8,93;0,21;28,37
"08/12/2019 02:00:00";8,81;0,20;28,35
"08/12/2019 03:00:00";8,80;0,19;28,34
"08/12/2019 04:00:00";8,88;0,18;28,31
"08/12/2019 05:00:00";9,00;0,17;27,95
"08/12/2019 06:00:00";9,16;0,17;27,72
"08/12/2019 07:00:00";9,32;0,16;27,70
"08/12/2019 08:00:00";9,47;0,17;27,66
"08/12/2019 09:00:00";9,41;0,17;27,68
"08/12/2019 10:00:00";9,36;0,18;27,67
"08/12/2019 11:00:00";9,43;0,18;27,64
"08/12/2019 12:00:00";9,55;0,18;27,64
"08/12/2019 13:00:00";9,73;0,17;27,65
"08/12/2019 14:00:00";10,11;0,17;27,61
"08/12/2019 15:00:00";10,07;0,15;27,66
"08/12/2019 16:00:00";9,91;0,15;27,61
"08/12/2019 17:00:00";9,75;0,14;27,62
"08/12/2019 18:00:00";9,46;0,14;27,67
"08/12/2019 19:00:00";9,23;0,14;27,64
"08/12/2019 20:00:00";9,07;0,14;27,68
"08/12/2019 21:00:00";8,86;0,13;27,69
"08/12/2019 22:00:00";8,74;0,12;27,72
"08/12/2019 23:00:00";8,64;0,12;27,69
"09/12/2019 00:00:00";8,47;0,10;27,52
"09/12/2019 01:00:00";8,38;0,10;27,29
"09/12/2019 02:00:00";8,27;0,09;27,29
"09/12/2019 03:00:00";8,25;0,09;27,31
"09/12/2019 04:00:00";8,25;0,10;27,16
"09/12/2019 05:00:00";8,18;0,10;27,11
"09/12/2019 06:00:00";8,17;0,11;27,10
"09/12/2019 07:00:00";8,18;0,13;27,07
"09/12/2019 08:00:00";8,16;0,14;27,07
"09/12/2019 09:00:00";8,17;0,16;27,09
"09/12/2019 10:00:00";8,19;0,19;27,08
"09/12/2019 11:00:00";8,28;0,20;27,09
"09/12/2019 12:00:00";8,50;0,21;27,08
"09/12/2019 13:00:00";8,83;0,22;27,10
"09/12/2019 14:00:00";9,15;0,24;27,12
"09/12/2019 15:00:00";9,19;0,25;27,12
"09/12/2019 16:00:00";9,08;0,26;27,14
"09/12/2019 17:00:00";8,75;0,27;27,14
"09/12/2019 18:00:00";8,42;0,28;27,16
"09/12/2019 19:00:00";8,20;0,29;27,16
"09/12/2019 20:00:00";7,96;0,30;27,16
"09/12/2019 21:00:00";7,70;0,30;27,17
"09/12/2019 22:00:00";7,49;0,31;27,19
"09/12/2019 23:00:00";7,28;0,31;27,16
"10/12/2019 00:00:00";7,03;0,31;27,18
"10/12/2019 01:00:00";6,75;0,31;27,20
"10/12/2019 02:00:00";6,44;0,31;27,20
"10/12/2019 03:00:00";6,26;0,31;27,20
"10/12/2019 04:00:00";5,98;0,30;27,19
"10/12/2019 05:00:00";5,65;0,29;27,20
"10/12/2019 06:00:00";5,51;0,28;27,18
"10/12/2019 07:00:00";5,33;0,27;27,18
"10/12/2019 08:00:00";5,34;0,26;27,19
"10/12/2019 09:00:00";5,42;0,26;27,18
"10/12/2019 10:00:00";5,64;0,25;27,18
"10/12/2019 11:00:00";6,02;0,24;27,19
"10/12/2019 12:00:00";6,33;0,22;27,13
"10/12/2019 13:00:00";6,67;0,22;27,02
"10/12/2019 14:00:00";6,97;0,19;27,07
"10/12/2019 15:00:00";7,29;0,18;27,06
"10/12/2019 16:00:00";7,62;0,17;27,06
"10/12/2019 17:00:00";7,81;0,15;27,07
"10/12/2019 18:00:00";7,98;0,15;27,06
"10/12/2019 19:00:00";8,20;0,14;27,04
"10/12/2019 20:00:00";8,41;0,13;27,06
"10/12/2019 21:00:00";8,56;0,12;27,06
"10/12/2019 22:00:00";8,65;0,14;27,00
"10/12/2019 23:00:00";8,60;0,14;26,85
"11/12/2019 00:00:00";8,58;0,14;26,67
"11/12/2019 01:00:00";8,48;0,14;26,47
"11/12/2019 02:00:00";8,34;0,14;26,07
"11/12/2019 03:00:00";8,46;0,14;26,54
"11/12/2019 04:00:00";8,40;0,14;26,64
"11/12/2019 05:00:00";8,13;0,13;26,57
"11/12/2019 06:00:00";8,09;0,13;26,64
"11/12/2019 07:00:00";7,90;0,12;26,67
"11/12/2019 08:00:00";6,73;0,12;26,00
"11/12/2019 09:00:00";7,87;0,35;26,49
"11/12/2019 10:00:00";7,37;0,38;26,44
"11/12/2019 11:00:00";7,47;0,36;26,47
"11/12/2019 12:00:00";7,62;0,36;26,51
"11/12/2019 13:00:00";7,81;0,34;26,53
"11/12/2019 14:00:00";7,89;0,32;26,55
"11/12/2019 15:00:00";7,86;0,31;26,55
"11/12/2019 16:00:00";7,66;0,31;26,48
"11/12/2019 17:00:00";7,60;0,31;26,51
"11/12/2019 18:00:00";7,52;0,31;26,52
"11/12/2019 19:00:00";7,49;0,36;27,35
"11/12/2019 20:00:00";7,76;0,44;27,46
"11/12/2019 21:00:00";7,71;0,42;27,39
"11/12/2019 22:00:00";7,45;0,42;27,15
"11/12/2019 23:00:00";7,40;0,42;27,12
"12/12/2019 00:00:00";7,15;0,42;27,05
"12/12/2019 01:00:00";6,64;0,42;26,75
"12/12/2019 02:00:00";6,34;0,42;26,62
"12/12/2019 03:00:00";6,71;0,41;26,87
"12/12/2019 04:00:00";6,24;0,40;26,53
"12/12/2019 05:00:00";6,34;0,38;26,55
"12/12/2019 06:00:00";6,35;0,36;26,57
"12/12/2019 07:00:00";6,40;0,39;26,64
"12/12/2019 08:00:00";6,95;0,52;28,04
"12/12/2019 09:00:00";6,71;0,47;27,26
"12/12/2019 10:00:00";6,75;0,45;27,20
"12/12/2019 11:00:00";6,87;0,42;27,20
"12/12/2019 12:00:00";7,02;0,40;27,24
"12/12/2019 13:00:00";7,19;0,36;27,19
"12/12/2019 14:00:00";7,34;0,34;27,04
"12/12/2019 15:00:00";7,49;0,32;26,94
"12/12/2019 16:00:00";7,64;0,32;26,90
"12/12/2019 17:00:00";7,58;0,32;27,02
"12/12/2019 18:00:00";7,60;0,32;27,03
"12/12/2019 19:00:00";7,63;0,34;27,03
"12/12/2019 20:00:00";8,05;0,46;26,85
"12/12/2019 21:00:00";8,06;0,52;27,04
"12/12/2019 22:00:00";8,16;0,42;27,01
"12/12/2019 23:00:00";8,26;0,40;27,04
"13/12/2019 00:00:00";8,20;0,38;27,21
"13/12/2019 01:00:00";8,21;0,36;27,31
"13/12/2019 02:00:00";8,28;0,36;27,22
"13/12/2019 03:00:00";8,20;0,36;27,19
"13/12/2019 04:00:00";8,06;0,36;27,15
"13/12/2019 05:00:00";7,93;0,36;27,14
"13/12/2019 06:00:00";7,77;0,37;27,15
"13/12/2019 07:00:00";7,64;0,40;27,14
"13/12/2019 08:00:00";7,55;0,52;26,87
"13/12/2019 09:00:00";7,75;0,67;27,94
"13/12/2019 10:00:00";7,73;0,65;27,99
"13/12/2019 11:00:00";7,61;0,62;27,82
"13/12/2019 12:00:00";7,63;0,62;27,70
"13/12/2019 13:00:00";7,66;0,62;27,56
"13/12/2019 14:00:00";7,70;0,62;27,51
"13/12/2019 15:00:00";7,74;0,62;27,46
"13/12/2019 16:00:00";7,74;0,62;27,43
"13/12/2019 17:00:00";7,73;0,61;27,42
"13/12/2019 18:00:00";7,72;0,60;27,41
"13/12/2019 19:00:00";7,72;0,58;27,15
"13/12/2019 20:00:00";7,74;0,57;27,04
"13/12/2019 21:00:00";7,80;0,58;26,95
"13/12/2019 22:00:00";7,96;0,57;26,94
"13/12/2019 23:00:00";8,16;0,56;26,96
"14/12/2019 00:00:00";8,27;0,56;26,96
"14/12/2019 01:00:00";8,24;0,58;26,99
"14/12/2019 02:00:00";8,19;0,58;27,01
"14/12/2019 03:00:00";8,16;0,60;27,00
"14/12/2019 04:00:00";8,10;0,61;27,00
"14/12/2019 05:00:00";8,00;0,62;27,00
"14/12/2019 06:00:00";7,92;0,62;27,00
"14/12/2019 07:00:00";7,89;0,62;27,00
"14/12/2019 08:00:00";7,79;0,63;26,99
"14/12/2019 09:00:00";7,78;0,72;27,18
"14/12/2019 10:00:00";7,82;0,73;27,22
"14/12/2019 11:00:00";7,90;0,74;27,21
"14/12/2019 12:00:00";7,97;0,74;27,23
"14/12/2019 13:00:00";8,06;0,74;27,20
"14/12/2019 14:00:00";8,18;0,74;27,18
"14/12/2019 15:00:00";8,29;0,74;27,17
"14/12/2019 16:00:00";8,40;0,74;27,17
"14/12/2019 17:00:00";8,30;0,73;27,15
"14/12/2019 18:00:00";8,18;0,73;27,12
"14/12/2019 19:00:00";8,15;0,71;27,12
"14/12/2019 20:00:00";8,13;0,69;27,13
"14/12/2019 21:00:00";8,13;0,69;27,13
"14/12/2019 22:00:00";8,15;0,67;27,12
"14/12/2019 23:00:00";8,21;0,66;27,11
"15/12/2019 00:00:00";8,27;0,66;27,08
"15/12/2019 01:00:00";8,30;0,66;27,09
"15/12/2019 02:00:00";8,31;0,68;27,02
"15/12/2019 03:00:00";8,30;0,68;27,00
"15/12/2019 04:00:00";8,23;0,69;26,99
"15/12/2019 05:00:00";8,16;0,69;26,99
"15/12/2019 06:00:00";8,06;0,70;26,98
"15/12/2019 07:00:00";7,89;0,71;26,98
"15/12/2019 08:00:00";7,75;0,72;27,00
"15/12/2019 09:00:00";7,65;0,72;26,99
"15/12/2019 10:00:00";7,57;0,72;27,00
"15/12/2019 11:00:00";7,62;0,73;27,02
"15/12/2019 12:00:00";7,72;0,74;26,99
"15/12/2019 13:00:00";7,78;0,73;27,01
"15/12/2019 14:00:00";7,96;0,73;27,01
"15/12/2019 15:00:00";8,05;0,72;27,01
"15/12/2019 16:00:00";8,05;0,72;27,00
"15/12/2019 17:00:00";7,99;0,72;26,99
"15/12/2019 18:00:00";7,91;0,72;27,00
"15/12/2019 19:00:00";7,81;0,71;26,99
"15/12/2019 20:00:00";7,73;0,72;27,00
"15/12/2019 21:00:00";7,67;0,71;26,99
"15/12/2019 22:00:00";7,60;0,70;27,00
"15/12/2019 23:00:00";7,54;0,70;27,00
"16/12/2019 00:00:00";7,50;0,70;27,01
"16/12/2019 01:00:00";7,49;0,70;26,98
"16/12/2019 02:00:00";7,44;0,69;26,99
"16/12/2019 03:00:00";7,41;0,69;27,02
"16/12/2019 04:00:00";7,39;0,69;27,02
"16/12/2019 05:00:00";7,38;0,69;27,01
"16/12/2019 06:00:00";7,41;0,68;26,98
"16/12/2019 07:00:00";7,44;0,68;26,98
"16/12/2019 08:00:00";7,46;0,68;26,99
"16/12/2019 09:00:00";7,46;0,68;26,98
"16/12/2019 10:00:00";7,48;0,67;26,96
"16/12/2019 11:00:00";7,48;0,68;26,94
"16/12/2019 12:00:00";7,54;0,67;26,94
"16/12/2019 13:00:00";7,64;0,66;26,95
"16/12/2019 14:00:00";7,64;0,64;26,95
"16/12/2019 15:00:00";7,70;0,64;26,94
"16/12/2019 16:00:00";7,72;0,63;26,95
"16/12/2019 17:00:00";7,71;0,63;26,95
"16/12/2019 18:00:00";7,71;0,63;26,96
"16/12/2019 19:00:00";7,71;0,62;26,97
"16/12/2019 20:00:00";7,71;0,61;26,97
"16/12/2019 21:00:00";7,71;0,61;26,97
"16/12/2019 22:00:00";7,71;0,60;26,98
"16/12/2019 23:00:00";7,71;0,60;26,98
"17/12/2019 00:00:00";7,72;0,60;26,98
"17/12/2019 01:00:00";7,72;0,59;26,98
"17/12/2019 02:00:00";7,72;0,59;26,98
"17/12/2019 03:00:00";7,72;0,59;26,97
"17/12/2019 04:00:00";7,73;0,59;26,96
"17/12/2019 05:00:00";7,73;0,59;26,97
"17/12/2019 06:00:00";7,73;0,59;26,97
"17/12/2019 07:00:00";7,73;0,60;26,96
"17/12/2019 08:00:00";7,73;0,60;26,97
"17/12/2019 09:00:00";7,73;0,61;26,97
"17/12/2019 10:00:00";7,75;0,62;26,96
"17/12/2019 11:00:00";7,80;0,63;26,97
"17/12/2019 12:00:00";7,87;0,63;26,97
"17/12/2019 13:00:00";7,93;0,63;26,97
"17/12/2019 14:00:00";7,98;0,63;26,97
"17/12/2019 15:00:00";8,03;0,63;26,95
"17/12/2019 16:00:00";8,06;0,63;26,97
"17/12/2019 17:00:00";8,05;0,64;26,97
"17/12/2019 18:00:00";8,04;0,65;26,97
"17/12/2019 19:00:00";8,04;0,65;26,97
"17/12/2019 20:00:00";8,02;0,66;26,96
"17/12/2019 21:00:00";8,01;0,66;26,97
"17/12/2019 22:00:00";8,00;0,67;26,96
"17/12/2019 23:00:00";7,99;0,67;26,94
"18/12/2019 00:00:00";7,99;0,68;26,95
"18/12/2019 01:00:00";7,98;0,68;26,95
"18/12/2019 02:00:00";7,97;0,68;26,94
"18/12/2019 03:00:00";7,97;0,68;26,94
"18/12/2019 04:00:00";7,97;0,68;26,94
"18/12/2019 05:00:00";7,98;0,68;26,96
"18/12/2019 06:00:00";7,97;0,68;26,95
"18/12/2019 07:00:00";7,97;0,67;26,95
"18/12/2019 08:00:00";7,97;0,66;26,94
"18/12/2019 09:00:00";7,96;0,66;26,94
"18/12/2019 10:00:00";7,99;0,66;26,96
"18/12/2019 11:00:00";8,08;0,65;26,95
"18/12/2019 12:00:00";8,06;0,64;26,96
